version,memory,engine,distribution,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1120,0.00,40654.69,122.18,9895.90,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1130,0.00,40599.70,122.43,9888.90,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1140,0.00,40639.20,122.32,9903.28,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1150,0.00,40680.21,122.36,9891.38,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1160,0.00,40598.36,122.36,9882.90,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1170,0.00,40578.33,121.99,9893.53,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1180,0.00,40624.50,122.32,9884.70,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1190,0.00,40518.40,122.95,9869.10,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1200,0.00,40439.50,123.35,9848.40,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1210,0.00,40669.80,121.85,9901.10,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1220,0.00,40583.91,122.29,9890.10,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1230,0.00,40450.30,123.17,9854.00,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1240,0.00,40393.10,123.10,9845.50,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1250,0.00,40409.60,122.87,9846.00,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1260,0.00,40537.39,122.58,9879.30,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1270,0.00,40577.70,122.21,9881.10,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1280,0.00,40564.11,123.06,9880.70,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1290,0.00,40529.90,122.29,9871.60,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1300,0.00,40618.71,122.14,9894.60,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1310,0.00,40711.60,122.14,9912.70,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1320,0.00,40498.60,122.73,9872.30,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1330,0.00,40501.09,123.17,9862.20,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1340,0.00,40712.31,122.21,9907.30,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1350,0.00,40568.89,122.73,9872.35,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1360,0.00,40567.11,122.47,9872.45,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1370,0.00,40650.71,122.14,9899.20,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1380,0.00,40663.40,121.85,9908.10,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1390,0.00,40563.36,122.65,9881.79,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1400,0.00,40570.44,122.36,9888.91,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1410,0.00,40636.21,122.58,9900.30,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1420,0.00,40478.80,122.87,9853.15,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1430,0.00,40504.49,122.58,9866.37,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1440,0.00,40674.80,122.25,9894.27,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1450,0.00,40631.60,122.36,9896.90,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1460,0.00,40645.79,122.36,9897.00,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1470,0.00,40573.92,122.80,9881.30,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1480,0.00,40653.19,122.40,9897.90,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1490,0.00,40522.89,122.62,9880.40,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1500,0.00,40633.31,122.40,9892.28,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1510,0.00,40629.31,122.32,9893.33,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1520,0.00,40547.20,122.65,9881.40,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1530,0.00,40569.30,122.58,9883.50,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1540,0.00,40661.89,121.92,9918.99,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1550,0.00,40521.90,122.73,9865.80,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1560,0.00,40485.81,122.95,9874.20,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1570,0.00,40707.19,121.63,9920.90,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1580,0.00,40663.70,122.36,9900.80,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1590,0.00,40673.21,122.47,9905.10,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1600,0.00,40592.01,122.62,9877.88,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1610,0.00,40692.77,121.99,9911.81,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1620,0.00,40655.01,122.29,9894.50,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1630,0.00,40655.30,122.40,9881.50,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1640,0.00,40647.59,121.96,9894.25,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1650,0.00,40696.80,121.85,9913.35,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1660,0.00,40643.51,122.14,9909.70,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1670,0.00,40659.42,122.18,9901.10,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1680,0.00,40606.37,123.32,9869.07,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1690,0.00,40507.42,122.69,9861.53,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1700,0.00,40560.29,122.21,9877.30,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1710,0.00,40671.41,122.18,9905.80,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1720,0.00,40593.40,122.32,9888.80,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1730,0.00,40569.09,122.25,9879.80,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1740,0.00,40625.71,122.47,9890.50,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1750,0.00,40702.80,122.14,9907.90,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1760,0.00,40602.02,122.25,9880.96,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1770,0.00,40479.88,123.10,9850.54,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1780,0.00,40599.49,122.40,9883.60,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1790,0.00,40460.24,122.47,9860.86,512
upstream-3.2,20,wt,uniform,oltp_ro,2000000,512,1800,0.00,40629.64,121.96,9900.93,512
