engine,memory,filesystem,configuration,distribution,test,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42784.97,19.96,10421.02,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51635.82,12.37,12581.61,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51794.60,12.64,12603.10,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,51955.21,12.75,12649.90,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,52113.90,12.76,12700.00,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,52072.10,12.82,12692.90,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51865.49,12.93,12634.10,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,51898.32,12.95,12622.30,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,51988.60,12.97,12664.50,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,52069.79,12.96,12685.20,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,52120.47,12.95,12677.99,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,52109.43,12.99,12685.21,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,52067.91,12.98,12679.20,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,52073.71,13.01,12669.78,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,51947.68,13.02,12664.62,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,52284.49,12.95,12721.70,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,52134.60,12.96,12692.60,100
wt,160,ext4,wt2,uniform,oltp_ro,psfm,60000000,97,180,0.00,52030.18,12.99,12667.90,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,72660.38,23.90,6607.89,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,79989.60,17.91,7278.16,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,80506.39,17.82,7318.00,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,80741.72,17.75,7352.50,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,81013.21,17.73,7367.50,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,80783.81,17.75,7349.30,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,80654.10,17.83,7331.60,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,80863.50,17.75,7360.40,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,80858.88,17.75,7351.50,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,80915.70,17.75,7356.30,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,80501.02,17.90,7323.80,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,80672.91,17.75,7340.00,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,80620.76,17.86,7334.50,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,81022.14,17.77,7369.90,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,80816.68,17.78,7357.40,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,81020.41,17.77,7376.20,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,80804.09,17.82,7350.50,100
rocks,170,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,180,0.00,80990.43,17.81,7361.49,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,47086.84,13.75,11474.09,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,49294.04,12.17,12006.23,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,49442.49,12.15,12031.90,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,49540.27,12.10,12060.79,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,49564.51,12.13,12079.60,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,49591.63,12.13,12083.31,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,48989.49,12.25,11938.30,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,49157.27,12.23,11961.39,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,49256.25,12.16,11994.31,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,49266.26,12.24,12001.49,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,49348.24,12.26,12009.81,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,49260.34,12.28,11987.88,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,49216.85,12.28,11981.81,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,49320.18,12.25,12005.79,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,49266.70,12.27,11998.80,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,49515.11,12.23,12047.10,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,49333.32,12.28,12017.70,100
rocks,170,ext4,rocks0,uniform,oltp_ro,psfm,60000000,99,180,0.00,49430.06,12.29,12029.69,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79501.46,29.62,7230.60,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,99678.77,15.05,9066.66,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,99867.72,15.02,9086.90,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,99594.60,15.16,9058.90,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,99442.48,15.23,9046.20,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,99428.28,15.24,9041.80,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,98936.14,15.39,9002.10,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,98862.47,15.40,8990.30,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,98720.53,15.36,8977.70,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,98858.96,15.33,8994.20,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,99006.01,15.32,9004.30,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,99201.59,15.31,9026.50,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,98887.12,15.36,9007.50,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,98955.18,15.40,9000.40,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,99215.53,15.31,9022.10,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,99055.51,15.40,9013.40,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,99104.90,15.36,9007.20,100
wt,170,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,99087.39,15.34,9015.20,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42836.06,19.86,10433.52,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51754.59,12.33,12609.30,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51838.28,12.60,12616.82,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,52056.74,12.68,12672.46,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,52026.95,12.78,12680.33,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,51935.66,12.78,12659.37,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51999.53,12.87,12665.33,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,51975.96,12.91,12639.17,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,51828.05,12.94,12627.53,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,51957.89,12.95,12658.85,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,52120.09,12.95,12676.54,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,52113.94,12.97,12687.66,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,52092.46,12.97,12684.86,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,52287.57,12.92,12723.55,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,52157.66,12.93,12715.24,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,52304.66,12.94,12723.67,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,52209.13,12.97,12710.83,100
wt,170,ext4,wt2,uniform,oltp_ro,psfm,60000000,97,180,0.00,52221.03,12.96,12717.06,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,70659.38,24.10,6426.27,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,77114.39,18.49,7015.41,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,77926.72,18.34,7084.50,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,77879.25,18.37,7091.10,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,78231.22,18.25,7114.77,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,78314.82,18.30,7123.51,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,77863.32,18.36,7081.70,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,78077.90,18.35,7102.30,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,78112.30,18.37,7107.20,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,78180.00,18.31,7108.30,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,78023.78,18.37,7095.10,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,78014.61,18.31,7099.80,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,78191.29,18.35,7111.50,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,78129.66,18.28,7107.50,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,78128.23,18.37,7107.59,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,78226.01,18.28,7127.01,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,78300.01,18.31,7121.40,100
rocks,180,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,180,0.00,78263.91,18.29,7121.83,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,47178.05,13.74,11496.02,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,49433.31,12.18,12039.20,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,49470.50,12.21,12039.60,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,49565.40,12.21,12065.90,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,49570.97,12.20,12085.09,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,49532.23,12.25,12066.71,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,48983.97,12.40,11934.69,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,49228.03,12.35,11980.31,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,49136.80,12.34,11966.10,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,49144.28,12.38,11970.50,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,49203.12,12.40,11973.10,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,49256.69,12.34,11988.80,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,49206.20,12.44,11979.70,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,49275.81,12.40,11994.50,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,49218.90,12.42,11988.90,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,49305.40,12.33,11993.20,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,49247.19,12.37,11998.90,100
rocks,180,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,180,0.00,49364.80,12.38,12012.50,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79756.75,29.64,7254.68,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,100035.30,14.93,9097.60,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,100198.42,14.99,9118.40,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,100348.96,15.01,9126.80,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,100192.26,15.07,9114.45,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,100043.04,15.10,9097.15,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,99607.89,15.23,9063.81,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,99708.44,15.22,9065.79,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,99610.74,15.34,9059.90,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,99647.12,15.31,9066.29,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,99796.78,15.28,9077.91,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,99779.05,15.18,9078.17,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,99798.66,15.18,9087.71,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,99994.62,15.17,9097.59,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,100088.55,15.20,9100.30,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,99510.16,15.22,9053.59,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,99777.23,15.28,9069.31,100
wt,180,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,99525.01,15.24,9057.29,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42932.19,19.97,10456.62,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,52248.80,12.26,12730.20,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,52360.34,12.46,12743.58,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,52522.57,12.60,12786.42,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,52598.97,12.64,12818.79,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,52518.04,12.76,12802.41,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,52388.90,12.82,12758.20,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,52408.70,12.86,12744.50,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,52571.49,12.81,12811.10,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,52403.81,12.90,12765.90,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,52599.21,12.84,12795.50,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,52537.50,12.88,12786.80,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,52436.50,12.93,12770.50,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,52388.88,12.95,12745.59,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,52473.11,12.89,12788.40,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,52531.81,12.92,12786.20,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,52563.51,12.89,12795.00,100
wt,180,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,180,0.00,52417.50,12.93,12770.50,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,66310.47,24.46,6030.97,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,71591.49,19.92,6514.15,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,71723.78,19.95,6519.65,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,71699.52,19.94,6526.45,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,72107.89,19.80,6560.05,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,71988.73,19.88,6546.75,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,71701.35,19.93,6521.78,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,71618.00,19.93,6513.23,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,71675.83,19.96,6523.64,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,71881.79,19.92,6536.14,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,71733.27,19.96,6520.36,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,71582.94,19.99,6514.27,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,71599.87,19.97,6514.75,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,71817.83,19.93,6531.73,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,71837.97,19.92,6532.63,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,71753.92,19.94,6529.37,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,71769.81,19.93,6536.05,100
rocks,190,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,180,0.00,71806.84,19.94,6535.35,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,45997.63,13.99,11206.41,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,47830.55,12.65,11652.71,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,47956.19,12.64,11671.20,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,48093.20,12.61,11708.30,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,48090.59,12.60,11720.70,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,48019.02,12.67,11695.61,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,47355.48,12.86,11545.90,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,47562.99,12.76,11570.70,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,47470.62,12.84,11555.90,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,47654.47,12.83,11608.39,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,47671.44,12.79,11608.21,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,47750.39,12.80,11620.80,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,47665.89,12.89,11598.60,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,47665.89,12.83,11608.50,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,47750.33,12.80,11621.81,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,47755.27,12.84,11634.59,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,47745.06,12.86,11619.69,100
rocks,190,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,180,0.00,47728.03,12.86,11617.51,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79329.38,29.68,7214.34,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,99135.76,15.07,9018.41,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,99473.80,15.09,9051.10,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,99221.38,15.23,9024.20,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,99331.08,15.23,9037.29,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,99194.53,15.21,9018.61,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,99396.25,15.19,9046.10,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,99175.00,15.25,9018.40,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,99220.68,15.26,9023.30,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,99203.94,15.32,9024.30,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,99090.84,15.34,9012.60,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,98512.60,15.43,8964.50,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,98612.88,15.38,8980.99,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,99036.81,15.31,9007.51,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,98944.07,15.37,8998.00,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,99046.55,15.36,9012.40,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,99426.28,15.36,9036.10,100
wt,190,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,99171.31,15.38,9023.20,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42814.07,20.01,10428.42,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51750.32,12.40,12609.41,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51902.89,12.60,12630.00,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,51998.50,12.71,12660.50,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,52089.31,12.75,12694.60,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,52174.90,12.80,12717.10,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51849.30,12.95,12628.90,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,52032.40,12.93,12654.60,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,52112.20,12.90,12695.20,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,52209.76,12.94,12720.19,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,52348.93,12.90,12733.21,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,52319.71,12.93,12735.10,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,52301.49,12.92,12738.30,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,52177.11,12.98,12695.40,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,52154.31,12.97,12713.00,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,52213.29,13.00,12702.10,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,52176.30,13.02,12705.70,100
wt,190,ext4,wt2,uniform,oltp_ro,psfm,60000000,98,180,0.00,52112.31,13.00,12689.80,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,55675.79,49.53,5060.86,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,62406.87,44.83,5682.10,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,66343.45,22.35,6030.20,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,68234.41,21.07,6208.10,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,71081.36,20.13,6471.20,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,71303.02,20.15,6483.30,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,70767.30,20.23,6438.10,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,70898.91,20.19,6445.90,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,70756.50,20.23,6434.20,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,71151.70,20.18,6476.20,100
