disk,type,parallel_threads,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
ssd,encryption,4,xb,10000000,16,70,40092.96,30047.97,8.87,3339.00,8
ssd,encryption,4,xb,10000000,16,71,41450.93,31109.95,8.11,3457.99,8
ssd,encryption,4,xb,10000000,16,72,38735.44,29042.58,8.98,3223.95,8
ssd,encryption,4,xb,10000000,16,73,38608.49,28956.36,9.05,3219.04,8
ssd,encryption,8,xb,10000000,16,1,26708.55,20115.15,12.43,2221.80,8
ssd,encryption,8,xb,10000000,16,2,32714.20,24538.15,10.35,2727.02,8
ssd,encryption,8,xb,10000000,16,3,34072.97,25519.98,9.86,2838.00,8
ssd,encryption,8,xb,10000000,16,4,34842.04,26163.03,9.69,2904.00,8
ssd,encryption,8,xb,10000000,16,5,35137.89,26347.91,9.85,2928.99,8
ssd,encryption,8,xb,10000000,16,6,35632.06,26708.04,9.49,2970.00,8
ssd,encryption,8,xb,10000000,16,7,36642.06,27493.04,8.98,3050.00,8
ssd,encryption,8,xb,10000000,16,8,36903.88,27725.91,9.21,3078.99,8
ssd,encryption,8,xb,10000000,16,9,38009.15,28450.11,8.96,3167.01,8
ssd,encryption,8,xb,10000000,16,10,37815.91,28384.93,8.95,3150.99,8
ssd,encryption,8,xb,10000000,16,11,37978.99,28460.99,8.83,3165.00,8
ssd,encryption,8,xb,10000000,16,12,38352.24,28746.43,8.90,3193.94,8
ssd,encryption,8,xb,10000000,16,13,37231.79,27949.60,9.06,3102.07,8
ssd,encryption,8,xb,10000000,16,14,38968.03,29236.03,8.89,3248.00,8
ssd,encryption,8,xb,10000000,16,15,38429.96,28806.97,8.59,3203.00,8
ssd,encryption,8,xb,10000000,16,16,39500.96,29622.97,8.59,3292.00,8
ssd,encryption,8,xb,10000000,16,17,39663.03,29772.02,8.46,3307.00,8
ssd,encryption,8,xb,10000000,16,18,40446.04,30319.03,8.42,3370.00,8
ssd,encryption,8,xb,10000000,16,19,41688.89,31274.92,7.61,3472.99,8
ssd,encryption,8,xb,10000000,16,20,39991.16,29983.12,8.97,3331.01,8
ssd,encryption,8,xb,10000000,16,21,31802.95,23848.97,9.89,2648.00,8
ssd,encryption,8,xb,10000000,16,22,12857.71,9580.79,15.69,1063.98,8
ssd,encryption,8,xb,10000000,16,23,751.01,558.01,367.73,62.00,8
ssd,encryption,8,xb,10000000,16,24,1091.98,818.99,431.98,91.00,8
ssd,encryption,8,xb,10000000,16,25,1944.00,1458.00,252.94,162.00,8
ssd,encryption,8,xb,10000000,16,26,1483.05,1151.03,295.90,132.00,8
ssd,encryption,8,xb,10000000,16,27,1035.98,756.98,377.32,80.00,8
ssd,encryption,8,xb,10000000,16,28,667.00,486.00,492.94,54.00,8
ssd,encryption,8,xb,10000000,16,29,1350.00,1008.00,382.78,112.00,8
ssd,encryption,8,xb,10000000,16,30,708.01,531.01,334.64,59.00,8
ssd,encryption,8,xb,10000000,16,31,557.99,486.99,427.10,58.00,8
ssd,encryption,8,xb,10000000,16,32,999.01,690.01,799.13,73.00,8
ssd,encryption,8,xb,10000000,16,33,927.00,686.00,658.62,76.00,8
ssd,encryption,8,xb,10000000,16,34,796.01,603.01,334.74,67.00,8
ssd,encryption,8,xb,10000000,16,35,824.00,621.00,372.83,69.00,8
ssd,encryption,8,xb,10000000,16,36,767.98,581.99,377.88,65.00,8
ssd,encryption,8,xb,10000000,16,37,564.01,408.01,484.75,45.00,8
ssd,encryption,8,xb,10000000,16,38,744.01,558.01,294.40,62.00,8
ssd,encryption,8,xb,10000000,16,39,680.99,524.99,471.58,59.00,8
ssd,encryption,8,xb,10000000,16,40,675.01,501.01,477.98,55.00,8
ssd,encryption,8,xb,10000000,16,41,828.01,631.00,363.02,72.00,8
ssd,encryption,8,xb,10000000,16,42,725.99,600.99,354.75,70.00,8
ssd,encryption,8,xb,10000000,16,43,870.01,577.00,532.20,59.00,8
ssd,encryption,8,xb,10000000,16,44,599.99,449.99,453.31,50.00,8
ssd,encryption,8,xb,10000000,16,45,1241.00,958.00,334.54,107.00,8
ssd,encryption,8,xb,10000000,16,46,284.00,194.00,605.67,21.00,8
ssd,encryption,8,xb,10000000,16,47,659.03,486.02,632.16,54.00,8
ssd,encryption,8,xb,10000000,16,48,851.99,639.00,540.88,71.00,8
ssd,encryption,8,xb,10000000,16,49,981.98,737.98,427.74,82.00,8
ssd,encryption,8,xb,10000000,16,50,1418.03,1066.02,406.88,119.00,8
ssd,encryption,8,xb,10000000,16,51,1224.00,950.00,319.28,108.00,8
ssd,encryption,8,xb,10000000,16,52,8955.03,6743.02,165.11,750.00,8
ssd,encryption,8,xb,10000000,16,53,39147.26,29370.44,8.93,3262.94,8
ssd,encryption,8,xb,10000000,16,54,37058.50,27794.37,9.65,3086.04,8
ssd,encryption,8,xb,10000000,16,55,40036.07,30033.05,8.65,3341.01,8
ssd,encryption,8,xb,10000000,16,56,39094.08,29303.06,9.14,3256.01,8
ssd,encryption,8,xb,10000000,16,57,38731.88,29067.91,9.10,3225.99,8
ssd,encryption,8,xb,10000000,16,58,40330.15,30204.11,8.77,3356.01,8
ssd,encryption,8,xb,10000000,16,59,41371.05,31058.04,8.50,3453.00,8
ssd,encryption,8,xb,10000000,16,60,39346.88,29514.91,8.63,3277.99,8
ssd,encryption,8,xb,10000000,16,61,41714.12,31311.09,8.24,3479.01,8
ssd,encryption,8,xb,10000000,16,62,41610.91,31189.94,8.24,3467.99,8
ssd,encryption,8,xb,10000000,16,63,40616.08,30458.06,8.31,3385.01,8
ssd,encryption,8,xb,10000000,16,64,41013.96,30721.97,8.31,3409.00,8
ssd,encryption,8,xb,10000000,16,65,40579.93,30498.94,8.41,3387.99,8
ssd,encryption,8,xb,10000000,16,66,40758.16,30540.12,8.51,3396.01,8
ssd,encryption,8,xb,10000000,16,67,41771.92,31353.94,8.21,3484.99,8
ssd,encryption,8,xb,10000000,16,68,41617.01,31201.01,7.88,3466.00,8
ssd,encryption,8,xb,10000000,16,69,40894.34,30686.50,8.29,3406.94,8
ssd,encryption,8,xb,10000000,16,70,41919.75,31426.56,7.99,3494.06,8
ssd,encryption,8,xb,10000000,16,71,41944.99,31456.99,8.27,3495.00,8
ssd,encryption,8,xb,10000000,16,72,41925.95,31462.96,8.23,3496.00,8
ssd,xbstream_compressed,1,xb,10000000,16,1,26348.69,19829.26,12.37,2188.81,1
ssd,xbstream_compressed,1,xb,10000000,16,2,32345.07,24266.05,10.62,2699.01,1
ssd,xbstream_compressed,1,xb,10000000,16,3,33309.01,24981.01,10.31,2773.00,1
ssd,xbstream_compressed,1,xb,10000000,16,4,34378.94,25802.96,9.50,2868.00,1
ssd,xbstream_compressed,1,xb,10000000,16,5,34571.04,25922.03,9.64,2881.00,1
ssd,xbstream_compressed,1,xb,10000000,16,6,35239.04,26432.03,9.51,2938.00,1
ssd,xbstream_compressed,1,xb,10000000,16,7,35549.95,26651.97,9.68,2960.00,1
ssd,xbstream_compressed,1,xb,10000000,16,8,36775.93,27557.95,9.05,3061.99,1
ssd,xbstream_compressed,1,xb,10000000,16,9,37074.08,27838.06,9.16,3092.01,1
ssd,xbstream_compressed,1,xb,10000000,16,10,37424.99,28071.99,9.06,3120.00,1
ssd,xbstream_compressed,1,xb,10000000,16,11,37965.97,28456.98,9.01,3164.00,1
ssd,xbstream_compressed,1,xb,10000000,16,12,38203.93,28638.95,8.83,3181.99,1
ssd,xbstream_compressed,1,xb,10000000,16,13,36611.05,27461.04,9.32,3051.00,1
ssd,xbstream_compressed,1,xb,10000000,16,14,38422.01,28823.01,8.80,3202.00,1
ssd,xbstream_compressed,1,xb,10000000,16,15,39155.95,29386.97,8.88,3263.00,1
ssd,xbstream_compressed,1,xb,10000000,16,16,37833.03,28362.02,8.79,3152.00,1
ssd,xbstream_compressed,1,xb,10000000,16,17,39889.04,29932.03,8.49,3327.00,1
ssd,xbstream_compressed,1,xb,10000000,16,18,39269.06,29455.04,8.65,3272.00,1
ssd,xbstream_compressed,1,xb,10000000,16,19,39923.94,29950.96,8.55,3329.00,1
ssd,xbstream_compressed,1,xb,10000000,16,20,40936.97,30681.98,8.51,3408.00,1
ssd,xbstream_compressed,1,xb,10000000,16,21,40239.94,30158.95,8.46,3352.99,1
ssd,xbstream_compressed,1,xb,10000000,16,22,40520.13,30395.10,8.52,3378.01,1
ssd,xbstream_compressed,1,xb,10000000,16,23,37966.99,28473.99,9.38,3163.00,1
ssd,xbstream_compressed,1,xb,10000000,16,24,38294.77,28745.83,9.06,3191.98,1
ssd,xbstream_compressed,1,xb,10000000,16,25,38369.09,28774.07,9.12,3197.01,1
ssd,xbstream_compressed,1,xb,10000000,16,26,36475.04,27386.03,10.06,3040.00,1
ssd,xbstream_compressed,1,xb,10000000,16,27,39546.95,29641.96,8.76,3295.00,1
ssd,xbstream_compressed,1,xb,10000000,16,28,38779.11,29060.08,9.39,3229.01,1
ssd,xbstream_compressed,1,xb,10000000,16,29,39464.32,29606.49,8.67,3287.94,1
ssd,xbstream_compressed,1,xb,10000000,16,30,38786.71,29081.53,9.17,3232.06,1
ssd,xbstream_compressed,1,xb,10000000,16,31,39608.96,29717.97,9.47,3304.00,1
ssd,xbstream_compressed,1,xb,10000000,16,32,38804.08,29084.06,9.13,3232.01,1
ssd,xbstream_compressed,1,xb,10000000,16,33,38278.01,28722.01,9.30,3191.00,1
ssd,xbstream_compressed,1,xb,10000000,16,34,39414.80,29555.85,9.28,3282.98,1
ssd,xbstream_compressed,1,xb,10000000,16,35,39056.15,29304.11,9.13,3255.01,1
ssd,xbstream_compressed,1,xb,10000000,16,36,40341.92,30243.94,8.95,3361.99,1
ssd,xbstream_compressed,1,xb,10000000,16,37,38829.12,29123.09,9.16,3234.01,1
ssd,xbstream_compressed,1,xb,10000000,16,38,37860.00,28418.00,9.11,3157.00,1
ssd,xbstream_compressed,1,xb,10000000,16,39,39254.88,29438.91,8.97,3272.99,1
ssd,xbstream_compressed,1,xb,10000000,16,40,38489.07,28864.06,9.12,3207.01,1
ssd,xbstream_compressed,1,xb,10000000,16,41,38983.95,29203.97,8.71,3246.00,1
ssd,xbstream_compressed,1,xb,10000000,16,42,38848.76,29140.82,8.94,3236.98,1
ssd,xbstream_compressed,1,xb,10000000,16,43,38959.32,29246.24,9.30,3249.03,1
ssd,xbstream_compressed,1,xb,10000000,16,44,37859.95,28406.96,8.97,3157.00,1
ssd,xbstream_compressed,1,xb,10000000,16,45,39376.95,29495.97,9.13,3278.00,1
ssd,xbstream_compressed,1,xb,10000000,16,46,38287.08,28673.06,9.21,3183.01,1
ssd,xbstream_compressed,1,xb,10000000,16,47,39038.02,29328.01,9.08,3261.00,1
ssd,xbstream_compressed,1,xb,10000000,16,48,39205.01,29432.01,8.95,3269.00,1
ssd,xbstream_compressed,1,xb,10000000,16,49,39488.89,29605.92,8.78,3288.99,1
ssd,xbstream_compressed,1,xb,10000000,16,50,38126.05,28625.04,9.42,3180.00,1
ssd,xbstream_compressed,1,xb,10000000,16,51,37617.90,28179.93,9.21,3133.99,1
ssd,xbstream_compressed,1,xb,10000000,16,52,38185.07,28622.06,9.19,3181.01,1
ssd,xbstream_compressed,1,xb,10000000,16,53,38609.90,28984.93,8.96,3219.99,1
ssd,xbstream_compressed,1,xb,10000000,16,54,38655.13,28967.10,9.02,3218.01,1
ssd,xbstream_compressed,1,xb,10000000,16,55,38250.97,28696.98,9.23,3189.00,1
ssd,xbstream_compressed,1,xb,10000000,16,56,36835.05,27655.04,10.04,3070.00,1
ssd,xbstream_compressed,1,xb,10000000,16,57,38817.97,29080.98,9.11,3231.00,1
ssd,xbstream_compressed,1,xb,10000000,16,58,39033.03,29252.02,8.87,3255.00,1
ssd,xbstream_compressed,1,xb,10000000,16,59,38537.85,28920.89,9.07,3212.99,1
ssd,xbstream_compressed,1,xb,10000000,16,60,37879.01,28401.01,9.26,3155.00,1
ssd,xbstream_compressed,1,xb,10000000,16,61,38761.04,29064.03,8.89,3228.00,1
ssd,xbstream_compressed,1,xb,10000000,16,62,37876.14,28428.11,9.15,3161.01,1
ssd,xbstream_compressed,1,xb,10000000,16,63,37684.98,28265.98,9.39,3137.00,1
ssd,xbstream_compressed,1,xb,10000000,16,64,37530.92,28161.94,9.09,3128.99,1
ssd,xbstream_compressed,1,xb,10000000,16,65,37405.06,28069.04,9.08,3121.00,1
ssd,xbstream_compressed,1,xb,10000000,16,66,35047.01,26269.01,9.96,2916.00,1
ssd,xbstream_compressed,1,xb,10000000,16,67,37424.01,28069.01,9.52,3120.00,1
ssd,xbstream_compressed,1,xb,10000000,16,68,35447.92,26585.94,9.57,2952.99,1
ssd,xbstream_compressed,1,xb,10000000,16,69,37648.97,28209.98,9.40,3136.00,1
ssd,xbstream_compressed,1,xb,10000000,16,70,36563.05,27441.04,9.66,3050.00,1
ssd,xbstream_compressed,1,xb,10000000,16,71,36773.88,27572.91,9.16,3061.99,1
ssd,xbstream_compressed,1,xb,10000000,16,72,35771.05,26839.04,9.72,2983.00,1
ssd,xbstream_compressed,1,xb,10000000,16,73,36250.08,27185.06,9.74,3021.01,1
ssd,xbstream_compressed,1,xb,10000000,16,74,37644.98,28246.99,8.77,3138.00,1
ssd,xbstream_compressed,1,xb,10000000,16,75,35899.01,26930.01,9.36,2990.00,1
ssd,xbstream_compressed,1,xb,10000000,16,76,35102.04,26316.03,9.94,2924.00,1
ssd,xbstream_compressed,1,xb,10000000,16,77,36580.96,27428.97,9.15,3050.00,1
ssd,xbstream_compressed,1,xb,10000000,16,78,35460.95,26588.96,9.68,2952.00,1
ssd,xbstream_compressed,1,xb,10000000,16,79,35043.05,26289.04,9.80,2922.00,1
ssd,xbstream_compressed,1,xb,10000000,16,80,33797.01,25342.01,10.39,2817.00,1
ssd,xbstream_compressed,1,xb,10000000,16,81,36037.92,27042.94,9.32,3003.99,1
ssd,xbstream_compressed,1,xb,10000000,16,82,34212.04,25645.03,10.16,2849.00,1
ssd,xbstream_compressed,1,xb,10000000,16,83,33831.97,25362.98,10.17,2819.00,1
ssd,xbstream_compressed,1,xb,10000000,16,84,35556.08,26694.06,9.87,2965.01,1
ssd,xbstream_compressed,1,xb,10000000,16,85,33884.89,25389.92,10.06,2820.99,1
ssd,xbstream_compressed,1,xb,10000000,16,86,32674.08,24517.06,10.09,2726.01,1
ssd,xbstream_compressed,1,xb,10000000,16,87,34351.92,25751.94,9.99,2861.99,1
ssd,xbstream_compressed,1,xb,10000000,16,88,31916.02,23945.01,11.15,2660.00,1
ssd,xbstream_compressed,1,xb,10000000,16,89,33601.79,25205.84,9.63,2798.98,1
ssd,xbstream_compressed,1,xb,10000000,16,90,33710.20,25306.15,10.27,2813.02,1
ssd,xbstream_compressed,1,xb,10000000,16,91,34405.10,25780.08,9.94,2864.01,1
ssd,xbstream_compressed,1,xb,10000000,16,92,32960.84,24732.88,10.45,2746.99,1
ssd,xbstream_compressed,1,xb,10000000,16,93,33909.10,25412.07,9.81,2824.01,1
ssd,xbstream_compressed,1,xb,10000000,16,94,35049.96,26290.97,9.63,2923.00,1
ssd,xbstream_compressed,1,xb,10000000,16,95,33780.07,25335.05,10.48,2816.01,1
ssd,xbstream_compressed,1,xb,10000000,16,96,34064.00,25551.00,9.75,2837.00,1
ssd,xbstream_compressed,1,xb,10000000,16,97,33343.42,24977.56,10.32,2774.95,1
ssd,xbstream_compressed,1,xb,10000000,16,98,33814.63,25384.47,10.00,2823.05,1
ssd,xbstream_compressed,1,xb,10000000,16,99,32807.90,24626.92,10.58,2732.99,1
ssd,xbstream_compressed,1,xb,10000000,16,100,33196.09,24882.07,10.26,2765.01,1
ssd,xbstream_compressed,1,xb,10000000,16,101,31795.04,23851.03,11.02,2649.00,1
ssd,xbstream_compressed,1,xb,10000000,16,102,31652.94,23717.95,10.83,2637.99,1
ssd,xbstream_compressed,1,xb,10000000,16,103,33387.96,25076.97,10.22,2784.00,1
ssd,xbstream_compressed,1,xb,10000000,16,104,32253.04,24176.03,10.48,2686.00,1
ssd,xbstream_compressed,1,xb,10000000,16,105,32535.98,24420.98,10.76,2714.00,1
ssd,xbstream_compressed,1,xb,10000000,16,106,33386.95,25015.96,10.22,2782.00,1
ssd,xbstream_compressed,1,xb,10000000,16,107,32387.06,24292.04,10.27,2699.00,1
ssd,xbstream_compressed,1,xb,10000000,16,108,30304.57,22743.68,11.40,2523.96,1
ssd,xbstream_compressed,1,xb,10000000,16,109,31364.45,23529.33,11.71,2615.04,1
ssd,xbstream_compressed,1,xb,10000000,16,110,30141.05,22565.04,11.68,2512.00,1
ssd,xbstream_compressed,1,xb,10000000,16,111,31360.89,23516.92,10.90,2607.99,1
ssd,xbstream_compressed,1,xb,10000000,16,112,31523.06,23665.04,10.85,2630.00,1
ssd,xbstream_compressed,1,xb,10000000,16,113,30870.89,23148.91,10.98,2575.99,1
ssd,xbstream_compressed,1,xb,10000000,16,114,33283.12,24945.09,9.84,2769.01,1
ssd,xbstream_compressed,1,xb,10000000,16,115,35166.87,26372.91,9.68,2929.99,1
ssd,xbstream_compressed,1,xb,10000000,16,116,35227.17,26447.12,9.25,2939.01,1
ssd,xbstream_compressed,1,xb,10000000,16,117,33371.81,25021.86,9.49,2778.98,1
ssd,xbstream_compressed,1,xb,10000000,16,118,34196.15,25664.11,9.71,2852.01,1
ssd,xbstream_compressed,1,xb,10000000,16,119,32489.05,24348.04,10.22,2705.00,1
ssd,xbstream_compressed,1,xb,10000000,16,120,33814.94,25368.95,9.85,2819.99,1
ssd,xbstream_compressed,1,xb,10000000,16,121,31066.00,23294.00,10.63,2586.00,1
ssd,xbstream_compressed,1,xb,10000000,16,122,32858.39,24649.29,10.31,2741.70,1
ssd,xbstream_compressed,1,xb,10000000,16,123,34075.77,25557.83,10.08,2837.31,1
ssd,xbstream_compressed,1,xb,10000000,16,124,30554.03,22929.02,10.86,2548.00,1
ssd,xbstream_compressed,1,xb,10000000,16,125,34676.90,25986.93,9.84,2887.99,1
ssd,xbstream_compressed,1,xb,10000000,16,126,31831.00,23891.00,10.39,2653.00,1
ssd,xbstream_compressed,1,xb,10000000,16,127,31605.03,23683.02,10.91,2633.00,1
ssd,xbstream_compressed,1,xb,10000000,16,128,31344.03,23520.02,10.95,2612.00,1
ssd,xbstream_compressed,1,xb,10000000,16,129,31253.92,23435.94,11.04,2604.99,1
ssd,xbstream_compressed,1,xb,10000000,16,130,32409.01,24301.00,10.40,2703.00,1
ssd,xbstream_compressed,1,xb,10000000,16,131,31094.05,23310.04,10.73,2587.00,1
ssd,xbstream_compressed,1,xb,10000000,16,132,31133.00,23387.00,10.44,2598.00,1
ssd,xbstream_compressed,1,xb,10000000,16,133,30578.06,22918.04,11.11,2546.00,1
ssd,xbstream_compressed,4,xb,10000000,16,1,24571.47,18508.82,13.71,2043.21,1
ssd,xbstream_compressed,4,xb,10000000,16,2,31497.17,23652.12,10.61,2627.01,1
ssd,xbstream_compressed,4,xb,10000000,16,3,32281.01,24180.01,10.72,2688.00,1
ssd,xbstream_compressed,4,xb,10000000,16,4,33321.99,24989.99,10.37,2778.00,1
ssd,xbstream_compressed,4,xb,10000000,16,5,34047.39,25543.54,10.21,2834.95,1
ssd,xbstream_compressed,4,xb,10000000,16,6,35048.51,26263.38,9.96,2920.04,1
ssd,xbstream_compressed,4,xb,10000000,16,7,35052.48,26313.61,9.56,2921.96,1
ssd,xbstream_compressed,4,xb,10000000,16,8,34276.55,25699.41,10.34,2858.05,1
ssd,xbstream_compressed,4,xb,10000000,16,9,35986.85,27019.89,9.24,2998.99,1
ssd,xbstream_compressed,4,xb,10000000,16,10,36596.17,27387.12,9.09,3046.01,1
ssd,xbstream_compressed,4,xb,10000000,16,11,37164.02,27888.01,9.27,3099.00,1
ssd,xbstream_compressed,4,xb,10000000,16,12,37072.98,27824.98,9.25,3091.00,1
ssd,xbstream_compressed,4,xb,10000000,16,13,37245.83,27918.87,9.35,3100.99,1
ssd,xbstream_compressed,4,xb,10000000,16,14,36849.15,27659.11,9.26,3074.01,1
ssd,xbstream_compressed,4,xb,10000000,16,15,37925.95,28430.97,9.26,3160.00,1
ssd,xbstream_compressed,4,xb,10000000,16,16,38028.02,28509.02,9.05,3166.00,1
ssd,xbstream_compressed,4,xb,10000000,16,17,38010.35,28547.51,9.26,3169.95,1
ssd,xbstream_compressed,4,xb,10000000,16,18,39703.83,29756.62,8.56,3309.07,1
ssd,xbstream_compressed,4,xb,10000000,16,19,38842.91,29126.93,8.96,3236.99,1
ssd,xbstream_compressed,4,xb,10000000,16,20,39843.06,29880.30,8.81,3318.92,1
ssd,xbstream_compressed,4,xb,10000000,16,21,38243.94,28696.71,9.06,3188.08,1
ssd,xbstream_compressed,4,xb,10000000,16,22,38302.01,28721.01,8.73,3191.00,1
ssd,xbstream_compressed,4,xb,10000000,16,23,35737.94,26791.95,9.90,2977.99,1
ssd,xbstream_compressed,4,xb,10000000,16,24,35544.89,26673.92,9.72,2962.99,1
ssd,xbstream_compressed,4,xb,10000000,16,25,35371.02,26533.01,10.12,2949.00,1
ssd,xbstream_compressed,4,xb,10000000,16,26,33881.12,25408.09,10.05,2821.01,1
ssd,xbstream_compressed,4,xb,10000000,16,27,35740.77,26806.82,10.52,2979.98,1
ssd,xbstream_compressed,4,xb,10000000,16,28,35580.21,26676.16,10.62,2967.02,1
ssd,xbstream_compressed,4,xb,10000000,16,29,37038.02,27779.02,10.27,3085.00,1
ssd,xbstream_compressed,4,xb,10000000,16,30,36096.89,27068.92,10.61,3005.99,1
ssd,xbstream_compressed,4,xb,10000000,16,31,36412.15,27296.11,10.51,3032.01,1
ssd,xbstream_compressed,4,xb,10000000,16,32,35063.96,26327.97,10.06,2924.00,1
ssd,xbstream_compressed,4,xb,10000000,16,33,35476.97,26585.98,11.33,2955.00,1
ssd,xbstream_compressed,4,xb,10000000,16,34,35126.92,26344.94,11.68,2929.99,1
ssd,xbstream_compressed,4,xb,10000000,16,35,36009.11,27001.09,10.15,3000.01,1
ssd,xbstream_compressed,4,xb,10000000,16,36,35964.01,26989.01,10.86,2998.00,1
ssd,xbstream_compressed,4,xb,10000000,16,37,35642.91,26735.93,10.61,2969.99,1
ssd,xbstream_compressed,4,xb,10000000,16,38,36771.05,27563.03,10.85,3065.00,1
ssd,xbstream_compressed,4,xb,10000000,16,39,35872.02,26903.02,10.59,2987.00,1
ssd,xbstream_compressed,4,xb,10000000,16,40,34718.66,26027.75,10.38,2891.97,1
ssd,xbstream_compressed,4,xb,10000000,16,41,38341.26,28755.19,9.61,3196.02,1
ssd,xbstream_compressed,4,xb,10000000,16,42,38425.12,28823.09,9.39,3204.01,1
ssd,xbstream_compressed,4,xb,10000000,16,43,38613.04,28991.03,9.31,3219.00,1
ssd,xbstream_compressed,4,xb,10000000,16,44,37443.00,28096.00,9.44,3120.00,1
ssd,xbstream_compressed,4,xb,10000000,16,45,38249.94,28660.96,9.34,3187.00,1
ssd,xbstream_compressed,4,xb,10000000,16,46,38402.97,28830.97,9.23,3202.00,1
ssd,xbstream_compressed,4,xb,10000000,16,47,37947.08,28449.06,9.44,3161.01,1
ssd,xbstream_compressed,4,xb,10000000,16,48,38998.03,29233.02,9.28,3250.00,1
ssd,xbstream_compressed,4,xb,10000000,16,49,36901.87,27706.90,9.39,3075.99,1
ssd,xbstream_compressed,4,xb,10000000,16,50,38266.97,28645.98,9.37,3185.00,1
ssd,xbstream_compressed,4,xb,10000000,16,51,36320.10,27261.08,9.94,3027.01,1
ssd,xbstream_compressed,4,xb,10000000,16,52,38269.85,28692.89,9.67,3189.99,1
ssd,xbstream_compressed,4,xb,10000000,16,53,37971.15,28520.11,8.88,3166.01,1
ssd,xbstream_compressed,4,xb,10000000,16,54,29848.02,22366.01,13.58,2485.00,1
ssd,xbstream_compressed,4,xb,10000000,16,55,33924.00,25373.00,12.45,2819.00,1
ssd,xbstream_compressed,4,xb,10000000,16,56,32941.01,24771.01,13.17,2754.00,1
ssd,xbstream_compressed,4,xb,10000000,16,57,33465.92,25084.94,12.95,2789.99,1
ssd,xbstream_compressed,4,xb,10000000,16,58,31003.08,23283.06,13.92,2585.01,1
ssd,xbstream_compressed,4,xb,10000000,16,59,32853.94,24578.96,12.30,2732.00,1
ssd,xbstream_compressed,4,xb,10000000,16,60,33342.04,24978.03,11.37,2772.00,1
ssd,xbstream_compressed,4,xb,10000000,16,61,35636.03,26784.02,11.51,2977.00,1
ssd,xbstream_compressed,4,xb,10000000,16,62,35307.86,26492.90,10.81,2944.99,1
ssd,xbstream_compressed,4,xb,10000000,16,63,35213.07,26405.05,10.77,2934.01,1
ssd,xbstream_compressed,4,xb,10000000,16,64,35593.05,26680.04,10.42,2965.00,1
ssd,xbstream_compressed,4,xb,10000000,16,65,35600.80,26717.85,11.13,2969.98,1
ssd,xbstream_compressed,4,xb,10000000,16,66,34896.18,26156.14,10.96,2902.02,1
ssd,xbstream_compressed,4,xb,10000000,16,67,35163.00,26352.00,10.99,2929.00,1
ssd,xbstream_compressed,4,xb,10000000,16,68,35460.90,26615.92,10.09,2957.99,1
ssd,xbstream_compressed,4,xb,10000000,16,69,34072.06,25572.04,12.71,2843.00,1
ssd,xbstream_compressed,4,xb,10000000,16,70,34520.01,25882.01,11.10,2874.00,1
ssd,xbstream_compressed,4,xb,10000000,16,71,29058.08,21804.06,14.04,2425.01,1
ssd,xbstream_compressed,4,xb,10000000,16,72,34023.44,25508.58,11.83,2831.95,1
ssd,xbstream_compressed,4,xb,10000000,16,73,35147.46,26352.34,10.98,2928.04,1
ssd,xbstream_compressed,4,xb,10000000,16,74,35802.07,26872.06,10.74,2984.01,1
ssd,xbstream_compressed,4,xb,10000000,16,75,34660.98,26002.99,10.63,2892.00,1
ssd,xbstream_compressed,4,xb,10000000,16,76,36852.93,27632.95,9.42,3067.99,1
ssd,xbstream_compressed,4,xb,10000000,16,77,37093.14,27810.11,9.71,3091.01,1
ssd,xbstream_compressed,4,xb,10000000,16,78,36602.96,27447.97,9.95,3050.00,1
ssd,xbstream_compressed,4,xb,10000000,16,79,37421.96,28051.97,9.49,3118.00,1
ssd,xbstream_compressed,4,xb,10000000,16,80,36842.99,27639.99,9.67,3074.00,1
ssd,xbstream_compressed,4,xb,10000000,16,81,36520.00,27377.00,9.67,3043.00,1
ssd,xbstream_compressed,4,xb,10000000,16,82,36150.04,27121.03,9.63,3009.00,1
ssd,xbstream_compressed,4,xb,10000000,16,83,35772.91,26830.93,9.91,2984.99,1
ssd,xbstream_compressed,4,xb,10000000,16,84,34859.94,26190.96,10.14,2904.00,1
ssd,xbstream_compressed,4,xb,10000000,16,85,36470.05,27295.04,9.16,3033.00,1
ssd,xbstream_compressed,4,xb,10000000,16,86,36109.11,27108.08,9.70,3012.01,1
ssd,xbstream_compressed,4,xb,10000000,16,87,35595.35,26649.51,9.76,2960.95,1
ssd,xbstream_compressed,4,xb,10000000,16,88,35421.69,26612.52,10.25,2959.06,1
ssd,xbstream_compressed,4,xb,10000000,16,89,34192.93,25664.95,9.75,2851.99,1
ssd,xbstream_compressed,4,xb,10000000,16,90,36387.03,27255.02,9.56,3029.00,1
