distribution,version,engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
pareto,psmdb-3.0,wt,oltp,2000000,64,370,15765.70,73584.09,16.84,5254.70,64
pareto,psmdb-3.0,wt,oltp,2000000,64,380,15373.81,71742.33,17.43,5124.90,64
pareto,psmdb-3.0,wt,oltp,2000000,64,390,15692.60,73233.90,17.06,5230.70,64
pareto,psmdb-3.0,wt,oltp,2000000,64,400,15729.40,73399.22,16.99,5243.50,64
pareto,psmdb-3.0,wt,oltp,2000000,64,410,15417.10,71945.50,17.70,5138.90,64
pareto,psmdb-3.0,wt,oltp,2000000,64,420,15097.70,70452.69,17.94,5032.50,64
pareto,psmdb-3.0,wt,oltp,2000000,64,430,15869.50,74063.99,16.84,5290.00,64
pareto,psmdb-3.0,wt,oltp,2000000,64,440,13730.60,64067.72,19.57,4576.70,64
pareto,psmdb-3.0,wt,oltp,2000000,64,450,16072.90,75010.20,16.59,5357.40,64
pareto,psmdb-3.0,wt,oltp,2000000,64,460,15797.30,73717.30,16.91,5266.20,64
pareto,psmdb-3.0,wt,oltp,2000000,64,470,16083.50,75067.89,16.61,5361.00,64
pareto,psmdb-3.0,wt,oltp,2000000,64,480,16121.79,75224.57,16.56,5373.50,64
pareto,psmdb-3.0,wt,oltp,2000000,64,490,15399.12,71872.58,17.96,5133.51,64
pareto,psmdb-3.0,wt,oltp,2000000,64,500,15883.10,74120.60,16.85,5294.30,64
pareto,psmdb-3.0,wt,oltp,2000000,64,510,15330.60,71550.99,17.48,5110.40,64
pareto,psmdb-3.0,wt,oltp,2000000,64,520,15665.20,73086.50,17.01,5221.40,64
pareto,psmdb-3.0,wt,oltp,2000000,64,530,15767.58,73593.73,16.93,5256.09,64
pareto,psmdb-3.0,wt,oltp,2000000,64,540,15727.62,73386.58,16.92,5242.51,64
pareto,psmdb-3.0,wt,oltp,2000000,64,550,15727.10,73400.30,17.06,5242.00,64
pareto,psmdb-3.0,wt,oltp,2000000,64,560,15308.40,71436.90,17.62,5103.20,64
pareto,psmdb-3.0,wt,oltp,2000000,64,570,15277.89,71284.38,17.99,5092.60,64
pareto,psmdb-3.0,wt,oltp,2000000,64,580,16172.11,75476.63,16.39,5390.50,64
pareto,psmdb-3.0,wt,oltp,2000000,64,590,16050.19,74906.14,16.76,5350.20,64
pareto,psmdb-3.0,wt,oltp,2000000,64,600,16110.65,75186.45,16.66,5370.38,64
pareto,psmdb-3.0,wt,oltp,2000000,8,10,5706.42,26635.76,5.03,1902.14,8
pareto,psmdb-3.0,wt,oltp,2000000,8,20,6139.82,28653.29,4.41,2046.61,8
pareto,psmdb-3.0,wt,oltp,2000000,8,30,6213.70,28998.82,4.37,2071.20,8
pareto,psmdb-3.0,wt,oltp,2000000,8,40,6140.40,28654.49,4.31,2046.80,8
pareto,psmdb-3.0,wt,oltp,2000000,8,50,6188.00,28877.81,4.29,2062.70,8
pareto,psmdb-3.0,wt,oltp,2000000,8,60,6252.90,29181.60,4.23,2084.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,70,6344.40,29606.10,4.21,2114.80,8
pareto,psmdb-3.0,wt,oltp,2000000,8,80,6335.40,29564.40,4.21,2111.80,8
pareto,psmdb-3.0,wt,oltp,2000000,8,90,6345.00,29611.89,4.15,2115.00,8
pareto,psmdb-3.0,wt,oltp,2000000,8,100,6414.70,29932.11,4.15,2138.10,8
pareto,psmdb-3.0,wt,oltp,2000000,8,110,6358.80,29672.89,4.15,2119.70,8
pareto,psmdb-3.0,wt,oltp,2000000,8,120,6335.60,29570.91,4.19,2111.90,8
pareto,psmdb-3.0,wt,oltp,2000000,8,130,6359.70,29677.29,4.17,2119.90,8
pareto,psmdb-3.0,wt,oltp,2000000,8,140,6316.20,29474.59,4.16,2105.40,8
pareto,psmdb-3.0,wt,oltp,2000000,8,150,6339.90,29587.21,4.16,2113.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,160,6431.90,30013.60,4.08,2143.90,8
pareto,psmdb-3.0,wt,oltp,2000000,8,170,6373.80,29746.90,4.11,2124.60,8
pareto,psmdb-3.0,wt,oltp,2000000,8,180,6373.00,29739.91,4.19,2124.40,8
pareto,psmdb-3.0,wt,oltp,2000000,8,190,6443.10,30067.40,4.12,2147.70,8
pareto,psmdb-3.0,wt,oltp,2000000,8,200,6409.30,29908.69,4.11,2136.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,210,6307.30,29434.00,4.12,2102.50,8
pareto,psmdb-3.0,wt,oltp,2000000,8,220,6318.30,29486.28,4.15,2106.10,8
pareto,psmdb-3.0,wt,oltp,2000000,8,230,6384.70,29797.40,4.15,2128.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,240,6319.20,29488.42,4.15,2106.40,8
pareto,psmdb-3.0,wt,oltp,2000000,8,250,6397.80,29858.30,4.11,2132.60,8
pareto,psmdb-3.0,wt,oltp,2000000,8,260,6399.60,29863.60,4.12,2133.20,8
pareto,psmdb-3.0,wt,oltp,2000000,8,270,6361.20,29684.69,4.15,2120.40,8
pareto,psmdb-3.0,wt,oltp,2000000,8,280,6414.80,29934.60,4.10,2138.20,8
pareto,psmdb-3.0,wt,oltp,2000000,8,290,6441.60,30062.70,4.08,2147.20,8
pareto,psmdb-3.0,wt,oltp,2000000,8,300,6358.30,29673.31,4.13,2119.50,8
pareto,psmdb-3.0,wt,oltp,2000000,8,310,6432.60,30018.51,4.11,2144.20,8
pareto,psmdb-3.0,wt,oltp,2000000,8,320,6322.50,29503.59,4.14,2107.50,8
pareto,psmdb-3.0,wt,oltp,2000000,8,330,6309.30,29442.39,4.12,2103.10,8
pareto,psmdb-3.0,wt,oltp,2000000,8,340,6394.70,29841.41,4.11,2131.50,8
pareto,psmdb-3.0,wt,oltp,2000000,8,350,6274.30,29281.80,4.14,2091.50,8
pareto,psmdb-3.0,wt,oltp,2000000,8,360,6202.00,28942.49,4.21,2067.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,370,6307.70,29433.29,4.15,2102.60,8
pareto,psmdb-3.0,wt,oltp,2000000,8,380,6330.20,29544.11,4.12,2110.00,8
pareto,psmdb-3.0,wt,oltp,2000000,8,390,6346.60,29615.31,4.14,2115.60,8
pareto,psmdb-3.0,wt,oltp,2000000,8,400,6305.40,29426.68,4.11,2101.80,8
pareto,psmdb-3.0,wt,oltp,2000000,8,410,6232.20,29084.02,4.18,2077.40,8
pareto,psmdb-3.0,wt,oltp,2000000,8,420,6305.90,29426.00,4.16,2101.90,8
pareto,psmdb-3.0,wt,oltp,2000000,8,430,6334.80,29563.40,4.14,2111.50,8
pareto,psmdb-3.0,wt,oltp,2000000,8,440,6292.90,29367.50,4.14,2097.80,8
pareto,psmdb-3.0,wt,oltp,2000000,8,450,6306.29,29428.37,4.17,2102.10,8
pareto,psmdb-3.0,wt,oltp,2000000,8,460,6365.90,29706.92,4.09,2121.90,8
pareto,psmdb-3.0,wt,oltp,2000000,8,470,6360.10,29683.31,4.12,2120.10,8
pareto,psmdb-3.0,wt,oltp,2000000,8,480,6306.50,29426.79,4.12,2102.10,8
pareto,psmdb-3.0,wt,oltp,2000000,8,490,6257.60,29204.30,4.14,2085.90,8
pareto,psmdb-3.0,wt,oltp,2000000,8,500,6264.50,29232.69,4.18,2088.20,8
pareto,psmdb-3.0,wt,oltp,2000000,8,510,6240.90,29124.72,4.14,2080.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,520,6322.00,29504.80,4.15,2107.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,530,6314.10,29465.78,4.16,2104.70,8
pareto,psmdb-3.0,wt,oltp,2000000,8,540,6323.00,29505.71,4.15,2107.70,8
pareto,psmdb-3.0,wt,oltp,2000000,8,550,6390.90,29825.30,4.11,2130.30,8
pareto,psmdb-3.0,wt,oltp,2000000,8,560,6339.00,29581.20,4.11,2113.00,8
pareto,psmdb-3.0,wt,oltp,2000000,8,570,6293.30,29367.60,4.12,2097.70,8
pareto,psmdb-3.0,wt,oltp,2000000,8,580,6312.60,29459.01,4.16,2104.20,8
pareto,psmdb-3.0,wt,oltp,2000000,8,590,6339.10,29582.60,4.13,2113.00,8
pareto,psmdb-3.0,wt,oltp,2000000,8,600,6329.40,29539.69,4.14,2109.90,8
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,10,0.00,4146.06,4.04,296.11,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,20,0.00,4472.41,3.62,319.40,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,30,0.00,4548.70,3.54,325.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,40,0.00,4680.50,3.36,334.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,50,0.00,4718.90,3.39,337.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,60,0.00,4634.10,3.47,331.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,70,0.00,4817.20,3.21,344.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,80,0.00,4802.10,3.18,343.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,90,0.00,4814.60,3.17,343.90,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,100,0.00,4839.60,3.15,345.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,110,0.00,4904.30,3.09,350.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,120,0.00,4869.30,3.12,347.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,130,0.00,4895.60,3.09,349.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,140,0.00,4840.30,3.11,345.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,150,0.00,4849.30,3.10,346.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,160,0.00,4849.71,3.11,346.40,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,170,0.00,4853.70,3.10,346.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,180,0.00,4866.40,3.08,347.60,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,190,0.00,4887.20,3.14,349.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,200,0.00,4453.60,3.43,318.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,210,0.00,4895.70,3.06,349.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,220,0.00,4896.10,3.06,349.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,230,0.00,4836.60,3.26,345.40,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,240,0.00,4704.30,3.35,336.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,250,0.00,4910.60,3.03,350.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,260,0.00,4988.80,2.98,356.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,270,0.00,4932.10,3.02,352.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,280,0.00,4807.50,3.27,343.40,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,290,0.00,4384.20,3.36,313.20,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,300,0.00,4803.40,3.26,343.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,310,0.00,4939.90,3.01,352.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,320,0.00,4940.70,3.00,352.90,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,330,0.00,4984.30,2.98,356.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,340,0.00,4972.40,2.98,355.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,350,0.00,5024.80,2.94,359.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,360,0.00,4940.00,3.00,352.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,370,0.00,4920.50,3.00,351.50,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,380,0.00,4960.90,2.99,354.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,390,0.00,4998.00,2.96,357.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,400,0.00,4753.00,3.25,339.50,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,410,0.00,4833.10,3.22,345.20,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,420,0.00,4953.10,2.98,353.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,430,0.00,4996.20,2.95,356.90,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,440,0.00,4999.60,2.95,357.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,450,0.00,4895.90,3.21,349.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,460,0.00,4979.00,2.96,355.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,470,0.00,4896.80,3.20,349.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,480,0.00,4857.80,3.25,347.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,490,0.00,4626.70,3.27,330.50,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,500,0.00,4593.70,3.28,328.10,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,510,0.00,4629.80,3.27,330.70,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,520,0.00,4981.20,2.95,355.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,530,0.00,4947.10,3.17,353.40,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,540,0.00,5044.70,2.93,360.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,550,0.00,5039.80,2.91,360.00,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,560,0.00,4827.30,3.26,344.80,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,570,0.00,4978.50,2.94,355.60,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,580,0.00,4879.20,3.21,348.50,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,590,0.00,5052.50,2.90,360.90,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,1,600,0.00,5057.80,2.90,361.30,1
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,10,0.00,80161.80,36.67,5717.65,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,20,0.00,81996.63,35.34,5857.70,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,30,0.00,82254.68,35.20,5874.67,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,40,0.00,82259.79,35.31,5876.42,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,50,0.00,82368.98,34.73,5883.51,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,60,0.00,82232.32,34.59,5873.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,70,0.00,82001.76,35.39,5857.70,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,80,0.00,81742.41,35.29,5838.70,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,90,0.00,82156.10,35.34,5867.60,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,100,0.00,82005.62,35.50,5857.50,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,110,0.00,81923.88,35.42,5851.50,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,120,0.00,81833.81,35.37,5845.80,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,130,0.00,82096.83,35.65,5864.60,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,140,0.00,82229.36,35.78,5873.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,150,0.00,82413.12,35.41,5886.30,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,160,0.00,82316.69,34.94,5879.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,170,0.00,82335.81,35.08,5880.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,180,0.00,82237.41,34.73,5874.80,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,190,0.00,82451.73,35.29,5890.19,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,200,0.00,82275.53,34.99,5877.20,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,210,0.00,82378.18,35.22,5883.10,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,220,0.00,82133.43,34.97,5867.19,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,230,0.00,82234.42,34.95,5873.52,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,240,0.00,82402.39,35.28,5885.80,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,250,0.00,82362.08,34.90,5883.20,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,260,0.00,82264.02,34.68,5875.60,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,270,0.00,82334.23,35.08,5881.39,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,280,0.00,82073.15,35.28,5863.10,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,290,0.00,82541.39,34.89,5894.70,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,300,0.00,82515.79,34.62,5894.90,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,310,0.00,82661.95,34.90,5904.70,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,320,0.00,82492.32,35.35,5892.48,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,330,0.00,82313.36,35.17,5879.23,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,340,0.00,82287.98,35.53,5876.90,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,350,0.00,82522.78,35.46,5895.50,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,360,0.00,82246.61,35.22,5874.10,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,370,0.00,82537.50,34.99,5895.30,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,380,0.00,82451.06,34.99,5889.00,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,390,0.00,82343.56,35.47,5882.10,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,400,0.00,82481.57,34.76,5891.30,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,410,0.00,82435.82,34.66,5888.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,420,0.00,82415.78,35.26,5886.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,430,0.00,82418.22,35.45,5887.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,440,0.00,82178.64,35.21,5869.90,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,450,0.00,82397.98,35.13,5886.11,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,460,0.00,82405.41,34.80,5885.70,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,470,0.00,82458.68,34.85,5890.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,480,0.00,82453.35,35.01,5889.40,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,490,0.00,82494.82,34.83,5892.30,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,500,0.00,82438.51,34.93,5888.59,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,510,0.00,82596.89,34.96,5898.91,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,520,0.00,82553.71,35.01,5897.80,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,530,0.00,82531.52,34.79,5894.70,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,540,0.00,82439.28,35.00,5889.00,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,550,0.00,82501.09,35.33,5891.80,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,560,0.00,82428.67,34.74,5887.60,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,570,0.00,82337.13,34.80,5881.80,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,580,0.00,82290.53,34.88,5877.30,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,590,0.00,82358.31,34.85,5883.80,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,128,600,0.00,82364.60,35.12,5882.60,128
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,10,0.00,55923.47,4.83,3993.73,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,20,0.00,58943.97,4.21,4210.01,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,30,0.00,59409.65,4.12,4243.50,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,40,0.00,59385.68,4.12,4241.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,50,0.00,59310.00,4.11,4236.60,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,60,0.00,59539.42,4.08,4252.50,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,70,0.00,59870.07,4.07,4276.50,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,80,0.00,59708.92,4.08,4265.40,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,90,0.00,59717.39,4.06,4265.20,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,100,0.00,60016.96,4.06,4286.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,110,0.00,59299.33,4.09,4235.60,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,120,0.00,59961.15,4.06,4282.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,130,0.00,59710.67,4.09,4265.20,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,140,0.00,60032.73,4.05,4287.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,150,0.00,60029.40,4.05,4287.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,160,0.00,59983.37,4.04,4284.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,170,0.00,59986.85,4.05,4284.50,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,180,0.00,59948.59,4.06,4282.00,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,190,0.00,60215.96,4.04,4301.20,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,200,0.00,60128.82,4.06,4295.10,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,210,0.00,59943.82,4.04,4281.60,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,220,0.00,59586.69,4.05,4256.10,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,230,0.00,60045.27,4.10,4288.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,240,0.00,60252.83,4.03,4303.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,250,0.00,60258.91,4.09,4304.00,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,260,0.00,60195.49,4.04,4299.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,270,0.00,60503.10,4.03,4321.40,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,280,0.00,60180.85,4.03,4298.70,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,290,0.00,60209.95,4.01,4300.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,300,0.00,60226.32,4.02,4301.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,310,0.00,59847.47,4.03,4274.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,320,0.00,60423.01,4.00,4316.00,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,330,0.00,60136.10,4.01,4295.20,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,340,0.00,59921.56,4.03,4280.30,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,350,0.00,60373.93,4.01,4312.20,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,360,0.00,60188.72,4.03,4299.40,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,370,0.00,59907.87,4.02,4279.00,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,380,0.00,60150.81,4.03,4296.50,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,390,0.00,59994.91,4.02,4285.60,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,400,0.00,59902.52,4.04,4278.49,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,410,0.00,60312.66,4.01,4308.00,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,420,0.00,60353.11,4.03,4310.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,430,0.00,60555.81,4.02,4325.70,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,440,0.00,60338.88,4.02,4309.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,450,0.00,60041.92,4.04,4288.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,460,0.00,59986.15,4.01,4284.50,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,470,0.00,59870.03,4.05,4276.40,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,480,0.00,59987.90,4.06,4284.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,490,0.00,59852.70,4.05,4275.20,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,500,0.00,60172.30,4.04,4298.00,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,510,0.00,60151.18,4.07,4296.40,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,520,0.00,60250.69,4.02,4303.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,530,0.00,60197.21,4.02,4299.60,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,540,0.00,60342.10,4.03,4310.30,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,550,0.00,60282.60,4.03,4305.90,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,560,0.00,60451.29,4.05,4318.00,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,570,0.00,60722.42,4.07,4337.30,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,580,0.00,60645.58,4.06,4331.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,590,0.00,60322.50,4.06,4308.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,16,600,0.00,60674.71,4.02,4333.80,16
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,10,0.00,8130.08,4.15,580.62,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,20,0.00,8824.72,3.68,630.30,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,30,0.00,9006.80,3.55,643.30,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,40,0.00,9174.80,3.49,655.40,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,50,0.00,9353.60,3.38,668.10,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,60,0.00,9320.60,3.42,665.80,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,70,0.00,9415.40,3.35,672.50,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,80,0.00,9237.70,3.45,659.80,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,90,0.00,9458.00,3.30,675.60,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,100,0.00,9462.20,3.34,675.90,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,110,0.00,9523.80,3.35,680.20,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,120,0.00,9419.30,3.29,672.80,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,130,0.00,9495.50,3.31,678.30,2
pareto,psmdb-3.0,wt,oltp_ro,2000000,2,140,0.00,9681.20,3.11,691.50,2
