distribution,version,engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
pareto,psmdb-3.2,ft,oltp,2000000,64,470,2529.79,11806.87,124.13,843.40,64
pareto,psmdb-3.2,ft,oltp,2000000,64,480,2513.21,11729.03,124.91,838.00,64
pareto,psmdb-3.2,ft,oltp,2000000,64,490,2535.11,11832.93,124.21,844.90,64
pareto,psmdb-3.2,ft,oltp,2000000,64,500,2477.79,11558.27,126.34,825.80,64
pareto,psmdb-3.2,ft,oltp,2000000,64,510,2530.70,11816.50,124.43,843.90,64
pareto,psmdb-3.2,ft,oltp,2000000,64,520,2485.60,11598.60,126.12,828.50,64
pareto,psmdb-3.2,ft,oltp,2000000,64,530,2506.11,11695.03,125.36,835.40,64
pareto,psmdb-3.2,ft,oltp,2000000,64,540,2465.70,11511.71,126.27,822.20,64
pareto,psmdb-3.2,ft,oltp,2000000,64,550,2473.40,11535.39,127.10,824.00,64
pareto,psmdb-3.2,ft,oltp,2000000,64,560,2521.50,11767.70,125.14,840.40,64
pareto,psmdb-3.2,ft,oltp,2000000,64,570,2463.59,11495.34,126.65,821.30,64
pareto,psmdb-3.2,ft,oltp,2000000,64,580,2522.20,11773.61,125.59,840.90,64
pareto,psmdb-3.2,ft,oltp,2000000,64,590,2488.00,11607.82,125.70,829.10,64
pareto,psmdb-3.2,ft,oltp,2000000,63,600,2453.80,11450.99,127.86,818.00,64
pareto,psmdb-3.2,ft,oltp,2000000,8,10,1337.43,6250.34,31.71,445.81,8
pareto,psmdb-3.2,ft,oltp,2000000,8,20,1638.60,7645.31,19.84,546.20,8
pareto,psmdb-3.2,ft,oltp,2000000,8,30,1647.50,7689.58,19.54,549.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,40,1687.30,7874.82,18.61,562.50,8
pareto,psmdb-3.2,ft,oltp,2000000,8,50,1674.20,7812.31,18.69,558.00,8
pareto,psmdb-3.2,ft,oltp,2000000,8,60,1651.80,7707.79,18.83,550.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,70,1639.60,7652.21,18.88,546.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,80,1631.00,7610.29,19.01,543.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,90,1590.40,7423.29,19.55,530.20,8
pareto,psmdb-3.2,ft,oltp,2000000,8,100,1597.80,7455.22,19.32,532.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,110,1584.40,7394.09,19.54,528.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,120,1560.40,7281.40,19.78,520.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,130,1564.50,7301.10,19.66,521.50,8
pareto,psmdb-3.2,ft,oltp,2000000,8,140,1545.10,7211.40,19.84,515.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,150,1544.29,7206.16,20.02,514.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,160,1543.00,7201.52,19.89,514.40,8
pareto,psmdb-3.2,ft,oltp,2000000,8,170,1535.20,7163.20,20.05,511.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,180,1547.00,7219.60,19.71,515.80,8
pareto,psmdb-3.2,ft,oltp,2000000,8,190,1524.00,7112.29,20.08,508.00,8
pareto,psmdb-3.2,ft,oltp,2000000,8,200,1532.10,7149.61,19.98,510.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,210,1530.00,7138.90,19.85,510.00,8
pareto,psmdb-3.2,ft,oltp,2000000,8,220,1548.69,7228.67,19.70,516.20,8
pareto,psmdb-3.2,ft,oltp,2000000,8,230,1527.20,7124.41,20.20,509.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,240,1536.50,7171.61,19.94,512.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,250,1520.50,7096.72,19.96,506.90,8
pareto,psmdb-3.2,ft,oltp,2000000,8,260,1527.20,7126.29,20.03,509.00,8
pareto,psmdb-3.2,ft,oltp,2000000,8,270,1526.00,7122.49,19.81,508.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,280,1511.50,7052.30,20.21,503.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,290,1510.50,7048.19,20.23,503.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,300,1519.80,7092.50,19.97,506.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,310,1516.60,7078.01,19.96,505.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,320,1489.80,6952.81,20.34,496.50,8
pareto,psmdb-3.2,ft,oltp,2000000,8,330,1480.70,6909.58,20.51,493.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,340,1499.20,6996.70,20.25,499.80,8
pareto,psmdb-3.2,ft,oltp,2000000,8,350,1497.60,6989.10,20.14,499.20,8
pareto,psmdb-3.2,ft,oltp,2000000,8,360,1485.10,6929.51,20.44,495.00,8
pareto,psmdb-3.2,ft,oltp,2000000,8,370,1472.30,6870.09,20.71,490.80,8
pareto,psmdb-3.2,ft,oltp,2000000,8,380,1499.20,6998.00,20.09,499.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,390,1500.40,7002.00,20.05,500.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,400,1480.90,6909.92,20.31,493.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,410,1484.10,6926.38,20.32,494.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,420,1498.50,6992.90,20.22,499.50,8
pareto,psmdb-3.2,ft,oltp,2000000,8,430,1493.40,6969.20,20.19,497.80,8
pareto,psmdb-3.2,ft,oltp,2000000,8,440,1489.20,6950.30,20.25,496.40,8
pareto,psmdb-3.2,ft,oltp,2000000,8,450,1499.60,6997.59,20.13,499.80,8
pareto,psmdb-3.2,ft,oltp,2000000,8,460,1490.40,6955.22,20.23,496.80,8
pareto,psmdb-3.2,ft,oltp,2000000,8,470,1494.99,6977.07,20.17,498.40,8
pareto,psmdb-3.2,ft,oltp,2000000,8,480,1483.50,6922.52,20.25,494.50,8
pareto,psmdb-3.2,ft,oltp,2000000,8,490,1501.69,7007.28,20.02,500.50,8
pareto,psmdb-3.2,ft,oltp,2000000,8,500,1484.11,6925.73,20.23,494.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,510,1492.30,6965.69,20.17,497.50,8
pareto,psmdb-3.2,ft,oltp,2000000,8,520,1488.50,6944.41,20.24,496.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,530,1499.70,6999.71,20.04,499.90,8
pareto,psmdb-3.2,ft,oltp,2000000,8,540,1490.50,6957.20,20.28,496.90,8
pareto,psmdb-3.2,ft,oltp,2000000,8,550,1475.70,6885.29,20.21,491.90,8
pareto,psmdb-3.2,ft,oltp,2000000,8,560,1481.00,6910.41,20.23,493.60,8
pareto,psmdb-3.2,ft,oltp,2000000,8,570,1496.50,6983.99,20.01,498.90,8
pareto,psmdb-3.2,ft,oltp,2000000,8,580,1496.60,6983.61,19.96,498.70,8
pareto,psmdb-3.2,ft,oltp,2000000,8,590,1481.80,6915.19,20.08,494.10,8
pareto,psmdb-3.2,ft,oltp,2000000,8,600,1508.50,7039.20,19.80,502.80,8
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,10,0.00,722.33,43.46,51.50,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,20,0.00,1211.00,21.47,86.50,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,30,0.00,1482.10,18.58,105.90,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,40,0.00,1647.70,15.82,117.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,50,0.00,1740.60,14.37,124.30,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,60,0.00,1831.01,12.52,130.80,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,70,0.00,1871.00,11.74,133.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,80,0.00,1955.30,9.92,139.60,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,90,0.00,1982.81,9.28,141.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,100,0.00,1973.69,9.24,140.90,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,110,0.00,1989.40,8.96,142.10,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,120,0.00,2003.50,7.99,143.10,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,130,0.00,2037.90,8.05,145.60,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,140,0.00,2030.50,7.69,145.00,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,150,0.00,2070.59,7.33,147.90,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,160,0.00,2079.01,7.26,148.50,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,170,0.00,2067.70,7.32,147.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,180,0.00,2069.10,7.33,147.80,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,190,0.00,2101.60,7.16,150.10,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,200,0.00,2062.10,7.33,147.30,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,210,0.00,2024.60,7.98,144.60,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,220,0.00,2039.70,7.34,145.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,230,0.00,2039.90,7.27,145.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,240,0.00,2070.60,7.23,147.90,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,250,0.00,2099.00,7.20,150.00,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,260,0.00,2072.00,7.22,148.00,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,270,0.00,2021.11,7.83,144.30,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,280,0.00,2059.80,7.17,147.20,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,290,0.00,2082.90,7.09,148.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,300,0.00,2068.80,7.17,147.80,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,310,0.00,2055.50,7.22,146.80,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,320,0.00,2059.90,7.14,147.20,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,330,0.00,2050.50,7.22,146.40,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,340,0.00,2062.30,7.15,147.30,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,350,0.00,2022.00,7.47,144.50,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,360,0.00,2097.90,7.11,149.80,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,370,0.00,2109.89,7.09,150.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,380,0.00,2133.11,6.99,152.40,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,390,0.00,2082.19,7.17,148.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,400,0.00,2130.90,7.10,152.20,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,410,0.00,2102.71,7.08,150.20,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,420,0.00,2114.20,7.09,151.00,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,430,0.00,2095.90,7.11,149.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,440,0.00,2087.40,7.09,149.10,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,450,0.00,2096.20,7.15,149.80,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,460,0.00,2103.69,7.07,150.20,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,470,0.00,2122.51,7.02,151.60,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,480,0.00,2089.60,7.13,149.30,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,490,0.00,2100.39,7.03,150.00,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,500,0.00,2076.21,7.16,148.30,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,510,0.00,2045.50,7.26,146.10,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,520,0.00,2078.80,7.13,148.50,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,530,0.00,2081.99,7.12,148.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,540,0.00,2072.21,7.15,148.10,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,550,0.00,2102.10,7.04,150.10,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,560,0.00,2090.50,7.08,149.30,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,570,0.00,2050.10,7.23,146.50,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,580,0.00,2058.40,7.19,147.00,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,590,0.00,2096.60,7.11,149.70,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,1,600,0.00,2091.30,7.09,149.40,1
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,10,0.00,18022.17,153.71,1277.18,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,20,0.00,18641.42,147.31,1331.40,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,30,0.00,18647.23,146.92,1332.10,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,40,0.00,18617.08,147.36,1330.00,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,50,0.00,18635.29,146.96,1331.10,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,60,0.00,18604.17,147.18,1328.80,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,70,0.00,18559.19,147.58,1325.20,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,80,0.00,18706.85,147.05,1336.50,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,90,0.00,18598.31,147.80,1328.40,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,100,0.00,18636.34,146.43,1331.50,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,110,0.00,18638.38,147.45,1331.29,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,120,0.00,18617.61,147.36,1329.50,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,130,0.00,18584.66,147.53,1327.40,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,140,0.00,18619.85,147.14,1330.40,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,150,0.00,18678.58,146.83,1333.91,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,160,0.00,18587.65,146.65,1327.70,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,170,0.00,18631.21,146.70,1330.70,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,180,0.00,18626.40,146.70,1330.90,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,190,0.00,18665.56,146.48,1333.20,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,200,0.00,18640.56,147.40,1331.00,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,210,0.00,18654.86,146.87,1332.50,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,220,0.00,18670.69,146.39,1334.00,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,230,0.00,18593.74,147.05,1328.30,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,240,0.00,18735.51,146.04,1338.30,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,250,0.00,18626.65,147.36,1330.30,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,260,0.00,18594.44,147.05,1328.00,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,270,0.00,18611.38,146.52,1329.30,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,280,0.00,18768.37,146.39,1340.70,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,290,0.00,18635.40,147.18,1331.00,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,300,0.00,18687.23,146.83,1334.90,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,310,0.00,18586.40,147.23,1327.70,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,320,0.00,18593.90,146.57,1328.00,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,330,0.00,18642.83,146.78,1331.30,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,340,0.00,18586.16,147.49,1327.30,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,350,0.00,18620.38,147.71,1330.51,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,360,0.00,18656.72,146.92,1332.79,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,370,0.00,18651.13,147.09,1332.20,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,380,0.00,18680.88,146.35,1334.70,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,390,0.00,18582.69,147.84,1326.90,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,400,0.00,18670.58,145.91,1333.71,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,410,0.00,18647.95,146.52,1331.80,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,420,0.00,18597.57,147.71,1328.60,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,430,0.00,18591.39,147.58,1327.80,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,440,0.00,18678.80,146.78,1333.90,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,450,0.00,18617.64,146.83,1330.20,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,460,0.00,18531.76,147.05,1323.70,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,470,0.00,18680.72,147.40,1334.60,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,480,0.00,18646.89,147.23,1331.80,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,490,0.00,18633.89,147.23,1331.10,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,500,0.00,18651.60,146.83,1332.10,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,510,0.00,18689.64,147.23,1335.00,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,520,0.00,18651.32,146.65,1332.50,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,530,0.00,18657.77,146.74,1332.60,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,540,0.00,18722.95,147.27,1336.90,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,550,0.00,18584.25,146.65,1327.50,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,560,0.00,18677.81,146.92,1334.50,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,570,0.00,18650.30,146.78,1332.20,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,580,0.00,18626.43,146.52,1330.09,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,590,0.00,18650.47,146.87,1332.11,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,128,600,0.00,18690.17,146.43,1335.10,128
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,10,0.00,19456.23,19.17,1388.60,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,20,0.00,21255.81,13.20,1518.19,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,30,0.00,21390.87,13.16,1528.11,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,40,0.00,21569.11,13.09,1540.70,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,50,0.00,21205.92,13.21,1514.40,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,60,0.00,21438.01,13.22,1531.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,70,0.00,21105.47,13.20,1507.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,80,0.00,21490.09,13.07,1534.90,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,90,0.00,21296.11,13.16,1521.20,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,100,0.00,21570.80,13.13,1540.80,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,110,0.00,21258.44,13.17,1518.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,120,0.00,21223.44,13.14,1515.80,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,130,0.00,21409.81,13.12,1529.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,140,0.00,21380.03,13.20,1527.20,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,150,0.00,21215.00,13.24,1515.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,160,0.00,21540.07,13.07,1538.60,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,170,0.00,21368.32,13.15,1526.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,180,0.00,21518.11,13.07,1537.00,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,190,0.00,21217.71,13.20,1515.60,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,200,0.00,21149.90,13.19,1510.80,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,210,0.00,21242.58,13.10,1517.40,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,220,0.00,21394.48,13.09,1528.10,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,230,0.00,21282.72,13.08,1520.00,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,240,0.00,20904.95,13.30,1493.20,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,250,0.00,21291.17,13.12,1520.90,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,260,0.00,21217.97,13.20,1515.70,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,270,0.00,21268.71,13.18,1518.90,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,280,0.00,21369.92,13.12,1526.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,290,0.00,21226.00,13.13,1516.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,300,0.00,21474.57,13.16,1533.80,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,310,0.00,21304.16,13.26,1521.60,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,320,0.00,21502.94,13.11,1536.10,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,330,0.00,21414.89,13.04,1529.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,340,0.00,21276.30,13.12,1519.70,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,350,0.00,21302.53,13.14,1521.70,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,360,0.00,21256.19,13.11,1518.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,370,0.00,21427.32,13.12,1530.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,380,0.00,21167.37,13.19,1511.70,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,390,0.00,21366.70,13.17,1526.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,400,0.00,21270.57,13.08,1519.40,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,410,0.00,21215.55,13.17,1515.60,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,420,0.00,21241.68,13.12,1517.10,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,430,0.00,21288.65,13.12,1520.60,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,440,0.00,21633.94,12.97,1545.10,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,450,0.00,21035.74,13.24,1502.70,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,460,0.00,21330.17,13.12,1523.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,470,0.00,21319.81,13.10,1522.90,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,480,0.00,21162.49,13.19,1511.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,490,0.00,20959.41,13.30,1497.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,500,0.00,21342.89,13.18,1524.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,510,0.00,21256.60,13.21,1518.40,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,520,0.00,21197.42,13.19,1514.10,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,530,0.00,21179.47,13.17,1513.00,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,540,0.00,21226.12,13.15,1516.00,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,550,0.00,21088.91,13.17,1506.30,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,560,0.00,21454.14,13.14,1532.50,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,570,0.00,21277.30,13.13,1519.80,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,580,0.00,21334.26,13.16,1523.80,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,590,0.00,21063.55,13.18,1504.70,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,16,600,0.00,21423.13,13.09,1530.00,16
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,10,0.00,1889.98,33.43,134.91,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,20,0.00,3054.69,17.43,218.10,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,30,0.00,3503.10,13.49,250.30,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,40,0.00,3728.31,11.56,266.30,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,50,0.00,3918.60,9.37,279.90,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,60,0.00,4041.20,8.27,288.60,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,70,0.00,4047.20,7.71,289.10,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,80,0.00,4026.79,7.91,287.70,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,90,0.00,4099.11,7.41,292.70,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,100,0.00,4131.99,7.32,295.20,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,110,0.00,4145.41,7.47,296.10,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,120,0.00,4132.59,7.24,295.20,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,130,0.00,4119.51,7.30,294.30,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,140,0.00,4127.29,7.56,294.80,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,150,0.00,4109.30,7.67,293.50,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,160,0.00,4146.41,7.30,296.10,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,170,0.00,4134.40,7.30,295.30,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,180,0.00,4181.79,7.12,298.70,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,190,0.00,4163.41,7.23,297.40,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,200,0.00,4095.01,7.53,292.50,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,210,0.00,4183.50,7.18,298.80,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,220,0.00,4166.60,7.23,297.70,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,230,0.00,4112.60,7.41,293.70,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,240,0.00,4205.49,7.05,300.40,2
pareto,psmdb-3.2,ft,oltp_ro,2000000,2,250,0.00,4163.50,7.23,297.40,2
