profile_level,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
pl2,oltp_ro,2000000,16,24,0.00,4615.99,10.85,4615.99,16
pl2,oltp_ro,2000000,16,25,0.00,4665.01,10.80,4665.01,16
pl2,oltp_ro,2000000,16,26,0.00,4686.99,10.66,4686.99,16
pl2,oltp_ro,2000000,16,27,0.00,4663.02,10.66,4663.02,16
pl2,oltp_ro,2000000,16,28,0.00,4703.95,10.61,4703.95,16
pl2,oltp_ro,2000000,16,29,0.00,4704.04,10.58,4704.04,16
pl2,oltp_ro,2000000,16,30,0.00,4584.01,10.91,4584.01,16
pl2,oltp_ro,2000000,256,1,0.00,6205.46,140.13,6205.46,256
pl2,oltp_ro,2000000,256,2,0.00,6756.03,133.66,6756.03,256
pl2,oltp_ro,2000000,256,3,0.00,6703.99,134.30,6703.99,256
pl2,oltp_ro,2000000,256,4,0.00,6706.00,135.15,6706.00,256
pl2,oltp_ro,2000000,256,5,0.00,6665.00,134.50,6665.00,256
pl2,oltp_ro,2000000,256,6,0.00,6706.99,134.30,6706.99,256
pl2,oltp_ro,2000000,256,7,0.00,6632.01,135.92,6632.01,256
pl2,oltp_ro,2000000,256,8,0.00,6706.00,134.26,6706.00,256
pl2,oltp_ro,2000000,256,9,0.00,6654.00,135.23,6654.00,256
pl2,oltp_ro,2000000,256,10,0.00,6538.01,135.67,6538.01,256
pl2,oltp_ro,2000000,256,11,0.00,4313.99,202.56,4313.99,256
pl2,oltp_ro,2000000,256,12,0.00,4289.00,198.48,4289.00,256
pl2,oltp_ro,2000000,256,13,0.00,4350.01,197.77,4350.01,256
pl2,oltp_ro,2000000,256,14,0.00,4281.00,200.27,4281.00,256
pl2,oltp_ro,2000000,256,15,0.00,4309.00,198.90,4309.00,256
pl2,oltp_ro,2000000,256,16,0.00,4288.00,197.65,4288.00,256
pl2,oltp_ro,2000000,256,17,0.00,4358.00,198.19,4358.00,256
pl2,oltp_ro,2000000,256,18,0.00,4254.00,200.33,4254.00,256
pl2,oltp_ro,2000000,256,19,0.00,4321.00,201.60,4321.00,256
pl2,oltp_ro,2000000,256,20,0.00,4346.00,197.53,4346.00,256
pl2,oltp_ro,2000000,256,21,0.00,4292.00,196.65,4292.00,256
pl2,oltp_ro,2000000,256,22,0.00,4296.00,199.73,4296.00,256
pl2,oltp_ro,2000000,256,23,0.00,4203.00,206.11,4203.00,256
pl2,oltp_ro,2000000,256,24,0.00,4316.01,199.44,4316.01,256
pl2,oltp_ro,2000000,256,25,0.00,4231.00,200.21,4231.00,256
pl2,oltp_ro,2000000,256,26,0.00,4256.99,206.11,4256.99,256
pl2,oltp_ro,2000000,256,27,0.00,4245.01,202.63,4245.01,256
pl2,oltp_ro,2000000,256,28,0.00,4216.00,204.15,4216.00,256
pl2,oltp_ro,2000000,256,29,0.00,4251.00,205.43,4251.00,256
pl2,oltp_ro,2000000,256,30,0.00,4261.00,202.44,4261.00,256
pl2,oltp_ro,2000000,32,1,0.00,6914.47,14.08,6914.47,32
pl2,oltp_ro,2000000,32,2,0.00,7101.04,13.92,7101.04,32
pl2,oltp_ro,2000000,32,3,0.00,7199.98,13.74,7199.98,32
pl2,oltp_ro,2000000,32,4,0.00,7105.99,13.89,7105.99,32
pl2,oltp_ro,2000000,32,5,0.00,7190.01,13.89,7190.01,32
pl2,oltp_ro,2000000,32,6,0.00,7112.01,13.97,7112.01,32
pl2,oltp_ro,2000000,32,7,0.00,7154.99,13.79,7154.99,32
pl2,oltp_ro,2000000,32,8,0.00,7053.99,14.01,7053.99,32
pl2,oltp_ro,2000000,32,9,0.00,7282.01,13.79,7282.01,32
pl2,oltp_ro,2000000,32,10,0.00,5376.00,21.51,5376.00,32
pl2,oltp_ro,2000000,32,11,0.00,4623.00,21.22,4623.00,32
pl2,oltp_ro,2000000,32,12,0.00,4606.00,21.57,4606.00,32
pl2,oltp_ro,2000000,32,13,0.00,4798.01,20.76,4798.01,32
pl2,oltp_ro,2000000,32,14,0.00,4705.00,21.18,4705.00,32
pl2,oltp_ro,2000000,32,15,0.00,4646.99,21.25,4646.99,32
pl2,oltp_ro,2000000,32,16,0.00,4666.01,21.30,4666.01,32
pl2,oltp_ro,2000000,32,17,0.00,4697.00,21.23,4697.00,32
pl2,oltp_ro,2000000,32,18,0.00,4600.00,21.28,4600.00,32
pl2,oltp_ro,2000000,32,19,0.00,4619.99,21.39,4619.99,32
pl2,oltp_ro,2000000,32,20,0.00,4624.00,21.34,4624.00,32
pl2,oltp_ro,2000000,32,21,0.00,4688.00,21.47,4688.00,32
pl2,oltp_ro,2000000,32,22,0.00,4609.01,21.36,4609.01,32
pl2,oltp_ro,2000000,32,23,0.00,4610.00,21.40,4610.00,32
pl2,oltp_ro,2000000,32,24,0.00,4609.99,21.53,4609.99,32
pl2,oltp_ro,2000000,32,25,0.00,4604.89,21.48,4604.89,32
pl2,oltp_ro,2000000,32,26,0.00,4572.11,21.70,4572.11,32
pl2,oltp_ro,2000000,32,27,0.00,4466.00,21.83,4466.00,32
pl2,oltp_ro,2000000,32,28,0.00,4607.01,21.77,4607.01,32
pl2,oltp_ro,2000000,32,29,0.00,4704.96,21.16,4704.96,32
pl2,oltp_ro,2000000,32,30,0.00,4592.03,21.68,4592.03,32
pl2,oltp_ro,2000000,4,1,0.00,7267.31,1.78,7267.31,4
pl2,oltp_ro,2000000,4,2,0.00,7117.00,1.84,7117.00,4
pl2,oltp_ro,2000000,4,3,0.00,7155.00,1.81,7155.00,4
pl2,oltp_ro,2000000,4,4,0.00,6695.81,1.90,6695.81,4
pl2,oltp_ro,2000000,4,5,0.00,7118.22,1.86,7118.22,4
pl2,oltp_ro,2000000,4,6,0.00,7279.00,1.76,7279.00,4
pl2,oltp_ro,2000000,4,7,0.00,6601.96,1.93,6601.96,4
pl2,oltp_ro,2000000,4,8,0.00,7174.04,1.78,7174.04,4
pl2,oltp_ro,2000000,4,9,0.00,7346.97,1.74,7346.97,4
pl2,oltp_ro,2000000,4,10,0.00,5768.99,2.52,5768.99,4
pl2,oltp_ro,2000000,4,11,0.00,5042.99,2.51,5042.99,4
pl2,oltp_ro,2000000,4,12,0.00,4983.01,2.58,4983.01,4
pl2,oltp_ro,2000000,4,13,0.00,4967.01,2.59,4967.01,4
pl2,oltp_ro,2000000,4,14,0.00,5074.00,2.47,5074.00,4
pl2,oltp_ro,2000000,4,15,0.00,5074.01,2.47,5074.01,4
pl2,oltp_ro,2000000,4,16,0.00,5080.97,2.46,5080.97,4
pl2,oltp_ro,2000000,4,17,0.00,5454.03,2.32,5454.03,4
pl2,oltp_ro,2000000,4,18,0.00,5354.98,2.43,5354.98,4
pl2,oltp_ro,2000000,4,19,0.00,5094.03,2.47,5094.03,4
pl2,oltp_ro,2000000,4,20,0.00,5120.98,2.46,5120.98,4
pl2,oltp_ro,2000000,4,21,0.00,4903.99,2.57,4903.99,4
pl2,oltp_ro,2000000,4,22,0.00,5146.03,2.46,5146.03,4
pl2,oltp_ro,2000000,4,23,0.00,4928.98,2.58,4928.98,4
pl2,oltp_ro,2000000,4,24,0.00,5040.00,2.51,5040.00,4
pl2,oltp_ro,2000000,4,25,0.00,5061.99,2.48,5061.99,4
pl2,oltp_ro,2000000,4,26,0.00,5065.02,2.48,5065.02,4
pl2,oltp_ro,2000000,4,27,0.00,4996.01,2.51,4996.01,4
pl2,oltp_ro,2000000,4,28,0.00,4977.99,2.53,4977.99,4
pl2,oltp_ro,2000000,4,29,0.00,5036.02,2.49,5036.02,4
pl2,oltp_ro,2000000,3,30,0.00,4933.96,2.56,4933.96,4
pl2,oltp_ro,2000000,64,1,0.00,6527.49,29.61,6527.49,64
pl2,oltp_ro,2000000,64,2,0.00,6742.01,29.02,6742.01,64
pl2,oltp_ro,2000000,64,3,0.00,6816.99,28.88,6816.99,64
pl2,oltp_ro,2000000,64,4,0.00,6793.02,28.71,6793.02,64
pl2,oltp_ro,2000000,64,5,0.00,6912.00,28.42,6912.00,64
pl2,oltp_ro,2000000,64,6,0.00,6816.01,28.87,6816.01,64
pl2,oltp_ro,2000000,64,7,0.00,6880.99,28.32,6880.99,64
pl2,oltp_ro,2000000,64,8,0.00,6847.00,28.94,6847.00,64
pl2,oltp_ro,2000000,64,9,0.00,6719.98,28.87,6719.98,64
pl2,oltp_ro,2000000,64,10,0.00,6311.01,44.08,6311.01,64
pl2,oltp_ro,2000000,64,11,0.00,4414.00,44.79,4414.00,64
pl2,oltp_ro,2000000,64,12,0.00,4443.00,43.77,4443.00,64
pl2,oltp_ro,2000000,64,13,0.00,4482.00,43.11,4482.00,64
pl2,oltp_ro,2000000,64,14,0.00,4542.00,42.76,4542.00,64
pl2,oltp_ro,2000000,64,15,0.00,4587.01,43.15,4587.01,64
pl2,oltp_ro,2000000,64,16,0.00,4437.00,43.50,4437.00,64
pl2,oltp_ro,2000000,64,17,0.00,4460.99,43.50,4460.99,64
pl2,oltp_ro,2000000,64,18,0.00,4563.00,42.93,4563.00,64
pl2,oltp_ro,2000000,64,19,0.00,4560.00,43.10,4560.00,64
pl2,oltp_ro,2000000,64,20,0.00,4464.00,43.55,4464.00,64
pl2,oltp_ro,2000000,64,21,0.00,4475.00,43.50,4475.00,64
pl2,oltp_ro,2000000,64,22,0.00,4548.00,43.34,4548.00,64
pl2,oltp_ro,2000000,64,23,0.00,4417.00,43.75,4417.00,64
pl2,oltp_ro,2000000,64,24,0.00,4478.00,43.67,4478.00,64
pl2,oltp_ro,2000000,64,25,0.00,4535.99,43.63,4535.99,64
pl2,oltp_ro,2000000,64,26,0.00,4423.01,44.18,4423.01,64
pl2,oltp_ro,2000000,64,27,0.00,4418.00,44.17,4418.00,64
pl2,oltp_ro,2000000,64,28,0.00,4417.00,43.96,4417.00,64
pl2,oltp_ro,2000000,64,29,0.00,4415.99,44.02,4415.99,64
pl2,oltp_ro,2000000,64,30,0.00,4426.00,44.13,4426.00,64
pl2,oltp_ro,2000000,8,1,0.00,7865.91,3.24,7865.91,8
pl2,oltp_ro,2000000,8,2,0.00,7826.00,3.26,7826.00,8
pl2,oltp_ro,2000000,8,3,0.00,7904.01,3.21,7904.01,8
pl2,oltp_ro,2000000,8,4,0.00,7791.03,3.26,7791.03,8
pl2,oltp_ro,2000000,8,5,0.00,7908.97,3.19,7908.97,8
pl2,oltp_ro,2000000,8,6,0.00,7969.75,3.19,7969.75,8
pl2,oltp_ro,2000000,8,7,0.00,7797.22,3.23,7797.22,8
pl2,oltp_ro,2000000,8,8,0.00,7880.04,3.20,7880.04,8
pl2,oltp_ro,2000000,8,9,0.00,6221.96,5.00,6221.96,8
pl2,oltp_ro,2000000,8,10,0.00,4931.03,5.07,4931.03,8
pl2,oltp_ro,2000000,8,11,0.00,4893.98,5.06,4893.98,8
pl2,oltp_ro,2000000,8,12,0.00,4896.99,5.11,4896.99,8
pl2,oltp_ro,2000000,8,13,0.00,4917.00,5.13,4917.00,8
pl2,oltp_ro,2000000,8,14,0.00,4916.01,5.09,4916.01,8
pl2,oltp_ro,2000000,8,15,0.00,4975.03,5.05,4975.03,8
pl2,oltp_ro,2000000,8,16,0.00,4934.97,5.09,4934.97,8
pl2,oltp_ro,2000000,8,17,0.00,4869.99,5.16,4869.99,8
pl2,oltp_ro,2000000,8,18,0.00,4860.03,5.17,4860.03,8
pl2,oltp_ro,2000000,8,19,0.00,4911.96,5.24,4911.96,8
pl2,oltp_ro,2000000,8,20,0.00,4924.01,5.09,4924.01,8
pl2,oltp_ro,2000000,8,21,0.00,4903.01,5.14,4903.01,8
pl2,oltp_ro,2000000,8,22,0.00,4888.03,5.13,4888.03,8
pl2,oltp_ro,2000000,8,23,0.00,4922.96,5.11,4922.96,8
pl2,oltp_ro,2000000,8,24,0.00,4868.02,5.17,4868.02,8
pl2,oltp_ro,2000000,8,25,0.00,4839.99,5.20,4839.99,8
pl2,oltp_ro,2000000,8,26,0.00,4886.01,5.18,4886.01,8
pl2,oltp_ro,2000000,8,27,0.00,4885.00,5.16,4885.00,8
pl2,oltp_ro,2000000,8,28,0.00,4919.99,5.07,4919.99,8
pl2,oltp_ro,2000000,8,29,0.00,4802.99,5.26,4802.99,8
pl2,oltp_ro,2000000,8,30,0.00,4966.03,5.08,4966.03,8
