version,engine_and_version,engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
3.2,rocks3.2,rocks,oltp,2000000,64,110,14066.19,65641.07,17.92,4688.80,64
3.2,rocks3.2,rocks,oltp,2000000,64,120,14110.00,65837.10,17.84,4703.20,64
3.2,rocks3.2,rocks,oltp,2000000,64,130,14320.48,66828.10,17.80,4773.49,64
3.2,rocks3.2,rocks,oltp,2000000,64,140,13876.82,64769.00,18.52,4625.71,64
3.2,rocks3.2,rocks,oltp,2000000,64,150,13820.60,64494.60,18.20,4606.80,64
3.2,rocks3.2,rocks,oltp,2000000,64,160,13954.90,65122.48,17.94,4651.80,64
3.2,rocks3.2,rocks,oltp,2000000,64,170,13949.70,65105.31,18.05,4649.60,64
3.2,rocks3.2,rocks,oltp,2000000,64,180,13991.20,65284.52,17.94,4663.70,64
3.2,rocks3.2,rocks,oltp,2000000,64,190,13695.10,63906.90,18.12,4565.20,64
3.2,rocks3.2,rocks,oltp,2000000,64,200,13596.30,63450.40,18.30,4532.10,64
3.2,rocks3.2,rocks,oltp,2000000,64,210,13738.90,64118.39,18.11,4579.40,64
3.2,rocks3.2,rocks,oltp,2000000,64,220,13694.80,63901.58,18.09,4565.10,64
3.2,rocks3.2,rocks,oltp,2000000,64,230,13640.01,63666.23,18.23,4546.60,64
3.2,rocks3.2,rocks,oltp,2000000,64,240,13601.40,63468.48,18.26,4533.70,64
3.2,rocks3.2,rocks,oltp,2000000,64,250,13960.60,65143.20,17.96,4653.70,64
3.2,rocks3.2,rocks,oltp,2000000,64,260,13921.20,64970.09,18.04,4640.30,64
3.2,rocks3.2,rocks,oltp,2000000,64,270,13984.20,65256.82,17.93,4661.40,64
3.2,rocks3.2,rocks,oltp,2000000,64,280,13927.30,64996.01,18.07,4642.50,64
3.2,rocks3.2,rocks,oltp,2000000,64,290,13402.20,62542.98,19.26,4467.40,64
3.2,rocks3.2,rocks,oltp,2000000,64,300,13574.70,63346.81,18.74,4525.00,64
3.2,rocks3.2,rocks,oltp,2000000,64,310,13739.50,64122.00,18.60,4579.90,64
3.2,rocks3.2,rocks,oltp,2000000,64,320,14348.80,66959.02,18.17,4782.90,64
3.2,rocks3.2,rocks,oltp,2000000,64,330,14432.10,67349.89,17.98,4810.60,64
3.2,rocks3.2,rocks,oltp,2000000,64,340,14848.70,69295.90,17.19,4949.70,64
3.2,rocks3.2,rocks,oltp,2000000,64,350,14922.75,69645.06,17.11,4973.98,64
3.2,rocks3.2,rocks,oltp,2000000,64,360,14927.75,69658.75,17.09,4976.22,64
3.2,rocks3.2,rocks,oltp,2000000,64,370,14813.50,69126.99,17.23,4937.80,64
3.2,rocks3.2,rocks,oltp,2000000,64,380,14828.11,69199.43,17.22,4942.60,64
3.2,rocks3.2,rocks,oltp,2000000,64,390,14836.20,69236.38,17.20,4945.40,64
3.2,rocks3.2,rocks,oltp,2000000,64,400,14829.80,69203.90,17.13,4943.20,64
3.2,rocks3.2,rocks,oltp,2000000,64,410,14798.20,69059.21,17.28,4932.80,64
3.2,rocks3.2,rocks,oltp,2000000,64,420,14793.40,69050.18,17.31,4931.20,64
3.2,rocks3.2,rocks,oltp,2000000,64,430,14380.80,67095.82,17.84,4793.60,64
3.2,rocks3.2,rocks,oltp,2000000,64,440,14552.60,67910.29,17.53,4851.00,64
3.2,rocks3.2,rocks,oltp,2000000,64,450,14589.20,68077.31,17.45,4863.00,64
3.2,rocks3.2,rocks,oltp,2000000,64,460,14615.00,68209.69,17.43,4871.70,64
3.2,rocks3.2,rocks,oltp,2000000,64,470,14648.70,68364.50,17.41,4882.70,64
3.2,rocks3.2,rocks,oltp,2000000,64,480,14678.50,68496.30,17.33,4892.60,64
3.2,rocks3.2,rocks,oltp,2000000,64,490,14770.80,68930.70,17.34,4923.90,64
3.2,rocks3.2,rocks,oltp,2000000,64,500,14766.70,68910.92,17.32,4922.20,64
3.2,rocks3.2,rocks,oltp,2000000,64,510,14767.00,68910.99,17.35,4922.50,64
3.2,rocks3.2,rocks,oltp,2000000,64,520,14746.50,68817.58,17.41,4915.30,64
3.2,rocks3.2,rocks,oltp,2000000,64,530,14724.00,68706.22,17.40,4907.90,64
3.2,rocks3.2,rocks,oltp,2000000,64,540,14720.49,68701.57,17.34,4906.90,64
3.2,rocks3.2,rocks,oltp,2000000,64,550,14583.90,68061.11,17.41,4861.30,64
3.2,rocks3.2,rocks,oltp,2000000,64,560,14598.89,68122.36,17.39,4866.10,64
3.2,rocks3.2,rocks,oltp,2000000,64,570,13934.41,65027.35,18.26,4644.90,64
3.2,rocks3.2,rocks,oltp,2000000,64,580,14087.62,65745.15,17.78,4695.97,64
3.2,rocks3.2,rocks,oltp,2000000,64,590,14149.98,66032.15,17.71,4716.33,64
3.2,rocks3.2,rocks,oltp,2000000,63,600,14153.80,66046.92,17.75,4718.30,64
3.2,rocks3.2,rocks,oltp,2000000,8,10,4313.09,20135.32,6.26,1437.63,8
3.2,rocks3.2,rocks,oltp,2000000,8,20,4618.51,21551.45,5.81,1539.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,30,4709.50,21979.11,5.78,1569.90,8
3.2,rocks3.2,rocks,oltp,2000000,8,40,4760.70,22215.30,5.72,1586.90,8
3.2,rocks3.2,rocks,oltp,2000000,8,50,4799.10,22397.79,5.66,1599.70,8
3.2,rocks3.2,rocks,oltp,2000000,8,60,4818.80,22486.00,5.60,1606.20,8
3.2,rocks3.2,rocks,oltp,2000000,8,70,4809.80,22447.60,5.62,1603.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,80,4823.90,22511.21,5.60,1608.00,8
3.2,rocks3.2,rocks,oltp,2000000,8,90,4831.00,22543.00,5.62,1610.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,100,4798.40,22395.49,5.60,1599.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,110,4816.80,22475.40,5.59,1605.60,8
3.2,rocks3.2,rocks,oltp,2000000,8,120,4838.10,22577.30,5.53,1612.60,8
3.2,rocks3.2,rocks,oltp,2000000,8,130,4846.10,22617.99,5.56,1615.40,8
3.2,rocks3.2,rocks,oltp,2000000,8,140,4809.40,22444.51,5.62,1603.20,8
3.2,rocks3.2,rocks,oltp,2000000,8,150,4848.50,22625.60,5.51,1616.10,8
3.2,rocks3.2,rocks,oltp,2000000,8,160,4848.80,22628.19,5.51,1616.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,170,4860.70,22681.10,5.48,1620.20,8
3.2,rocks3.2,rocks,oltp,2000000,8,180,4807.50,22435.60,5.59,1602.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,190,4817.50,22484.10,5.54,1605.90,8
3.2,rocks3.2,rocks,oltp,2000000,8,200,4851.50,22637.79,5.47,1617.10,8
3.2,rocks3.2,rocks,oltp,2000000,8,210,4810.00,22448.31,5.57,1603.40,8
3.2,rocks3.2,rocks,oltp,2000000,8,220,4808.50,22440.09,5.56,1602.80,8
3.2,rocks3.2,rocks,oltp,2000000,8,230,4851.90,22641.60,5.46,1617.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,240,4822.70,22505.40,5.52,1607.60,8
3.2,rocks3.2,rocks,oltp,2000000,8,250,4855.50,22657.41,5.43,1618.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,260,4816.10,22476.60,5.51,1605.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,270,4817.00,22478.20,5.52,1605.60,8
3.2,rocks3.2,rocks,oltp,2000000,8,280,4837.70,22575.11,5.47,1612.70,8
3.2,rocks3.2,rocks,oltp,2000000,8,290,4835.20,22565.01,5.46,1611.70,8
3.2,rocks3.2,rocks,oltp,2000000,8,300,4823.90,22513.40,5.46,1608.00,8
3.2,rocks3.2,rocks,oltp,2000000,8,310,4800.90,22403.69,5.60,1600.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,320,4838.60,22579.31,5.45,1612.80,8
3.2,rocks3.2,rocks,oltp,2000000,8,330,4808.50,22440.80,5.52,1602.90,8
3.2,rocks3.2,rocks,oltp,2000000,8,340,4804.80,22423.09,5.51,1601.60,8
3.2,rocks3.2,rocks,oltp,2000000,8,350,4760.70,22212.90,5.59,1586.90,8
3.2,rocks3.2,rocks,oltp,2000000,8,360,4786.50,22339.80,5.57,1595.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,370,4766.10,22242.00,5.59,1588.70,8
3.2,rocks3.2,rocks,oltp,2000000,8,380,4791.00,22358.51,5.55,1597.00,8
3.2,rocks3.2,rocks,oltp,2000000,8,390,4797.90,22390.00,5.53,1599.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,400,4676.40,21822.89,5.75,1558.80,8
3.2,rocks3.2,rocks,oltp,2000000,8,410,4552.50,21246.49,5.84,1517.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,420,4651.00,21700.71,5.84,1550.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,430,4743.60,22137.69,5.64,1581.20,8
3.2,rocks3.2,rocks,oltp,2000000,8,440,4758.50,22207.91,5.67,1586.20,8
3.2,rocks3.2,rocks,oltp,2000000,8,450,4812.00,22456.69,5.54,1604.00,8
3.2,rocks3.2,rocks,oltp,2000000,8,460,4760.10,22213.00,5.67,1586.70,8
3.2,rocks3.2,rocks,oltp,2000000,8,470,4774.30,22278.50,5.63,1591.40,8
3.2,rocks3.2,rocks,oltp,2000000,8,480,4768.40,22253.80,5.67,1589.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,490,4745.20,22142.70,5.72,1581.60,8
3.2,rocks3.2,rocks,oltp,2000000,8,500,4773.90,22279.00,5.64,1591.40,8
3.2,rocks3.2,rocks,oltp,2000000,8,510,4788.80,22347.09,5.60,1596.30,8
3.2,rocks3.2,rocks,oltp,2000000,8,520,4778.40,22297.31,5.65,1592.80,8
3.2,rocks3.2,rocks,oltp,2000000,8,530,4809.50,22446.59,5.55,1603.10,8
3.2,rocks3.2,rocks,oltp,2000000,8,540,4812.20,22456.41,5.59,1604.10,8
3.2,rocks3.2,rocks,oltp,2000000,8,550,4798.40,22393.59,5.61,1599.50,8
3.2,rocks3.2,rocks,oltp,2000000,8,560,4797.00,22385.40,5.59,1599.00,8
3.2,rocks3.2,rocks,oltp,2000000,8,570,4798.20,22393.39,5.58,1599.40,8
3.2,rocks3.2,rocks,oltp,2000000,8,580,4797.10,22384.70,5.58,1599.00,8
3.2,rocks3.2,rocks,oltp,2000000,8,590,4796.60,22384.69,5.56,1598.90,8
3.2,rocks3.2,rocks,oltp,2000000,8,600,4765.50,22239.11,5.60,1588.50,8
3.2,rocks3.2,rocks,oltp_ro,2000000,1,10,0.00,3038.62,5.01,217.01,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,20,0.00,3185.60,4.61,227.50,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,30,0.00,3217.10,4.55,229.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,40,0.00,3236.80,4.51,231.20,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,50,0.00,3243.90,4.49,231.70,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,60,0.00,3253.70,4.46,232.40,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,70,0.00,3238.20,4.72,231.30,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,80,0.00,3288.50,4.40,234.90,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,90,0.00,3243.10,4.46,231.70,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,100,0.00,3127.00,4.85,223.30,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,110,0.00,3208.70,4.81,229.20,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,120,0.00,3253.50,4.44,232.40,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,130,0.00,3251.00,4.42,232.20,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,140,0.00,3162.60,4.82,225.90,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,150,0.00,3021.30,4.89,215.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,160,0.00,2981.70,4.87,213.00,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,170,0.00,3172.60,4.79,226.60,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,180,0.00,3260.70,4.41,232.90,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,190,0.00,3203.10,4.79,228.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,200,0.00,3266.20,4.41,233.30,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,210,0.00,3269.10,4.39,233.50,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,220,0.00,3270.10,4.43,233.60,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,230,0.00,3261.30,4.40,233.00,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,240,0.00,3245.90,4.71,231.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,250,0.00,3270.30,4.57,233.60,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,260,0.00,3189.50,4.78,227.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,270,0.00,3160.70,4.79,225.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,280,0.00,3063.50,4.84,218.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,290,0.00,3301.40,4.35,235.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,300,0.00,3222.10,4.75,230.20,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,310,0.00,3261.10,4.39,232.90,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,320,0.00,3122.60,4.82,223.10,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,330,0.00,3159.30,4.80,225.60,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,340,0.00,3262.90,4.65,233.10,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,350,0.00,3014.90,4.77,215.30,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,360,0.00,3288.40,4.36,234.90,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,370,0.00,3270.60,4.41,233.60,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,380,0.00,3276.00,4.40,234.00,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,390,0.00,3257.70,4.39,232.70,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,400,0.00,3260.20,4.39,232.90,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,410,0.00,3287.50,4.36,234.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,420,0.00,3262.60,4.38,233.10,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,430,0.00,3285.20,4.36,234.60,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,440,0.00,3155.70,4.78,225.40,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,450,0.00,3312.00,4.31,236.60,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,460,0.00,3296.00,4.35,235.40,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,470,0.00,3278.90,4.35,234.20,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,480,0.00,3283.00,4.35,234.50,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,490,0.00,3318.00,4.29,237.00,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,500,0.00,3282.80,4.37,234.50,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,510,0.00,3112.20,4.72,222.30,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,520,0.00,3313.80,4.33,236.70,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,530,0.00,3324.90,4.29,237.50,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,540,0.00,3325.30,4.29,237.50,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,550,0.00,3273.10,4.36,233.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,560,0.00,3249.50,4.72,232.10,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,570,0.00,3280.00,4.35,234.30,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,580,0.00,3304.10,4.33,236.00,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,590,0.00,3274.70,4.35,233.90,1
3.2,rocks3.2,rocks,oltp_ro,2000000,1,600,0.00,3314.90,4.30,236.80,1
3.2,rocks3.2,rocks,oltp_ro,2000000,128,10,0.00,67018.23,37.25,4779.46,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,20,0.00,67855.40,36.62,4846.80,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,30,0.00,67684.77,36.59,4835.07,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,40,0.00,67667.70,36.78,4832.83,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,50,0.00,67622.61,36.80,4830.50,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,60,0.00,67556.67,36.81,4825.30,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,70,0.00,67592.62,36.67,4827.30,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,80,0.00,67531.71,36.68,4824.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,90,0.00,67798.29,36.67,4842.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,100,0.00,67711.50,36.67,4835.60,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,110,0.00,67676.24,36.62,4834.50,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,120,0.00,67460.51,36.83,4818.09,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,130,0.00,67410.27,36.71,4815.71,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,140,0.00,67392.50,36.83,4813.60,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,150,0.00,67625.41,36.70,4829.60,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,160,0.00,67502.77,36.75,4822.50,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,170,0.00,67810.11,36.65,4843.30,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,180,0.00,67717.75,36.52,4836.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,190,0.00,67959.16,36.51,4854.30,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,200,0.00,67966.77,36.74,4854.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,210,0.00,68093.53,36.56,4863.60,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,220,0.00,67716.59,36.63,4837.20,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,230,0.00,67682.49,36.71,4833.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,240,0.00,67505.53,36.51,4823.40,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,250,0.00,67868.96,36.62,4845.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,260,0.00,67639.72,36.70,4832.00,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,270,0.00,67814.11,36.47,4844.20,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,280,0.00,67767.99,36.64,4840.60,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,290,0.00,67747.32,36.56,4839.20,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,300,0.00,67914.56,36.49,4850.70,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,310,0.00,67689.01,36.70,4835.00,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,320,0.00,67702.67,36.70,4836.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,330,0.00,67718.83,36.68,4836.70,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,340,0.00,67870.89,36.51,4847.70,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,350,0.00,67808.83,36.58,4843.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,360,0.00,67807.28,36.75,4843.50,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,370,0.00,67895.50,36.54,4849.30,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,380,0.00,67813.08,36.64,4844.20,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,390,0.00,67774.93,36.87,4841.20,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,400,0.00,67638.70,36.74,4830.60,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,410,0.00,67796.99,36.50,4843.90,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,420,0.00,67601.30,36.76,4827.80,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,430,0.00,67686.30,36.48,4834.60,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,440,0.00,67797.81,36.58,4842.20,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,450,0.00,67655.98,36.61,4833.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,460,0.00,67691.52,36.58,4835.30,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,470,0.00,67701.40,36.67,4835.20,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,480,0.00,67653.39,36.57,4833.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,490,0.00,67668.89,36.69,4832.50,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,500,0.00,67806.61,36.53,4843.30,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,510,0.00,67829.59,36.62,4846.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,520,0.00,67763.39,36.52,4840.40,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,530,0.00,67713.19,36.64,4835.80,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,540,0.00,67639.83,36.64,4832.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,550,0.00,68033.18,36.57,4859.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,560,0.00,67770.31,36.68,4839.80,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,570,0.00,67741.90,36.58,4840.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,580,0.00,67673.68,36.69,4833.80,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,590,0.00,67738.21,36.53,4838.10,128
3.2,rocks3.2,rocks,oltp_ro,2000000,128,600,0.00,67954.01,36.54,4853.70,128
3.2,rocks3.2,rocks,oltp_ro,2000000,16,10,0.00,44179.07,5.59,3154.43,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,20,0.00,44954.95,5.45,3211.31,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,30,0.00,45131.12,5.48,3223.50,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,40,0.00,45148.59,5.46,3225.00,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,50,0.00,45103.40,5.37,3221.70,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,60,0.00,45091.20,5.42,3220.70,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,70,0.00,45089.89,5.50,3220.80,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,80,0.00,45151.03,5.40,3224.80,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,90,0.00,45248.16,5.48,3232.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,100,0.00,45119.61,5.44,3222.90,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,110,0.00,44973.59,5.44,3212.40,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,120,0.00,45127.00,5.44,3223.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,130,0.00,45083.71,5.44,3220.50,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,140,0.00,45197.49,5.52,3228.50,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,150,0.00,45130.10,5.44,3223.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,160,0.00,45229.39,5.33,3230.90,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,170,0.00,45049.71,5.48,3217.70,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,180,0.00,45117.41,5.40,3222.80,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,190,0.00,45166.30,5.43,3226.00,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,200,0.00,44994.67,5.46,3213.90,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,210,0.00,44990.52,5.57,3213.60,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,220,0.00,44986.09,5.54,3213.30,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,230,0.00,44946.01,5.53,3210.30,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,240,0.00,45095.60,5.52,3221.40,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,250,0.00,45043.48,5.54,3217.30,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,260,0.00,45105.04,5.55,3221.70,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,270,0.00,45121.48,5.55,3223.00,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,280,0.00,45182.72,5.49,3227.40,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,290,0.00,44806.29,5.65,3200.40,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,300,0.00,45230.10,5.43,3230.70,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,310,0.00,45154.20,5.46,3225.40,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,320,0.00,45075.20,5.38,3219.50,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,330,0.00,45153.47,5.42,3225.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,340,0.00,45016.51,5.45,3215.50,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,350,0.00,44937.29,5.46,3210.00,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,360,0.00,45108.51,5.41,3221.80,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,370,0.00,45190.93,5.39,3228.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,380,0.00,45141.47,5.38,3224.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,390,0.00,45024.61,5.38,3216.30,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,400,0.00,45223.30,5.44,3230.10,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,410,0.00,45091.12,5.50,3220.60,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,420,0.00,45035.18,5.50,3216.90,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,430,0.00,45109.81,5.47,3222.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,440,0.00,45299.51,5.49,3235.60,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,450,0.00,44995.09,5.50,3214.00,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,460,0.00,45020.10,5.45,3215.80,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,470,0.00,44988.21,5.56,3213.20,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,480,0.00,45128.67,5.47,3223.70,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,490,0.00,45183.43,5.39,3227.30,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,500,0.00,45047.11,5.50,3217.60,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,510,0.00,45102.50,5.43,3221.60,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,520,0.00,45260.40,5.44,3233.10,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,530,0.00,45249.69,5.45,3231.90,16
3.2,rocks3.2,rocks,oltp_ro,2000000,16,540,0.00,45044.00,5.54,3217.50,16
