engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,oltp,2000000,1,10,850.23,3968.95,4.03,283.41,1
wt,oltp,2000000,1,20,904.20,4218.71,3.57,301.40,1
wt,oltp,2000000,1,30,911.40,4252.90,3.52,303.80,1
wt,oltp,2000000,1,40,857.10,4001.00,3.90,285.70,1
wt,oltp,2000000,1,50,872.40,4070.30,3.84,290.80,1
wt,oltp,2000000,1,60,924.90,4317.10,3.43,308.30,1
wt,oltp,2000000,1,70,919.20,4289.00,3.44,306.40,1
wt,oltp,2000000,1,80,919.20,4290.40,3.65,306.40,1
wt,oltp,2000000,1,90,864.60,4033.79,3.84,288.20,1
wt,oltp,2000000,1,100,797.70,3723.21,3.89,265.90,1
wt,oltp,2000000,1,110,840.00,3919.40,3.86,280.00,1
wt,oltp,2000000,1,120,936.70,4371.80,3.33,312.20,1
wt,oltp,2000000,1,130,923.90,4312.00,3.38,308.00,1
wt,oltp,2000000,1,140,936.00,4367.40,3.35,312.00,1
wt,oltp,2000000,1,150,925.40,4318.20,3.38,308.40,1
wt,oltp,2000000,1,160,920.80,4297.50,3.39,307.00,1
wt,oltp,2000000,1,170,911.10,4252.10,3.38,303.70,1
wt,oltp,2000000,1,180,904.70,4221.21,3.37,301.50,1
wt,oltp,2000000,1,190,900.10,4200.60,3.39,300.10,1
wt,oltp,2000000,1,200,904.30,4220.40,3.47,301.40,1
wt,oltp,2000000,1,210,903.20,4215.00,3.38,301.10,1
wt,oltp,2000000,1,220,917.40,4281.20,3.34,305.80,1
wt,oltp,2000000,1,230,912.60,4258.70,3.35,304.20,1
wt,oltp,2000000,1,240,914.70,4269.00,3.35,304.90,1
wt,oltp,2000000,1,250,916.80,4277.40,3.34,305.60,1
wt,oltp,2000000,1,260,833.70,3890.70,3.77,277.90,1
wt,oltp,2000000,1,270,812.70,3793.50,3.78,270.90,1
wt,oltp,2000000,1,280,912.70,4258.91,3.36,304.20,1
wt,oltp,2000000,1,290,902.60,4212.38,3.76,300.90,1
wt,oltp,2000000,1,300,919.80,4292.42,3.32,306.60,1
wt,oltp,2000000,1,310,924.90,4315.99,3.32,308.30,1
wt,oltp,2000000,1,320,913.20,4261.61,3.36,304.40,1
wt,oltp,2000000,1,330,921.90,4302.00,3.34,307.30,1
wt,oltp,2000000,1,340,911.40,4252.90,3.35,303.80,1
wt,oltp,2000000,1,350,924.30,4314.20,3.32,308.10,1
wt,oltp,2000000,1,360,914.70,4268.10,3.35,304.90,1
wt,oltp,2000000,1,370,866.40,4043.49,3.78,288.80,1
wt,oltp,2000000,1,380,905.40,4225.21,3.74,301.80,1
wt,oltp,2000000,1,390,909.90,4246.19,3.37,303.30,1
wt,oltp,2000000,1,400,932.10,4349.81,3.30,310.70,1
wt,oltp,2000000,1,410,910.80,4250.39,3.35,303.60,1
wt,oltp,2000000,1,420,928.50,4332.31,3.30,309.50,1
wt,oltp,2000000,1,430,884.10,4126.40,3.77,294.70,1
wt,oltp,2000000,1,440,910.80,4250.50,3.65,303.60,1
wt,oltp,2000000,1,450,932.40,4350.80,3.30,310.80,1
wt,oltp,2000000,1,460,914.70,4269.20,3.34,304.90,1
wt,oltp,2000000,1,470,930.60,4342.10,3.29,310.20,1
wt,oltp,2000000,1,480,914.70,4268.70,3.38,304.90,1
wt,oltp,2000000,1,490,915.00,4270.40,3.64,305.00,1
wt,oltp,2000000,1,500,911.10,4252.00,3.69,303.70,1
wt,oltp,2000000,1,510,921.60,4300.50,3.34,307.20,1
wt,oltp,2000000,1,520,923.70,4309.70,3.30,307.90,1
wt,oltp,2000000,1,530,920.10,4295.00,3.33,306.70,1
wt,oltp,2000000,1,540,918.00,4283.10,3.35,306.00,1
wt,oltp,2000000,1,550,917.40,4281.40,3.67,305.80,1
wt,oltp,2000000,1,560,927.90,4330.90,3.30,309.30,1
wt,oltp,2000000,1,570,924.60,4314.80,3.32,308.20,1
wt,oltp,2000000,1,580,917.70,4282.70,3.32,305.90,1
wt,oltp,2000000,1,590,927.60,4328.60,3.31,309.20,1
wt,oltp,2000000,1,600,921.30,4299.40,3.32,307.10,1
wt,oltp,2000000,128,10,15955.26,74561.27,36.96,5317.85,128
wt,oltp,2000000,128,20,15823.59,73848.48,35.53,5274.60,128
wt,oltp,2000000,128,30,15617.47,72879.75,35.91,5205.19,128
wt,oltp,2000000,128,40,15153.93,70726.03,36.93,5052.01,128
wt,oltp,2000000,128,50,15081.70,70378.72,36.97,5027.10,128
wt,oltp,2000000,128,60,15359.40,71674.80,35.65,5119.60,128
wt,oltp,2000000,128,70,14218.30,66355.89,39.70,4739.70,128
wt,oltp,2000000,128,80,14895.40,69503.91,37.49,4965.20,128
wt,oltp,2000000,128,90,15828.09,73871.15,34.23,5275.90,128
wt,oltp,2000000,128,100,15783.61,73648.16,34.30,5261.10,128
wt,oltp,2000000,128,110,15487.69,72267.37,34.64,5162.50,128
wt,oltp,2000000,128,120,15586.20,72755.38,34.39,5195.20,128
wt,oltp,2000000,128,130,14074.41,65673.23,41.96,4691.70,128
wt,oltp,2000000,128,140,15203.40,70951.41,36.58,5068.00,128
wt,oltp,2000000,128,150,15271.00,71263.18,36.17,5090.30,128
wt,oltp,2000000,128,160,15252.60,71167.91,35.63,5084.20,128
wt,oltp,2000000,128,170,15308.90,71459.58,35.85,5102.90,128
wt,oltp,2000000,128,180,15166.20,70768.41,35.94,5055.10,128
wt,oltp,2000000,128,190,15586.80,72737.39,34.71,5195.90,128
wt,oltp,2000000,128,200,15562.98,72624.32,34.32,5187.29,128
wt,oltp,2000000,128,210,14452.72,67445.78,40.30,4817.81,128
wt,oltp,2000000,128,220,15796.30,73721.98,33.84,5265.30,128
wt,oltp,2000000,128,230,15807.70,73765.82,33.94,5269.50,128
wt,oltp,2000000,128,240,15880.40,74116.59,34.14,5292.70,128
wt,oltp,2000000,128,250,14597.80,68113.02,39.07,4866.50,128
wt,oltp,2000000,128,260,14475.89,67567.37,39.66,4825.60,128
wt,oltp,2000000,128,270,15007.50,70021.72,36.58,5002.40,128
wt,oltp,2000000,128,280,14594.90,68108.49,38.88,4865.20,128
wt,oltp,2000000,128,290,14954.30,69787.10,36.15,4984.40,128
wt,oltp,2000000,128,300,14378.30,67102.62,41.12,4793.10,128
wt,oltp,2000000,128,310,15791.10,73687.50,33.99,5263.40,128
wt,oltp,2000000,128,320,15845.40,73945.69,33.80,5281.80,128
wt,oltp,2000000,128,330,15799.49,73733.44,33.90,5266.60,128
wt,oltp,2000000,128,340,15758.91,73531.06,34.22,5252.80,128
wt,oltp,2000000,128,350,15615.30,72883.59,34.70,5205.30,128
wt,oltp,2000000,128,360,15640.90,72988.19,34.02,5213.70,128
wt,oltp,2000000,128,370,15202.40,70941.22,36.16,5067.00,128
wt,oltp,2000000,128,380,15149.20,70701.59,36.00,5050.00,128
wt,oltp,2000000,128,390,15149.50,70706.30,36.28,5049.60,128
wt,oltp,2000000,128,400,14324.00,66845.09,40.17,4774.70,128
wt,oltp,2000000,128,410,15170.51,70791.03,36.11,5056.80,128
wt,oltp,2000000,128,420,14946.60,69748.78,36.68,4982.50,128
wt,oltp,2000000,128,430,15542.80,72543.20,34.77,5181.10,128
wt,oltp,2000000,128,440,15559.40,72599.51,34.43,5186.10,128
wt,oltp,2000000,128,450,14525.50,67789.19,41.27,4842.20,128
wt,oltp,2000000,128,460,15379.14,71761.43,35.73,5126.48,128
wt,oltp,2000000,128,470,15762.06,73562.08,33.78,5253.62,128
wt,oltp,2000000,128,480,15761.50,73555.12,34.08,5253.80,128
wt,oltp,2000000,128,490,15245.40,71132.29,35.98,5081.90,128
wt,oltp,2000000,128,500,15113.70,70543.19,36.42,5037.80,128
wt,oltp,2000000,128,510,15002.80,70006.31,36.68,5001.10,128
wt,oltp,2000000,128,520,14963.30,69828.00,36.27,4987.80,128
wt,oltp,2000000,128,530,15188.40,70893.21,36.12,5062.90,128
wt,oltp,2000000,128,540,14188.60,66211.01,42.66,4729.10,128
wt,oltp,2000000,128,550,15620.30,72883.38,34.08,5206.80,128
wt,oltp,2000000,128,560,15737.36,73455.42,33.92,5245.99,128
wt,oltp,2000000,128,570,15754.14,73510.40,33.98,5251.51,128
wt,oltp,2000000,128,580,14264.69,66561.86,41.66,4754.70,128
wt,oltp,2000000,128,590,15497.40,72330.41,34.62,5165.90,128
wt,oltp,2000000,125,600,15564.37,72627.64,34.52,5188.19,128
wt,oltp,2000000,16,10,11955.01,55805.82,4.45,3984.90,16
wt,oltp,2000000,16,20,12054.82,56254.31,4.20,4018.31,16
wt,oltp,2000000,16,30,12186.02,56868.20,4.43,4062.01,16
wt,oltp,2000000,16,40,11935.20,55690.72,4.51,3977.40,16
wt,oltp,2000000,16,50,12042.19,56205.58,4.48,4015.10,16
wt,oltp,2000000,16,60,12113.30,56527.90,4.44,4037.80,16
wt,oltp,2000000,16,70,12262.20,57223.09,4.19,4087.40,16
wt,oltp,2000000,16,80,12270.10,57260.40,4.18,4090.00,16
wt,oltp,2000000,16,90,12192.90,56897.99,4.30,4064.20,16
wt,oltp,2000000,16,100,12173.11,56810.17,4.11,4057.80,16
wt,oltp,2000000,16,110,12207.39,56970.34,4.17,4069.10,16
wt,oltp,2000000,16,120,12189.71,56882.75,4.27,4063.20,16
wt,oltp,2000000,16,130,12399.00,57862.50,4.15,4133.00,16
wt,oltp,2000000,16,140,12223.79,57041.86,4.46,4074.50,16
wt,oltp,2000000,16,150,12164.60,56769.61,4.44,4055.00,16
wt,oltp,2000000,16,160,12100.30,56469.38,4.48,4033.50,16
wt,oltp,2000000,16,170,12075.90,56354.42,4.44,4025.30,16
wt,oltp,2000000,16,180,12072.20,56334.51,4.51,4024.00,16
wt,oltp,2000000,16,190,12131.79,56615.77,4.46,4044.00,16
wt,oltp,2000000,16,200,12146.60,56683.50,4.48,4048.70,16
wt,oltp,2000000,16,210,12231.90,57082.02,4.42,4077.40,16
wt,oltp,2000000,16,220,12111.70,56525.31,4.50,4037.30,16
wt,oltp,2000000,16,230,12260.60,57213.09,4.38,4086.80,16
wt,oltp,2000000,16,240,12095.50,56444.81,4.49,4031.70,16
wt,oltp,2000000,16,250,11981.10,55911.70,4.56,3993.90,16
wt,oltp,2000000,16,260,11983.30,55924.10,4.54,3994.30,16
wt,oltp,2000000,16,270,12090.10,56416.99,4.51,4030.00,16
wt,oltp,2000000,16,280,12051.30,56241.09,4.52,4017.10,16
wt,oltp,2000000,16,290,12245.20,57146.10,4.34,4081.90,16
wt,oltp,2000000,16,300,12075.30,56349.52,4.52,4025.10,16
wt,oltp,2000000,16,310,12065.50,56306.59,4.51,4021.80,16
wt,oltp,2000000,16,320,12113.10,56527.51,4.48,4037.70,16
wt,oltp,2000000,16,330,11998.00,55987.99,4.51,3999.30,16
wt,oltp,2000000,16,340,12093.80,56436.58,4.48,4031.30,16
wt,oltp,2000000,16,350,12131.65,56618.06,4.50,4043.88,16
wt,oltp,2000000,16,360,12087.23,56406.83,4.51,4029.11,16
wt,oltp,2000000,16,370,12250.30,57168.51,4.41,4083.40,16
wt,oltp,2000000,16,380,12036.42,56169.20,4.54,4012.11,16
wt,oltp,2000000,16,390,12081.40,56382.09,4.52,4027.20,16
wt,oltp,2000000,16,400,12117.71,56548.92,4.52,4039.20,16
wt,oltp,2000000,16,410,11948.30,55757.50,4.56,3982.70,16
wt,oltp,2000000,16,420,11914.20,55597.99,4.55,3971.40,16
wt,oltp,2000000,16,430,12201.90,56945.21,4.24,4067.40,16
wt,oltp,2000000,16,440,12178.90,56836.09,4.45,4059.50,16
wt,oltp,2000000,16,450,12211.80,56985.11,4.47,4070.60,16
wt,oltp,2000000,16,460,12038.50,56180.69,4.53,4012.90,16
wt,oltp,2000000,16,470,11994.40,55973.02,4.54,3998.10,16
wt,oltp,2000000,16,480,12254.90,57190.40,4.39,4085.00,16
wt,oltp,2000000,16,490,12040.60,56188.39,4.47,4013.60,16
wt,oltp,2000000,16,500,12059.70,56279.30,4.50,4019.90,16
wt,oltp,2000000,16,510,12060.80,56283.90,4.54,4020.20,16
wt,oltp,2000000,16,520,12174.50,56817.12,4.50,4058.20,16
wt,oltp,2000000,16,530,12048.79,56223.57,4.55,4016.20,16
wt,oltp,2000000,16,540,11995.10,55980.92,4.57,3998.40,16
wt,oltp,2000000,16,550,11839.10,55243.88,4.59,3946.40,16
wt,oltp,2000000,16,560,12092.40,56435.28,4.50,4030.70,16
wt,oltp,2000000,16,570,11912.50,55590.52,4.57,3970.90,16
wt,oltp,2000000,16,580,12065.10,56305.82,4.48,4021.70,16
wt,oltp,2000000,16,590,12024.09,56111.47,4.55,4008.10,16
wt,oltp,2000000,15,600,11947.50,55753.60,4.58,3982.50,16
wt,oltp,2000000,2,10,1668.66,7789.57,4.09,556.22,2
wt,oltp,2000000,2,20,1703.60,7948.59,3.92,567.80,2
wt,oltp,2000000,2,30,1800.50,8402.31,3.60,600.20,2
wt,oltp,2000000,2,40,1822.10,8503.40,3.48,607.40,2
wt,oltp,2000000,2,50,1801.50,8408.20,3.56,600.50,2
wt,oltp,2000000,2,60,1766.50,8242.20,3.83,588.70,2
wt,oltp,2000000,2,70,1672.10,7804.40,3.82,557.50,2
wt,oltp,2000000,2,80,1712.90,7992.00,3.76,570.90,2
wt,oltp,2000000,2,90,1661.80,7756.00,3.87,554.00,2
wt,oltp,2000000,2,100,1750.80,8171.10,3.49,583.60,2
wt,oltp,2000000,2,110,1741.20,8125.70,3.48,580.40,2
wt,oltp,2000000,2,120,1758.90,8207.40,3.48,586.30,2
wt,oltp,2000000,2,130,1753.20,8181.00,3.70,584.40,2
wt,oltp,2000000,2,140,1766.90,8246.00,3.51,588.90,2
wt,oltp,2000000,2,150,1785.40,8332.60,3.44,595.20,2
wt,oltp,2000000,2,160,1782.60,8318.80,3.45,594.20,2
wt,oltp,2000000,2,170,1778.20,8298.20,3.50,592.70,2
wt,oltp,2000000,2,180,1792.10,8363.50,3.44,597.40,2
wt,oltp,2000000,2,190,1776.00,8287.90,3.77,592.00,2
wt,oltp,2000000,2,200,1787.70,8342.40,3.44,595.90,2
wt,oltp,2000000,2,210,1743.00,8134.00,3.82,581.00,2
wt,oltp,2000000,2,220,1752.60,8177.90,3.81,584.20,2
wt,oltp,2000000,2,230,1690.50,7889.80,3.83,563.50,2
wt,oltp,2000000,2,240,1757.40,8201.20,3.80,585.80,2
wt,oltp,2000000,2,250,1790.70,8356.80,3.45,596.90,2
wt,oltp,2000000,2,260,1783.60,8323.20,3.77,594.50,2
wt,oltp,2000000,2,270,1768.30,8251.20,3.75,589.40,2
wt,oltp,2000000,2,280,1797.80,8390.70,3.45,599.30,2
wt,oltp,2000000,2,290,1805.20,8423.71,3.52,601.70,2
wt,oltp,2000000,2,300,1804.60,8422.30,3.39,601.60,2
wt,oltp,2000000,2,310,1801.50,8404.90,3.41,600.50,2
wt,oltp,2000000,2,320,1806.00,8430.30,3.44,602.00,2
wt,oltp,2000000,2,330,1665.60,7771.80,3.85,555.20,2
wt,oltp,2000000,2,340,1807.20,8433.70,3.44,602.40,2
wt,oltp,2000000,2,350,1798.20,8392.10,3.74,599.40,2
wt,oltp,2000000,2,360,1805.70,8426.70,3.50,601.90,2
wt,oltp,2000000,2,370,1810.10,8446.50,3.41,603.30,2
wt,oltp,2000000,2,380,1807.50,8435.10,3.42,602.50,2
wt,oltp,2000000,2,390,1768.90,8255.50,3.74,589.70,2
wt,oltp,2000000,2,400,1803.60,8416.10,3.41,601.20,2
wt,oltp,2000000,2,410,1729.80,8073.00,3.83,576.60,2
wt,oltp,2000000,2,420,1758.50,8205.90,3.85,586.10,2
wt,oltp,2000000,2,430,1773.10,8275.20,3.44,591.10,2
wt,oltp,2000000,2,440,1806.60,8429.60,3.40,602.20,2
wt,oltp,2000000,2,450,1817.70,8482.70,3.40,605.90,2
wt,oltp,2000000,2,460,1817.60,8482.40,3.37,605.80,2
wt,oltp,2000000,2,470,1792.60,8365.00,3.71,597.60,2
wt,oltp,2000000,2,480,1790.70,8357.20,3.70,596.90,2
wt,oltp,2000000,2,490,1800.80,8403.50,3.75,600.20,2
wt,oltp,2000000,2,500,1833.10,8555.30,3.34,611.10,2
wt,oltp,2000000,2,510,1810.40,8447.20,3.42,603.40,2
wt,oltp,2000000,2,520,1819.90,8493.90,3.38,606.70,2
wt,oltp,2000000,2,530,1747.50,8154.10,3.82,582.50,2
wt,oltp,2000000,2,540,1733.40,8090.00,3.82,577.80,2
wt,oltp,2000000,2,550,1759.20,8209.30,3.82,586.40,2
wt,oltp,2000000,2,560,1758.60,8206.70,3.73,586.20,2
wt,oltp,2000000,2,570,1689.60,7884.40,3.82,563.20,2
wt,oltp,2000000,2,580,1781.10,8312.10,3.81,593.70,2
wt,oltp,2000000,2,590,1776.30,8289.20,3.48,592.10,2
wt,oltp,2000000,2,600,1790.70,8356.80,3.48,596.90,2
wt,oltp,2000000,24,10,16919.69,78981.94,4.82,5639.73,24
wt,oltp,2000000,24,20,17364.06,81029.00,4.60,5788.12,24
wt,oltp,2000000,24,30,17341.20,80927.59,4.60,5780.40,24
wt,oltp,2000000,24,40,17014.21,79401.93,4.78,5671.40,24
wt,oltp,2000000,24,50,16843.80,78603.30,4.67,5614.50,24
wt,oltp,2000000,24,60,17157.89,80064.36,4.61,5719.30,24
wt,oltp,2000000,24,70,17050.21,79569.04,4.70,5683.50,24
wt,oltp,2000000,24,80,17012.30,79393.09,4.61,5670.70,24
wt,oltp,2000000,24,90,17152.60,80043.78,4.65,5717.50,24
wt,oltp,2000000,24,100,17285.30,80668.11,4.60,5761.80,24
wt,oltp,2000000,24,110,16875.01,78747.57,4.69,5624.90,24
wt,oltp,2000000,24,120,16963.28,79163.73,4.79,5654.59,24
wt,oltp,2000000,24,130,17255.80,80524.50,4.61,5751.80,24
wt,oltp,2000000,24,140,17058.61,79609.66,4.60,5686.30,24
wt,oltp,2000000,24,150,17104.28,79817.82,4.62,5701.39,24
wt,oltp,2000000,24,160,17276.90,80627.62,4.61,5759.00,24
wt,oltp,2000000,24,170,17252.79,80512.67,4.63,5750.90,24
wt,oltp,2000000,24,180,17267.67,80578.60,4.61,5755.86,24
wt,oltp,2000000,24,190,16805.73,78430.62,4.73,5601.94,24
wt,oltp,2000000,24,200,17041.91,79527.16,4.75,5680.70,24
wt,oltp,2000000,24,210,17284.60,80659.11,4.60,5761.40,24
wt,oltp,2000000,24,220,17258.30,80538.28,4.64,5752.80,24
wt,oltp,2000000,24,230,17216.21,80347.59,4.63,5738.87,24
wt,oltp,2000000,24,240,17011.79,79387.52,4.63,5670.53,24
wt,oltp,2000000,24,250,17269.10,80586.79,4.62,5756.40,24
wt,oltp,2000000,24,260,17138.50,79977.70,4.63,5712.50,24
wt,oltp,2000000,24,270,17019.59,79429.03,4.74,5673.50,24
wt,oltp,2000000,24,280,16865.51,78705.56,4.72,5621.80,24
wt,oltp,2000000,24,290,17276.60,80621.21,4.62,5759.00,24
wt,oltp,2000000,24,300,17306.60,80768.20,4.61,5768.80,24
wt,oltp,2000000,24,310,17264.59,80563.16,4.61,5754.60,24
wt,oltp,2000000,24,320,17213.89,80331.56,4.70,5738.20,24
wt,oltp,2000000,24,330,16974.01,79217.75,4.79,5658.10,24
wt,oltp,2000000,24,340,17224.99,80381.06,4.68,5741.60,24
wt,oltp,2000000,24,350,17004.90,79357.70,4.81,5668.30,24
wt,oltp,2000000,24,360,16919.10,78956.20,4.82,5639.70,24
wt,oltp,2000000,24,370,17222.90,80373.30,4.65,5741.00,24
wt,oltp,2000000,24,380,17222.20,80368.90,4.63,5740.70,24
wt,oltp,2000000,24,390,17084.30,79729.22,4.65,5694.70,24
wt,oltp,2000000,24,400,17251.41,80508.04,4.62,5750.50,24
wt,oltp,2000000,24,410,17244.79,80472.44,4.63,5748.30,24
wt,oltp,2000000,24,420,17300.51,80733.56,4.62,5766.70,24
wt,oltp,2000000,24,430,17070.31,79664.52,4.74,5690.30,24
wt,oltp,2000000,24,440,17041.69,79525.14,4.79,5680.40,24
wt,oltp,2000000,24,450,17018.92,79420.98,4.67,5673.11,24
wt,oltp,2000000,24,460,17111.38,79853.92,4.67,5703.79,24
wt,oltp,2000000,24,470,17164.20,80101.80,4.70,5721.40,24
wt,oltp,2000000,24,480,17142.30,79997.48,4.70,5714.10,24
wt,oltp,2000000,24,490,17202.41,80273.53,4.66,5733.90,24
wt,oltp,2000000,24,500,17267.59,80585.86,4.62,5756.00,24
wt,oltp,2000000,24,510,17106.90,79831.71,4.74,5702.30,24
wt,oltp,2000000,24,520,16872.21,78732.97,4.73,5624.00,24
wt,oltp,2000000,24,530,17047.08,79560.40,4.77,5682.49,24
wt,oltp,2000000,24,540,17279.31,80631.44,4.62,5759.80,24
wt,oltp,2000000,24,550,17258.11,80542.76,4.62,5752.60,24
wt,oltp,2000000,24,560,17075.70,79683.91,4.62,5691.90,24
wt,oltp,2000000,24,570,17278.19,80631.34,4.62,5759.30,24
wt,oltp,2000000,24,580,17306.11,80761.95,4.61,5768.80,24
wt,oltp,2000000,24,590,16985.99,79266.14,4.76,5662.10,24
wt,oltp,2000000,24,600,17003.22,79351.17,4.74,5667.71,24
wt,oltp,2000000,256,10,15134.07,70815.88,89.36,5043.76,256
wt,oltp,2000000,256,20,14711.00,68658.82,91.77,4903.40,256
wt,oltp,2000000,256,30,14460.30,67470.42,92.41,4819.90,256
wt,oltp,2000000,256,40,14176.20,66157.39,95.59,4725.50,256
wt,oltp,2000000,256,50,13767.00,64242.08,98.96,4589.20,256
wt,oltp,2000000,256,60,14297.29,66714.66,92.38,4765.60,256
wt,oltp,2000000,256,70,14536.70,67862.22,82.42,4845.60,256
wt,oltp,2000000,256,80,11957.99,55799.47,93.04,3985.70,256
wt,oltp,2000000,256,90,14590.60,68090.98,84.34,4863.60,256
wt,oltp,2000000,256,100,14494.11,67637.26,83.97,4831.10,256
wt,oltp,2000000,256,110,14496.70,67664.61,85.49,4832.80,256
wt,oltp,2000000,256,120,14368.49,67053.56,85.23,4789.00,256
wt,oltp,2000000,256,130,14311.93,66769.32,92.13,4770.94,256
wt,oltp,2000000,256,140,13387.06,62465.27,101.36,4462.65,256
wt,oltp,2000000,256,150,14186.70,66218.59,92.54,4728.70,256
wt,oltp,2000000,256,160,14200.70,66261.31,92.07,4733.50,256
wt,oltp,2000000,256,170,14142.00,66005.50,93.86,4714.00,256
wt,oltp,2000000,256,180,14103.79,65811.76,94.84,4701.00,256
wt,oltp,2000000,256,190,14457.77,67470.14,86.46,4819.69,256
wt,oltp,2000000,256,200,14570.84,68016.97,85.95,4856.71,256
wt,oltp,2000000,256,210,14538.21,67835.23,82.08,4845.60,256
wt,oltp,2000000,256,220,14520.39,67771.87,82.20,4840.80,256
wt,oltp,2000000,256,230,14514.01,67720.12,82.99,4837.30,256
wt,oltp,2000000,256,240,14589.40,68076.60,85.00,4863.10,256
wt,oltp,2000000,256,250,14238.40,66444.60,92.71,4746.60,256
wt,oltp,2000000,256,260,14117.65,65886.56,93.32,4706.18,256
wt,oltp,2000000,256,270,11835.84,55215.17,111.78,3945.61,256
wt,oltp,2000000,256,280,13082.01,61061.54,102.06,4360.30,256
wt,oltp,2000000,256,290,14176.80,66156.98,92.05,4725.60,256
wt,oltp,2000000,256,300,13378.80,62440.22,97.55,4459.70,256
wt,oltp,2000000,256,310,14491.69,67632.47,83.14,4830.70,256
wt,oltp,2000000,256,320,14539.80,67856.90,83.76,4845.80,256
wt,oltp,2000000,256,330,14522.31,67763.83,82.77,4841.30,256
wt,oltp,2000000,256,340,14413.80,67265.68,83.44,4803.70,256
wt,oltp,2000000,256,350,14342.61,66943.83,85.56,4781.50,256
wt,oltp,2000000,256,360,13883.90,64777.78,85.44,4627.90,256
wt,oltp,2000000,256,370,13170.00,61464.60,100.61,4390.60,256
wt,oltp,2000000,256,380,14049.20,65565.29,92.93,4682.90,256
wt,oltp,2000000,256,390,14138.60,65969.38,92.66,4713.20,256
wt,oltp,2000000,256,400,14045.50,65547.70,92.24,4681.70,256
wt,oltp,2000000,256,410,14137.56,65964.75,92.49,4712.65,256
wt,oltp,2000000,256,420,13941.74,65075.56,95.76,4647.15,256
wt,oltp,2000000,256,430,13527.54,63118.43,91.66,4508.38,256
wt,oltp,2000000,256,440,14466.63,67523.43,84.87,4821.91,256
wt,oltp,2000000,256,450,14505.13,67695.55,84.12,4835.51,256
wt,oltp,2000000,256,460,13301.50,62069.39,89.87,4433.70,256
wt,oltp,2000000,256,470,14493.40,67635.99,84.37,4831.30,256
wt,oltp,2000000,256,480,14554.10,67914.81,83.02,4851.10,256
wt,oltp,2000000,256,490,14102.20,65794.69,92.54,4701.70,256
wt,oltp,2000000,256,500,14021.00,65447.90,94.05,4673.50,256
wt,oltp,2000000,256,510,13998.30,65319.40,93.46,4666.00,256
wt,oltp,2000000,256,520,13972.80,65214.59,93.18,4657.40,256
wt,oltp,2000000,256,530,14111.61,65837.74,92.74,4703.70,256
wt,oltp,2000000,256,540,14141.19,66006.16,92.57,4714.10,256
wt,oltp,2000000,256,550,14294.60,66715.22,87.77,4764.80,256
wt,oltp,2000000,256,560,14065.50,65623.82,85.28,4687.80,256
wt,oltp,2000000,256,570,14504.60,67687.98,81.37,4834.70,256
wt,oltp,2000000,256,580,14522.20,67788.21,86.26,4841.10,256
wt,oltp,2000000,256,590,14381.20,67101.39,85.31,4793.10,256
wt,oltp,2000000,256,600,14369.11,67042.53,84.14,4789.90,256
wt,oltp,2000000,32,10,19997.06,93345.98,6.14,6665.52,32
wt,oltp,2000000,32,20,20357.17,95005.92,5.94,6785.82,32
wt,oltp,2000000,32,30,20331.11,94876.15,5.82,6777.10,32
wt,oltp,2000000,32,40,19613.10,91525.98,5.97,6537.70,32
wt,oltp,2000000,32,50,19533.51,91154.77,5.88,6511.00,32
wt,oltp,2000000,32,60,20023.09,93440.46,5.92,6674.40,32
wt,oltp,2000000,32,70,20246.19,94487.67,5.92,6748.70,32
wt,oltp,2000000,32,80,19819.52,92487.60,5.90,6606.61,32
wt,oltp,2000000,32,90,20362.20,95022.79,5.82,6787.40,32
wt,oltp,2000000,32,100,20225.18,94384.92,5.85,6741.69,32
wt,oltp,2000000,32,110,19802.61,92410.85,5.95,6600.70,32
wt,oltp,2000000,32,120,20030.40,93478.01,5.95,6677.00,32
wt,oltp,2000000,32,130,19938.68,93050.80,5.92,6646.09,32
wt,oltp,2000000,32,140,20346.53,94945.62,5.89,6782.31,32
wt,oltp,2000000,32,150,20313.10,94793.69,5.81,6770.90,32
wt,oltp,2000000,32,160,20217.60,94347.22,5.91,6739.30,32
wt,oltp,2000000,32,170,20303.69,94754.06,5.80,6767.80,32
wt,oltp,2000000,32,180,20294.61,94710.33,5.83,6765.00,32
wt,oltp,2000000,32,190,20070.38,93658.79,5.96,6689.99,32
wt,oltp,2000000,32,200,19350.52,90304.01,6.01,6450.21,32
wt,oltp,2000000,32,210,20284.09,94657.77,5.85,6761.30,32
wt,oltp,2000000,32,220,20343.80,94939.82,5.82,6781.40,32
wt,oltp,2000000,32,230,20263.30,94559.40,5.80,6754.50,32
wt,oltp,2000000,32,240,20320.70,94829.78,5.86,6773.40,32
wt,oltp,2000000,32,250,19994.99,93309.93,5.86,6665.20,32
wt,oltp,2000000,32,260,20300.52,94737.50,5.84,6766.71,32
wt,oltp,2000000,32,270,20039.50,93518.78,5.94,6679.90,32
wt,oltp,2000000,32,280,20028.29,93462.17,6.01,6676.00,32
wt,oltp,2000000,32,290,20261.21,94550.97,5.84,6753.60,32
wt,oltp,2000000,32,300,20312.79,94792.65,5.76,6771.10,32
wt,oltp,2000000,32,310,20277.19,94631.27,5.81,6759.10,32
wt,oltp,2000000,32,320,20298.71,94726.35,5.87,6766.30,32
