profile_level,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
pl0,oltp_ro,2000000,64,9,0.00,67497.66,4.83,67497.66,64
pl0,oltp_ro,2000000,64,10,0.00,67467.58,4.84,67467.58,64
pl0,oltp_ro,2000000,64,11,0.00,66988.83,4.92,66988.83,64
pl0,oltp_ro,2000000,64,12,0.00,67321.25,4.83,67321.25,64
pl0,oltp_ro,2000000,64,13,0.00,67784.19,4.85,67784.19,64
pl0,oltp_ro,2000000,64,14,0.00,66991.65,4.83,66990.65,64
pl0,oltp_ro,2000000,64,15,0.00,67034.30,4.85,67035.30,64
pl0,oltp_ro,2000000,64,16,0.00,66772.25,4.98,66772.25,64
pl0,oltp_ro,2000000,64,17,0.00,67348.90,4.89,67348.90,64
pl0,oltp_ro,2000000,64,18,0.00,67576.46,4.86,67576.46,64
pl0,oltp_ro,2000000,64,19,0.00,66920.50,4.88,66920.50,64
pl0,oltp_ro,2000000,64,20,0.00,67482.04,4.85,67482.04,64
pl0,oltp_ro,2000000,64,21,0.00,67634.95,4.93,67634.95,64
pl0,oltp_ro,2000000,64,22,0.00,67262.42,4.87,67262.42,64
pl0,oltp_ro,2000000,64,23,0.00,67660.04,4.83,67660.04,64
pl0,oltp_ro,2000000,64,24,0.00,67266.46,4.93,67266.46,64
pl0,oltp_ro,2000000,64,25,0.00,66763.09,4.93,66763.09,64
pl0,oltp_ro,2000000,64,26,0.00,67948.98,4.86,67948.98,64
pl0,oltp_ro,2000000,64,27,0.00,67209.45,4.88,67209.45,64
pl0,oltp_ro,2000000,64,28,0.00,67569.40,4.92,67569.40,64
pl0,oltp_ro,2000000,64,29,0.00,67773.58,4.83,67773.58,64
pl0,oltp_ro,2000000,64,30,0.00,66725.02,4.96,66725.02,64
pl0,oltp_ro,2000000,8,1,0.00,20900.40,1.41,20900.40,8
pl0,oltp_ro,2000000,8,2,0.00,23213.02,1.24,23213.02,8
pl0,oltp_ro,2000000,8,3,0.00,23420.08,1.37,23420.08,8
pl0,oltp_ro,2000000,8,4,0.00,22706.94,1.36,22706.94,8
pl0,oltp_ro,2000000,8,5,0.00,22921.04,1.32,22921.04,8
pl0,oltp_ro,2000000,8,6,0.00,23457.69,1.14,23457.69,8
pl0,oltp_ro,2000000,8,7,0.00,23949.29,1.15,23949.29,8
pl0,oltp_ro,2000000,8,8,0.00,23085.81,1.19,23085.81,8
pl0,oltp_ro,2000000,8,9,0.00,22549.92,1.41,22549.92,8
pl0,oltp_ro,2000000,8,10,0.00,22650.08,1.40,22650.08,8
pl0,oltp_ro,2000000,8,11,0.00,22278.99,1.39,22278.99,8
pl0,oltp_ro,2000000,8,12,0.00,21779.14,1.34,21779.14,8
pl0,oltp_ro,2000000,8,13,0.00,23216.82,1.21,23216.82,8
pl0,oltp_ro,2000000,8,14,0.00,22958.30,1.17,22958.30,8
pl0,oltp_ro,2000000,8,15,0.00,22539.89,1.39,22539.89,8
pl0,oltp_ro,2000000,8,16,0.00,22732.12,1.40,22732.12,8
pl0,oltp_ro,2000000,8,17,0.00,22665.91,1.40,22665.91,8
pl0,oltp_ro,2000000,8,18,0.00,22608.08,1.40,22608.08,8
pl0,oltp_ro,2000000,8,19,0.00,21195.99,1.40,21195.99,8
pl0,oltp_ro,2000000,8,20,0.00,22455.90,1.39,22455.90,8
pl0,oltp_ro,2000000,8,21,0.00,23133.09,1.36,23133.09,8
pl0,oltp_ro,2000000,8,22,0.00,22522.06,1.39,22522.06,8
pl0,oltp_ro,2000000,8,23,0.00,23604.95,1.16,23604.95,8
pl0,oltp_ro,2000000,8,24,0.00,22461.84,1.35,22461.84,8
pl0,oltp_ro,2000000,8,25,0.00,21016.04,1.39,21016.04,8
pl0,oltp_ro,2000000,8,26,0.00,22818.95,1.38,22818.95,8
pl0,oltp_ro,2000000,8,27,0.00,23747.18,1.21,23747.18,8
pl0,oltp_ro,2000000,8,28,0.00,23277.91,1.37,23277.91,8
pl0,oltp_ro,2000000,8,29,0.00,22880.93,1.37,22880.93,8
pl0,oltp_ro,2000000,8,30,0.00,22998.03,1.31,22998.03,8
pl2,oltp,2000000,1,1,1101.42,1101.42,2.78,2202.83,1
pl2,oltp,2000000,1,2,1129.01,1131.01,2.75,2260.01,1
pl2,oltp,2000000,1,3,1121.01,1119.01,2.77,2240.01,1
pl2,oltp,2000000,1,4,1113.00,1115.00,2.79,2228.00,1
pl2,oltp,2000000,1,5,1119.99,1119.99,2.78,2239.98,1
pl2,oltp,2000000,1,6,1115.01,1116.01,2.80,2231.01,1
pl2,oltp,2000000,1,7,948.00,945.00,3.26,1893.00,1
pl2,oltp,2000000,1,8,944.99,944.99,3.27,1889.98,1
pl2,oltp,2000000,1,9,972.01,972.01,3.26,1944.02,1
pl2,oltp,2000000,1,10,1118.99,1118.99,2.78,2237.98,1
pl2,oltp,2000000,1,11,1116.01,1116.01,2.78,2232.02,1
pl2,oltp,2000000,1,12,1119.99,1121.99,2.77,2241.98,1
pl2,oltp,2000000,1,13,1124.01,1122.01,2.77,2246.01,1
pl2,oltp,2000000,1,14,1124.99,1124.99,2.77,2249.99,1
pl2,oltp,2000000,1,15,1098.01,1098.01,2.83,2196.02,1
pl2,oltp,2000000,1,16,1146.00,1146.00,2.71,2292.00,1
pl2,oltp,2000000,1,17,1149.00,1149.00,2.71,2297.99,1
pl2,oltp,2000000,1,18,1119.00,1119.00,2.77,2237.99,1
pl2,oltp,2000000,1,19,1116.00,1117.00,2.79,2233.00,1
pl2,oltp,2000000,1,20,1098.00,1097.00,3.18,2195.00,1
pl2,oltp,2000000,1,21,1137.00,1137.00,2.73,2274.00,1
pl2,oltp,2000000,1,22,1133.99,1134.99,2.73,2268.98,1
pl2,oltp,2000000,1,23,1125.02,1124.02,2.77,2249.04,1
pl2,oltp,2000000,1,24,1115.99,1115.99,2.78,2231.98,1
pl2,oltp,2000000,1,25,1113.00,1113.00,2.79,2226.01,1
pl2,oltp,2000000,1,26,1112.99,1112.99,2.79,2225.99,1
pl2,oltp,2000000,1,27,1095.01,1095.01,2.84,2190.02,1
pl2,oltp,2000000,1,28,1140.00,1140.00,2.72,2279.99,1
pl2,oltp,2000000,1,29,1104.00,1104.00,2.83,2208.00,1
pl2,oltp,2000000,1,30,1105.00,1107.00,2.81,2212.00,1
pl2,oltp,2000000,16,1,3752.24,3762.24,14.82,7514.48,16
pl2,oltp,2000000,16,2,3816.01,3819.01,13.20,7635.01,16
pl2,oltp,2000000,16,3,3810.00,3801.00,13.09,7611.01,16
pl2,oltp,2000000,16,4,3799.00,3801.00,13.04,7600.00,16
pl2,oltp,2000000,16,5,3781.00,3791.00,13.18,7572.01,16
pl2,oltp,2000000,16,6,3876.01,3867.01,12.97,7743.01,16
pl2,oltp,2000000,16,7,3842.98,3837.98,13.09,7680.96,16
pl2,oltp,2000000,16,8,3845.01,3845.01,12.93,7690.02,16
pl2,oltp,2000000,16,9,3798.00,3799.00,13.06,7597.00,16
pl2,oltp,2000000,16,10,3845.00,3871.00,12.94,7716.00,16
pl2,oltp,2000000,16,11,3787.00,3758.00,13.16,7545.00,16
pl2,oltp,2000000,16,12,3792.00,3793.00,13.19,7585.00,16
pl2,oltp,2000000,16,13,3792.00,3795.00,13.02,7587.00,16
pl2,oltp,2000000,16,14,3794.00,3796.00,13.07,7590.00,16
pl2,oltp,2000000,16,15,3832.00,3832.00,13.00,7663.99,16
pl2,oltp,2000000,16,16,3800.90,3794.90,13.18,7595.81,16
pl2,oltp,2000000,16,17,3744.09,3744.09,13.26,7488.18,16
pl2,oltp,2000000,16,18,3741.01,3747.01,13.30,7488.01,16
