engine,memory,filesystem,configuration,distribution,test,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
rocks,40,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,79740.64,20.67,6136.70,100
rocks,40,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,180,0.00,79849.25,20.71,6142.19,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,18252.22,68.54,2142.58,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,21595.64,59.19,2539.40,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,24846.10,52.07,2924.60,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,27902.31,46.96,3283.40,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,30504.30,43.15,3588.69,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,31008.69,42.47,3647.71,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,30994.51,42.56,3645.60,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,31163.85,42.20,3667.09,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,31312.25,42.02,3683.41,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,31546.79,41.61,3713.60,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,31526.48,41.49,3708.40,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,31619.33,41.56,3717.70,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,31691.39,41.13,3729.20,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,31788.29,41.27,3738.70,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,31843.51,40.85,3749.60,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,32093.78,40.62,3776.30,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,32346.52,40.28,3804.10,100
rocks,40,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,180,0.00,32453.92,40.30,3819.19,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,10,5986.74,25998.53,84.02,1994.78,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,20,10022.63,43369.51,50.57,3341.41,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,30,12540.76,54306.83,34.74,4180.29,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,40,12203.82,52842.50,33.04,4067.91,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,50,11608.71,50266.65,34.61,3869.40,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,60,11128.39,48205.08,35.94,3709.20,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,70,11122.51,48167.12,36.30,3707.80,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,80,11149.60,48283.10,36.38,3716.60,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,90,11415.40,49442.08,35.13,3805.00,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,100,11156.60,48317.31,36.22,3718.80,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,110,11185.38,48450.93,36.19,3728.59,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,120,12766.91,55299.96,32.05,4255.70,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,130,2820.38,12181.89,399.52,940.19,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,140,7883.27,34149.91,43.29,2627.62,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,150,11564.90,50074.42,34.88,3855.00,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,160,11366.40,49216.79,35.67,3788.60,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,170,11311.60,48986.31,35.75,3770.80,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,180,12288.90,53242.89,32.88,4096.00,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,190,11638.00,50389.10,35.09,3879.50,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,200,11311.70,49005.50,35.87,3770.70,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,210,11422.60,49437.50,35.58,3807.60,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,220,11073.00,47982.38,36.92,3690.70,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,230,12080.20,52306.42,33.71,4026.90,100
wt,40,ext4,wt0,pareto,oltp,psfm,60000000,100,240,11452.70,49596.90,35.44,3817.80,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,10,4232.66,12011.98,100.85,1410.49,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,20,4984.81,14094.83,87.22,1661.60,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,30,5586.40,15786.39,79.16,1862.30,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,40,6192.68,17510.04,71.99,2063.89,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,50,6757.41,19075.82,66.06,2252.30,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,60,6852.62,19360.46,66.08,2284.51,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,70,6977.50,19723.20,64.44,2326.00,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,80,7301.66,20639.30,61.65,2433.79,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,90,7645.94,21615.31,59.71,2548.61,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,100,7871.10,22254.80,57.67,2623.90,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,110,8076.20,22845.30,56.36,2691.70,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,120,8228.50,23234.49,55.04,2743.10,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,130,1272.28,3597.75,855.32,424.19,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,140,3752.25,10601.95,397.61,1250.42,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,150,8152.60,23057.50,55.25,2717.40,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,160,8313.80,23490.49,54.50,2771.40,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,170,8341.66,23588.89,54.16,2780.59,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,180,8142.54,23007.42,56.46,2714.31,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,190,7972.29,22527.97,57.07,2657.60,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,200,7909.01,22356.94,58.10,2636.30,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,210,7900.80,22320.80,57.53,2633.40,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,220,7820.89,22102.08,58.05,2606.90,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,100,230,7900.71,22342.01,58.12,2633.70,100
wt,40,ext4,wt0,uniform,oltp,psfm,60000000,98,240,7920.50,22382.00,57.43,2640.30,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,10,5992.98,26015.47,84.12,1997.16,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,20,10032.53,43430.07,50.24,3344.24,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,30,12633.87,54701.76,34.60,4211.39,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,40,12031.33,52089.91,33.44,4009.91,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,50,11459.30,49630.40,35.11,3820.50,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,60,11147.30,48280.59,35.85,3715.50,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,70,11073.10,47946.00,36.21,3690.80,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,80,11068.79,47940.16,36.41,3689.40,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,90,11478.51,49720.94,35.03,3826.40,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,100,11032.10,47782.52,36.35,3677.70,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,110,11321.09,49017.86,35.64,3773.60,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,120,12108.91,52452.63,34.23,4036.40,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,130,2754.49,11902.54,469.61,918.10,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,140,7708.84,33398.97,41.07,2569.41,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,150,11957.30,51774.48,34.02,3985.90,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,160,11242.11,48670.84,36.01,3747.60,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,170,11473.09,49686.37,35.33,3824.10,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,180,11427.89,49525.05,35.22,3809.20,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,190,11291.32,48902.77,36.16,3763.91,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,200,11724.90,50770.90,34.73,3908.10,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,210,11514.80,49846.09,35.47,3838.30,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,220,11587.70,50207.22,35.38,3862.70,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,230,11247.09,48707.94,36.07,3749.10,100
wt,40,ext4,wt1,pareto,oltp,psfm,60000000,100,240,11412.61,49394.84,35.82,3804.00,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,10,4234.56,12014.59,100.64,1410.89,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,20,4980.20,14079.40,87.38,1660.40,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,30,5588.31,15793.42,79.09,1862.70,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,40,4869.30,13735.71,75.70,1622.90,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,50,6672.91,18870.65,67.67,2224.57,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,60,6813.89,19249.94,65.59,2271.13,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,70,6940.90,19624.10,64.62,2313.50,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,80,7188.00,20310.91,63.20,2396.00,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,90,7516.39,21264.18,60.50,2505.80,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,100,7805.21,22057.52,57.77,2601.60,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,110,7990.69,22611.38,57.05,2663.60,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,120,8159.61,23039.72,55.09,2719.70,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,130,8300.80,23463.10,54.43,2766.80,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,140,8423.70,23811.49,54.24,2808.40,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,150,8454.20,23886.71,54.22,2817.70,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,160,2708.36,7663.48,708.11,902.89,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,170,244.20,691.50,3082.65,81.40,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,180,7719.51,21824.81,56.74,2572.84,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,190,8149.59,23017.08,56.25,2716.70,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,200,8072.11,22816.03,56.52,2690.80,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,210,7988.20,22567.50,56.92,2662.70,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,220,7963.50,22508.50,56.95,2654.60,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,230,7616.30,21543.80,57.53,2539.00,100
wt,40,ext4,wt1,uniform,oltp,psfm,60000000,100,240,984.79,2774.07,1084.48,328.10,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,10,5988.31,26003.79,84.07,1995.87,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,20,10024.21,43373.36,50.55,3341.40,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,30,12712.35,55053.19,34.77,4237.38,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,40,12142.75,52576.61,33.21,4047.62,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,50,11577.18,50128.11,34.70,3858.99,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,60,11246.41,48713.86,35.51,3748.30,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,70,11236.99,48670.06,35.79,3746.00,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,80,11110.49,48118.57,36.47,3703.50,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,90,11679.31,50581.14,34.49,3893.10,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,100,11234.30,48660.41,35.78,3745.10,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,110,11930.80,51667.20,34.58,3976.60,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,120,12344.40,53465.31,32.95,4114.60,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,130,2853.86,12331.73,387.74,951.69,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,140,8132.72,35229.80,87.30,2710.84,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,150,11590.80,50200.80,34.55,3863.40,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,160,11436.80,49506.20,35.38,3812.10,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,170,11425.20,49484.00,35.49,3808.60,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,180,11121.70,48193.09,36.23,3707.10,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,190,12111.50,52436.09,33.82,4037.30,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,200,11893.80,51515.11,33.96,3964.50,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,210,11413.69,49412.67,35.88,3804.90,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,220,11274.11,48860.94,36.15,3758.00,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,230,11198.78,48464.51,36.25,3732.79,100
wt,40,ext4,wt2,pareto,oltp,psfm,60000000,100,240,11451.22,49601.28,35.77,3817.21,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,32459.41,70.35,2493.28,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,54213.59,42.56,4174.20,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,77425.92,30.37,5960.28,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,99172.34,19.33,7635.03,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,103763.21,16.17,7988.00,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,103714.23,15.99,7987.30,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,104136.46,16.03,8017.10,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,104443.37,15.98,8037.70,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,105066.76,15.79,8086.80,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,104438.50,16.04,8040.99,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,104170.99,16.14,8019.10,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,103925.57,16.12,7996.71,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,103828.26,16.16,7993.30,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,104260.89,16.17,8024.20,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,104361.72,16.11,8031.20,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,104118.69,16.15,8014.00,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,104316.37,16.12,8025.10,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,103587.84,16.22,7970.40,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,190,0.00,103886.50,16.11,7994.50,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,200,0.00,103776.76,16.20,7987.00,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,210,0.00,103778.73,16.15,7990.30,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,220,0.00,103509.12,16.20,7968.30,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,230,0.00,103154.98,16.32,7940.39,100
wt,40,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,240,0.00,103770.91,16.19,7993.81,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,10,4242.36,12038.09,100.94,1413.79,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,20,4990.61,14103.02,87.17,1663.40,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,30,5592.35,15805.97,79.23,1864.18,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,40,6196.05,17522.85,71.86,2065.42,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,50,6759.88,19090.64,66.22,2253.19,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,60,6851.92,19358.95,65.53,2284.11,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,70,6982.30,19729.81,64.29,2327.30,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,80,7301.10,20647.89,61.82,2433.80,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,90,7643.20,21601.20,59.87,2547.40,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,100,7874.90,22262.31,57.76,2625.30,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,110,8073.20,22836.89,56.37,2691.10,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,120,8220.80,23214.40,54.89,2740.30,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,130,1626.18,4607.33,730.50,541.79,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,140,3295.25,9294.94,568.60,1098.82,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,150,8117.19,22966.48,55.54,2705.40,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,160,8257.91,23336.12,54.78,2752.70,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,170,8300.70,23461.81,54.30,2766.80,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,180,8124.70,22959.99,56.44,2708.30,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,190,7966.60,22513.80,57.27,2655.40,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,200,7899.90,22330.30,57.98,2633.40,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,210,7893.00,22305.09,57.58,2631.10,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,220,7827.00,22112.61,58.02,2609.20,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,230,7907.80,22367.20,58.02,2635.60,100
wt,40,ext4,wt2,uniform,oltp,psfm,60000000,100,240,7933.00,22415.80,57.45,2644.50,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,14190.17,88.27,1668.89,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,16652.64,76.66,1963.89,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,18804.19,69.12,2217.21,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,20965.89,62.19,2473.99,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,23238.54,57.84,2739.70,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,23900.14,56.12,2818.49,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,24380.42,54.20,2874.81,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,25543.91,53.14,3011.50,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,26739.81,50.21,3158.20,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,27680.80,49.19,3261.40,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,28301.39,47.03,3338.30,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,28905.60,46.61,3409.30,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,29223.80,46.35,3446.10,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,29559.10,46.22,3484.00,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,29786.78,45.91,3515.10,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,29402.22,46.11,3466.80,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,28917.46,47.70,3411.10,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,180,0.00,28916.95,46.77,3411.31,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,190,0.00,29170.69,46.00,3437.00,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,200,0.00,29568.98,45.89,3489.50,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,210,0.00,29851.68,45.72,3522.90,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,220,0.00,29892.24,45.77,3525.11,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,230,0.00,29886.70,45.69,3522.60,100
wt,40,ext4,wt2,uniform,oltp_ro,psfm,60000000,98,240,0.00,29517.33,45.83,3478.39,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,32460.76,70.29,2493.27,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,54237.25,42.46,4176.51,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,77460.66,30.25,5962.57,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,98441.31,19.27,7578.42,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,102499.29,16.33,7891.79,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,102216.98,16.29,7871.11,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,102863.00,16.21,7918.40,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,102890.50,16.20,7918.80,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,102835.51,16.16,7915.40,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,102741.77,16.21,7910.00,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,103205.08,16.16,7945.20,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,102901.13,16.24,7917.67,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,102150.36,16.32,7864.20,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,103151.60,16.23,7939.72,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,103054.10,16.25,7928.79,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,103043.95,16.17,7932.02,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,102752.82,16.33,7907.06,100
wt,40,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,102971.35,16.30,7920.43,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,14182.65,88.16,1667.88,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,16642.10,76.64,1963.09,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,18788.08,69.18,2215.21,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,20935.91,62.24,2469.60,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,23221.21,57.89,2738.70,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,23872.38,56.04,2815.21,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,24358.48,54.22,2871.70,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,25525.52,53.24,3010.50,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,26705.11,50.21,3153.00,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,27652.69,49.33,3258.00,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,28273.78,47.06,3334.20,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,28899.92,46.67,3410.19,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,29223.90,46.42,3445.21,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,29530.70,46.34,3481.70,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,29773.49,46.03,3513.10,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,29376.79,46.07,3463.80,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,28905.31,47.70,3409.40,100
wt,40,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,180,0.00,28889.61,47.03,3408.20,100
rocks,50,ext4,rocks0,pareto,oltp,psfm,60000000,100,10,6704.71,29112.29,81.73,2234.77,100
rocks,50,ext4,rocks0,pareto,oltp,psfm,60000000,100,20,10303.25,44601.04,59.03,3434.22,100
rocks,50,ext4,rocks0,pareto,oltp,psfm,60000000,100,30,13347.65,57789.70,46.94,4448.98,100
rocks,50,ext4,rocks0,pareto,oltp,psfm,60000000,100,40,14643.55,63417.32,26.10,4881.62,100
rocks,50,ext4,rocks0,pareto,oltp,psfm,60000000,100,50,13959.50,60477.08,48.84,4652.90,100
