engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,oltp,2000000,64,300,15892.10,74163.41,16.38,5297.40,64
wt,oltp,2000000,64,310,16122.80,75241.40,16.24,5374.20,64
wt,oltp,2000000,64,320,15833.99,73892.47,16.56,5278.00,64
wt,oltp,2000000,64,330,15730.39,73411.57,16.92,5243.80,64
wt,oltp,2000000,64,340,16093.50,75091.41,16.25,5363.80,64
wt,oltp,2000000,64,350,16128.67,75272.51,16.20,5376.66,64
wt,oltp,2000000,64,360,15500.85,72335.04,17.36,5167.12,64
wt,oltp,2000000,64,370,15660.58,73083.96,16.80,5219.93,64
wt,oltp,2000000,64,380,15366.59,71709.15,17.30,5122.20,64
wt,oltp,2000000,64,390,16026.44,74792.34,16.24,5342.38,64
wt,oltp,2000000,64,400,16025.16,74778.69,16.27,5341.52,64
wt,oltp,2000000,64,410,16006.80,74711.01,16.33,5335.60,64
wt,oltp,2000000,64,420,16020.70,74759.99,16.25,5340.00,64
wt,oltp,2000000,64,430,16126.89,75261.53,16.17,5376.00,64
wt,oltp,2000000,64,440,16035.41,74826.86,16.34,5345.10,64
wt,oltp,2000000,64,450,15554.80,72594.10,16.98,5184.90,64
wt,oltp,2000000,64,460,15327.40,71528.51,17.41,5109.10,64
wt,oltp,2000000,64,470,15817.70,73814.29,16.62,5272.50,64
wt,oltp,2000000,64,480,16094.20,75107.49,16.22,5364.30,64
wt,oltp,2000000,64,490,16022.44,74775.20,16.27,5341.01,64
wt,oltp,2000000,64,500,16021.35,74753.91,16.33,5340.55,64
wt,oltp,2000000,64,510,15999.12,74666.36,16.25,5332.94,64
wt,oltp,2000000,64,520,15631.00,72947.20,16.91,5210.70,64
wt,oltp,2000000,64,530,15906.60,74229.31,16.52,5302.30,64
wt,oltp,2000000,64,540,15662.80,73093.50,16.82,5220.80,64
wt,oltp,2000000,64,550,15765.88,73574.99,16.65,5255.29,64
wt,oltp,2000000,64,560,15893.02,74169.88,16.61,5297.51,64
wt,oltp,2000000,64,570,16099.30,75128.70,16.23,5366.80,64
wt,oltp,2000000,64,580,16081.18,75048.69,16.29,5360.19,64
wt,oltp,2000000,64,590,16090.03,75079.73,16.26,5363.11,64
wt,oltp,2000000,64,600,15756.50,73540.20,16.70,5252.50,64
wt,oltp,2000000,8,10,6233.26,29095.76,4.33,2077.75,8
wt,oltp,2000000,8,20,6517.49,30414.27,4.10,2172.50,8
wt,oltp,2000000,8,30,6477.02,30227.37,4.12,2159.01,8
wt,oltp,2000000,8,40,6574.20,30681.20,4.05,2191.40,8
wt,oltp,2000000,8,50,6578.71,30701.25,4.05,2192.90,8
wt,oltp,2000000,8,60,6598.70,30791.10,4.02,2199.50,8
wt,oltp,2000000,8,70,6553.90,30586.90,4.04,2184.70,8
wt,oltp,2000000,8,80,6516.40,30406.01,4.08,2172.10,8
wt,oltp,2000000,8,90,6612.20,30859.59,3.98,2204.10,8
wt,oltp,2000000,8,100,6558.80,30608.50,4.03,2186.20,8
wt,oltp,2000000,8,110,6564.10,30630.51,4.01,2188.10,8
wt,oltp,2000000,8,120,6551.50,30575.59,4.06,2183.80,8
wt,oltp,2000000,8,130,6550.60,30569.30,4.06,2183.50,8
wt,oltp,2000000,8,140,6548.50,30560.40,4.06,2182.90,8
wt,oltp,2000000,8,150,6576.90,30691.79,4.08,2192.30,8
wt,oltp,2000000,8,160,6561.70,30621.30,4.02,2187.20,8
wt,oltp,2000000,8,170,6548.80,30561.30,4.06,2182.90,8
wt,oltp,2000000,8,180,6500.30,30332.91,4.09,2166.80,8
wt,oltp,2000000,8,190,6553.80,30586.00,4.07,2184.60,8
wt,oltp,2000000,8,200,6619.40,30889.90,3.96,2206.40,8
wt,oltp,2000000,8,210,6630.50,30942.00,3.94,2210.20,8
wt,oltp,2000000,8,220,6577.00,30694.51,4.04,2192.40,8
wt,oltp,2000000,8,230,6514.00,30395.88,4.10,2171.30,8
wt,oltp,2000000,8,240,6568.20,30652.21,4.07,2189.40,8
wt,oltp,2000000,8,250,6598.60,30793.90,4.04,2199.50,8
wt,oltp,2000000,8,260,6556.20,30592.91,4.05,2185.40,8
wt,oltp,2000000,8,270,6525.20,30452.91,4.06,2175.10,8
wt,oltp,2000000,8,280,6553.80,30584.99,4.05,2184.60,8
wt,oltp,2000000,8,290,6544.70,30541.00,4.06,2181.50,8
wt,oltp,2000000,8,300,6552.80,30579.61,4.07,2184.30,8
wt,oltp,2000000,8,310,6519.50,30424.89,4.08,2173.20,8
wt,oltp,2000000,8,320,6532.50,30484.60,4.09,2177.40,8
wt,oltp,2000000,8,330,6532.50,30486.10,4.07,2177.60,8
wt,oltp,2000000,8,340,6513.40,30395.10,4.05,2171.10,8
wt,oltp,2000000,8,350,6581.00,30712.40,4.03,2193.60,8
wt,oltp,2000000,8,360,6529.90,30472.19,4.09,2176.70,8
wt,oltp,2000000,8,370,6561.10,30619.20,4.04,2187.10,8
wt,oltp,2000000,8,380,6539.20,30515.90,4.09,2179.60,8
wt,oltp,2000000,8,390,6484.40,30260.81,4.09,2161.60,8
wt,oltp,2000000,8,400,6537.60,30507.10,4.08,2179.20,8
wt,oltp,2000000,8,410,6573.20,30676.08,4.00,2191.00,8
wt,oltp,2000000,8,420,6541.90,30526.50,4.07,2180.70,8
wt,oltp,2000000,8,430,6568.60,30653.99,4.04,2189.40,8
wt,oltp,2000000,8,440,6495.70,30312.41,4.11,2165.30,8
wt,oltp,2000000,8,450,6560.50,30616.69,4.05,2186.90,8
wt,oltp,2000000,8,460,6531.00,30478.21,4.07,2176.90,8
wt,oltp,2000000,8,470,6533.90,30492.49,4.06,2178.00,8
wt,oltp,2000000,8,480,6495.10,30311.61,4.09,2165.10,8
wt,oltp,2000000,8,490,6469.20,30190.49,4.11,2156.40,8
wt,oltp,2000000,8,500,6515.10,30403.00,4.07,2171.70,8
wt,oltp,2000000,8,510,6526.80,30455.32,4.08,2175.60,8
wt,oltp,2000000,8,520,6467.60,30182.49,4.07,2155.80,8
wt,oltp,2000000,8,530,6481.90,30251.40,4.09,2160.70,8
wt,oltp,2000000,8,540,6520.00,30427.20,4.05,2173.30,8
wt,oltp,2000000,8,550,6524.80,30447.10,4.08,2174.90,8
wt,oltp,2000000,8,560,6517.00,30412.70,4.11,2172.40,8
wt,oltp,2000000,8,570,6526.80,30458.90,4.09,2175.60,8
wt,oltp,2000000,8,580,6567.00,30645.30,4.05,2189.00,8
wt,oltp,2000000,8,590,6564.40,30634.49,4.00,2188.00,8
wt,oltp,2000000,8,600,6575.60,30687.41,4.01,2192.00,8
wt,oltp_ro,2000000,1,10,0.00,4568.28,3.51,326.21,1
wt,oltp_ro,2000000,1,20,0.00,4985.10,3.04,356.10,1
wt,oltp_ro,2000000,1,30,0.00,5012.29,3.00,358.00,1
wt,oltp_ro,2000000,1,40,0.00,4814.81,3.22,344.00,1
wt,oltp_ro,2000000,1,50,0.00,4710.50,3.25,336.40,1
wt,oltp_ro,2000000,1,60,0.00,5056.20,2.94,361.20,1
wt,oltp_ro,2000000,1,70,0.00,4962.00,3.15,354.40,1
wt,oltp_ro,2000000,1,80,0.00,5009.60,3.00,357.80,1
wt,oltp_ro,2000000,1,90,0.00,5028.80,3.04,359.20,1
wt,oltp_ro,2000000,1,100,0.00,4825.70,3.18,344.70,1
wt,oltp_ro,2000000,1,110,0.00,4914.20,3.16,351.00,1
wt,oltp_ro,2000000,1,120,0.00,5017.90,3.12,358.50,1
wt,oltp_ro,2000000,1,130,0.00,4791.90,3.22,342.20,1
wt,oltp_ro,2000000,1,140,0.00,4594.80,3.24,328.20,1
wt,oltp_ro,2000000,1,150,0.00,4878.90,3.17,348.50,1
wt,oltp_ro,2000000,1,160,0.00,5064.40,2.90,361.80,1
wt,oltp_ro,2000000,1,170,0.00,5008.70,3.11,357.70,1
wt,oltp_ro,2000000,1,180,0.00,5039.90,2.92,360.00,1
wt,oltp_ro,2000000,1,190,0.00,5084.90,2.88,363.20,1
wt,oltp_ro,2000000,1,200,0.00,4969.80,3.13,355.00,1
wt,oltp_ro,2000000,1,210,0.00,5048.50,3.11,360.60,1
wt,oltp_ro,2000000,1,220,0.00,5071.30,2.91,362.30,1
wt,oltp_ro,2000000,1,230,0.00,5049.70,2.94,360.70,1
wt,oltp_ro,2000000,1,240,0.00,5081.50,3.12,362.90,1
wt,oltp_ro,2000000,1,250,0.00,5110.30,2.86,365.10,1
wt,oltp_ro,2000000,1,260,0.00,5027.20,3.14,359.00,1
wt,oltp_ro,2000000,1,270,0.00,5018.80,3.13,358.50,1
wt,oltp_ro,2000000,1,280,0.00,4792.40,3.15,342.30,1
wt,oltp_ro,2000000,1,290,0.00,5094.60,2.87,363.90,1
wt,oltp_ro,2000000,1,300,0.00,5059.40,3.11,361.40,1
wt,oltp_ro,2000000,1,310,0.00,4774.70,3.17,341.10,1
wt,oltp_ro,2000000,1,320,0.00,4856.20,3.10,346.80,1
wt,oltp_ro,2000000,1,330,0.00,5077.90,2.85,362.80,1
wt,oltp_ro,2000000,1,340,0.00,4952.80,3.11,353.70,1
wt,oltp_ro,2000000,1,350,0.00,4735.80,3.16,338.30,1
wt,oltp_ro,2000000,1,360,0.00,4534.00,3.22,323.90,1
wt,oltp_ro,2000000,1,370,0.00,5007.60,3.14,357.60,1
wt,oltp_ro,2000000,1,380,0.00,4855.60,3.14,346.90,1
wt,oltp_ro,2000000,1,390,0.00,4633.60,3.14,330.90,1
wt,oltp_ro,2000000,1,400,0.00,4932.10,3.09,352.30,1
wt,oltp_ro,2000000,1,410,0.00,4670.60,3.16,333.60,1
wt,oltp_ro,2000000,1,420,0.00,4990.60,3.13,356.50,1
wt,oltp_ro,2000000,1,430,0.00,5009.50,3.12,357.80,1
wt,oltp_ro,2000000,1,440,0.00,4706.60,3.15,336.20,1
wt,oltp_ro,2000000,1,450,0.00,5059.70,3.06,361.40,1
wt,oltp_ro,2000000,1,460,0.00,5002.00,3.07,357.30,1
wt,oltp_ro,2000000,1,470,0.00,5061.30,3.07,361.50,1
wt,oltp_ro,2000000,1,480,0.00,5126.80,2.82,366.20,1
wt,oltp_ro,2000000,1,490,0.00,5000.10,3.14,357.20,1
wt,oltp_ro,2000000,1,500,0.00,5018.10,3.12,358.40,1
wt,oltp_ro,2000000,1,510,0.00,4719.40,3.15,337.10,1
wt,oltp_ro,2000000,1,520,0.00,4573.80,3.16,326.70,1
wt,oltp_ro,2000000,1,530,0.00,4849.80,3.14,346.40,1
wt,oltp_ro,2000000,1,540,0.00,4921.00,3.13,351.50,1
wt,oltp_ro,2000000,1,550,0.00,5106.30,2.82,364.80,1
wt,oltp_ro,2000000,1,560,0.00,5066.60,3.09,361.90,1
wt,oltp_ro,2000000,1,570,0.00,4678.20,3.15,334.10,1
wt,oltp_ro,2000000,1,580,0.00,4891.80,3.14,349.40,1
wt,oltp_ro,2000000,1,590,0.00,5038.90,3.13,360.00,1
wt,oltp_ro,2000000,1,600,0.00,5072.10,2.82,362.30,1
wt,oltp_ro,2000000,128,10,0.00,81249.73,33.46,5795.55,128
wt,oltp_ro,2000000,128,20,0.00,82785.61,32.87,5913.80,128
wt,oltp_ro,2000000,128,30,0.00,83052.94,33.04,5931.97,128
wt,oltp_ro,2000000,128,40,0.00,82705.74,33.09,5907.92,128
wt,oltp_ro,2000000,128,50,0.00,82727.67,32.73,5908.90,128
wt,oltp_ro,2000000,128,60,0.00,83003.43,32.96,5929.50,128
wt,oltp_ro,2000000,128,70,0.00,83097.67,33.21,5933.90,128
wt,oltp_ro,2000000,128,80,0.00,82633.47,33.06,5902.80,128
wt,oltp_ro,2000000,128,90,0.00,82745.77,32.66,5910.81,128
wt,oltp_ro,2000000,128,100,0.00,82744.36,33.03,5910.00,128
wt,oltp_ro,2000000,128,110,0.00,82641.17,33.18,5903.40,128
wt,oltp_ro,2000000,128,120,0.00,82642.41,32.59,5903.40,128
wt,oltp_ro,2000000,128,130,0.00,82590.25,33.11,5898.40,128
wt,oltp_ro,2000000,128,140,0.00,82749.43,32.90,5911.00,128
wt,oltp_ro,2000000,128,150,0.00,82524.03,32.81,5895.00,128
wt,oltp_ro,2000000,128,160,0.00,82309.06,32.80,5878.20,128
wt,oltp_ro,2000000,128,170,0.00,82719.30,33.05,5909.90,128
wt,oltp_ro,2000000,128,180,0.00,82573.20,33.04,5897.50,128
wt,oltp_ro,2000000,128,190,0.00,82515.15,33.20,5894.10,128
wt,oltp_ro,2000000,128,200,0.00,82593.80,32.80,5899.00,128
wt,oltp_ro,2000000,128,210,0.00,82673.29,32.92,5904.40,128
wt,oltp_ro,2000000,128,220,0.00,82612.81,33.27,5901.39,128
wt,oltp_ro,2000000,128,230,0.00,82530.25,32.49,5896.20,128
wt,oltp_ro,2000000,128,240,0.00,82573.76,32.77,5898.30,128
wt,oltp_ro,2000000,128,250,0.00,82344.36,32.64,5880.40,128
wt,oltp_ro,2000000,128,260,0.00,82535.39,32.96,5896.90,128
wt,oltp_ro,2000000,128,270,0.00,82779.65,32.79,5912.50,128
wt,oltp_ro,2000000,128,280,0.00,82634.29,32.85,5902.30,128
wt,oltp_ro,2000000,128,290,0.00,82755.68,32.90,5910.50,128
wt,oltp_ro,2000000,128,300,0.00,82661.41,33.25,5905.20,128
wt,oltp_ro,2000000,128,310,0.00,82558.19,32.74,5897.60,128
wt,oltp_ro,2000000,128,320,0.00,82554.00,33.00,5895.40,128
wt,oltp_ro,2000000,128,330,0.00,82752.23,32.85,5911.20,128
wt,oltp_ro,2000000,128,340,0.00,82377.18,32.86,5884.00,128
wt,oltp_ro,2000000,128,350,0.00,82518.21,32.85,5894.10,128
wt,oltp_ro,2000000,128,360,0.00,82433.91,32.54,5888.09,128
wt,oltp_ro,2000000,128,370,0.00,82549.58,32.91,5896.71,128
wt,oltp_ro,2000000,128,380,0.00,82501.29,32.83,5892.60,128
wt,oltp_ro,2000000,128,390,0.00,82469.54,32.99,5891.07,128
wt,oltp_ro,2000000,128,400,0.00,82562.29,32.59,5896.81,128
wt,oltp_ro,2000000,128,410,0.00,82575.50,33.06,5899.21,128
wt,oltp_ro,2000000,128,420,0.00,82665.99,33.09,5903.60,128
wt,oltp_ro,2000000,128,430,0.00,82430.73,32.74,5888.70,128
wt,oltp_ro,2000000,128,440,0.00,82602.67,32.88,5900.10,128
wt,oltp_ro,2000000,128,450,0.00,82404.90,32.83,5885.50,128
wt,oltp_ro,2000000,128,460,0.00,82503.47,32.88,5893.70,128
wt,oltp_ro,2000000,128,470,0.00,82491.31,32.93,5891.80,128
wt,oltp_ro,2000000,128,480,0.00,82413.90,32.83,5887.00,128
wt,oltp_ro,2000000,128,490,0.00,82486.72,32.70,5892.00,128
wt,oltp_ro,2000000,128,500,0.00,82562.88,33.02,5897.10,128
wt,oltp_ro,2000000,128,510,0.00,82650.12,32.91,5904.00,128
wt,oltp_ro,2000000,128,520,0.00,82581.07,33.09,5898.40,128
wt,oltp_ro,2000000,128,530,0.00,82664.46,33.05,5904.69,128
wt,oltp_ro,2000000,128,540,0.00,82456.45,32.83,5889.21,128
wt,oltp_ro,2000000,128,550,0.00,82552.02,32.72,5897.00,128
wt,oltp_ro,2000000,128,560,0.00,82431.01,32.60,5887.50,128
wt,oltp_ro,2000000,128,570,0.00,82559.18,32.71,5897.40,128
wt,oltp_ro,2000000,128,580,0.00,82732.99,32.96,5909.20,128
wt,oltp_ro,2000000,128,590,0.00,82493.43,32.85,5892.80,128
wt,oltp_ro,2000000,128,600,0.00,82484.91,32.90,5892.30,128
wt,oltp_ro,2000000,16,10,0.00,59953.34,4.15,4281.30,16
wt,oltp_ro,2000000,16,20,0.00,60835.62,4.01,4345.42,16
wt,oltp_ro,2000000,16,30,0.00,60869.92,3.96,4347.70,16
wt,oltp_ro,2000000,16,40,0.00,61150.43,3.95,4368.00,16
wt,oltp_ro,2000000,16,50,0.00,60895.68,3.96,4349.80,16
wt,oltp_ro,2000000,16,60,0.00,60904.30,4.01,4350.20,16
wt,oltp_ro,2000000,16,70,0.00,61316.29,3.97,4379.70,16
wt,oltp_ro,2000000,16,80,0.00,61318.39,3.96,4379.80,16
wt,oltp_ro,2000000,16,90,0.00,61190.51,3.96,4370.90,16
wt,oltp_ro,2000000,16,100,0.00,60966.00,3.98,4354.80,16
wt,oltp_ro,2000000,16,110,0.00,60942.79,4.00,4353.00,16
wt,oltp_ro,2000000,16,120,0.00,61209.99,3.99,4372.00,16
wt,oltp_ro,2000000,16,130,0.00,60623.70,4.03,4330.40,16
wt,oltp_ro,2000000,16,140,0.00,60961.93,3.98,4354.30,16
wt,oltp_ro,2000000,16,150,0.00,61198.51,4.01,4371.40,16
wt,oltp_ro,2000000,16,160,0.00,61043.53,3.99,4360.10,16
wt,oltp_ro,2000000,16,170,0.00,60837.44,3.95,4345.60,16
wt,oltp_ro,2000000,16,180,0.00,61074.40,3.95,4362.40,16
wt,oltp_ro,2000000,16,190,0.00,61191.10,3.97,4371.00,16
wt,oltp_ro,2000000,16,200,0.00,61081.70,3.99,4362.70,16
wt,oltp_ro,2000000,16,210,0.00,61001.60,3.97,4357.50,16
wt,oltp_ro,2000000,16,220,0.00,61125.45,3.99,4366.20,16
wt,oltp_ro,2000000,16,230,0.00,61256.75,3.95,4375.40,16
wt,oltp_ro,2000000,16,240,0.00,60842.46,4.00,4345.80,16
wt,oltp_ro,2000000,16,250,0.00,61107.43,3.98,4364.79,16
wt,oltp_ro,2000000,16,260,0.00,61002.32,3.97,4357.30,16
wt,oltp_ro,2000000,16,270,0.00,61203.69,3.98,4371.80,16
wt,oltp_ro,2000000,16,280,0.00,61073.82,3.99,4362.50,16
wt,oltp_ro,2000000,16,290,0.00,60815.31,3.98,4343.90,16
wt,oltp_ro,2000000,16,300,0.00,60981.66,3.98,4355.70,16
wt,oltp_ro,2000000,16,310,0.00,61185.19,3.96,4370.30,16
wt,oltp_ro,2000000,16,320,0.00,61167.63,4.01,4369.20,16
wt,oltp_ro,2000000,16,330,0.00,61126.57,4.01,4366.30,16
wt,oltp_ro,2000000,16,340,0.00,61260.13,3.97,4375.50,16
wt,oltp_ro,2000000,16,350,0.00,60799.49,4.07,4343.00,16
wt,oltp_ro,2000000,16,360,0.00,61184.33,4.05,4370.50,16
wt,oltp_ro,2000000,16,370,0.00,61342.60,4.01,4381.50,16
wt,oltp_ro,2000000,16,380,0.00,60943.42,3.96,4353.00,16
wt,oltp_ro,2000000,16,390,0.00,60812.51,4.04,4343.80,16
wt,oltp_ro,2000000,16,400,0.00,61269.87,3.97,4376.10,16
wt,oltp_ro,2000000,16,410,0.00,61064.33,3.96,4361.90,16
wt,oltp_ro,2000000,16,420,0.00,60668.72,3.97,4333.60,16
wt,oltp_ro,2000000,16,430,0.00,61131.17,4.00,4366.60,16
wt,oltp_ro,2000000,16,440,0.00,61329.27,3.95,4380.50,16
wt,oltp_ro,2000000,16,450,0.00,61379.80,4.05,4384.20,16
wt,oltp_ro,2000000,16,460,0.00,61391.71,3.97,4385.40,16
wt,oltp_ro,2000000,16,470,0.00,61235.51,3.96,4373.70,16
wt,oltp_ro,2000000,16,480,0.00,61193.07,3.97,4371.00,16
wt,oltp_ro,2000000,16,490,0.00,60723.85,4.01,4337.40,16
wt,oltp_ro,2000000,16,500,0.00,61285.87,3.96,4377.70,16
wt,oltp_ro,2000000,16,510,0.00,61102.55,3.99,4364.60,16
wt,oltp_ro,2000000,16,520,0.00,61081.30,3.97,4362.60,16
wt,oltp_ro,2000000,16,530,0.00,61238.19,3.96,4374.30,16
wt,oltp_ro,2000000,16,540,0.00,60857.81,3.98,4346.90,16
wt,oltp_ro,2000000,16,550,0.00,60897.35,3.96,4349.80,16
wt,oltp_ro,2000000,16,560,0.00,61065.55,3.95,4362.00,16
wt,oltp_ro,2000000,16,570,0.00,60768.19,3.99,4340.90,16
wt,oltp_ro,2000000,16,580,0.00,61150.40,4.00,4367.50,16
wt,oltp_ro,2000000,16,590,0.00,60966.30,3.99,4354.70,16
wt,oltp_ro,2000000,16,600,0.00,61009.91,3.99,4358.00,16
wt,oltp_ro,2000000,2,10,0.00,8662.91,3.81,618.62,2
wt,oltp_ro,2000000,2,20,0.00,9519.52,3.37,680.00,2
wt,oltp_ro,2000000,2,30,0.00,9681.40,3.26,691.50,2
wt,oltp_ro,2000000,2,40,0.00,9705.10,3.27,693.20,2
wt,oltp_ro,2000000,2,50,0.00,9624.80,3.24,687.60,2
wt,oltp_ro,2000000,2,60,0.00,9564.50,3.29,683.10,2
wt,oltp_ro,2000000,2,70,0.00,9887.30,3.11,706.30,2
wt,oltp_ro,2000000,2,80,0.00,9930.20,3.12,709.20,2
wt,oltp_ro,2000000,2,90,0.00,9933.10,3.09,709.50,2
wt,oltp_ro,2000000,2,100,0.00,9895.10,3.08,706.80,2
wt,oltp_ro,2000000,2,110,0.00,9969.40,3.01,712.10,2
wt,oltp_ro,2000000,2,120,0.00,9877.20,3.19,705.60,2
wt,oltp_ro,2000000,2,130,0.00,9988.60,3.00,713.40,2
wt,oltp_ro,2000000,2,140,0.00,9884.10,3.17,706.00,2
wt,oltp_ro,2000000,2,150,0.00,9941.10,3.15,710.10,2
wt,oltp_ro,2000000,2,160,0.00,9414.50,3.22,672.50,2
wt,oltp_ro,2000000,2,170,0.00,10002.70,3.12,714.40,2
wt,oltp_ro,2000000,2,180,0.00,9942.10,3.11,710.20,2
wt,oltp_ro,2000000,2,190,0.00,10003.70,2.98,714.60,2
wt,oltp_ro,2000000,2,200,0.00,10019.10,3.11,715.60,2
wt,oltp_ro,2000000,2,210,0.00,10022.70,2.94,715.90,2
wt,oltp_ro,2000000,2,220,0.00,9732.00,3.19,695.10,2
wt,oltp_ro,2000000,2,230,0.00,9988.80,3.05,713.50,2
wt,oltp_ro,2000000,2,240,0.00,9947.10,3.22,710.60,2
wt,oltp_ro,2000000,2,250,0.00,10074.30,2.94,719.50,2
wt,oltp_ro,2000000,2,260,0.00,9851.80,3.14,703.70,2
wt,oltp_ro,2000000,2,270,0.00,10014.50,3.02,715.40,2
wt,oltp_ro,2000000,2,280,0.00,9820.60,3.15,701.40,2
wt,oltp_ro,2000000,2,290,0.00,9786.10,3.15,699.00,2
wt,oltp_ro,2000000,2,300,0.00,9780.20,3.24,698.60,2
wt,oltp_ro,2000000,2,310,0.00,9854.70,3.17,703.90,2
wt,oltp_ro,2000000,2,320,0.00,9974.10,3.11,712.50,2
wt,oltp_ro,2000000,2,330,0.00,9656.90,3.17,689.70,2
wt,oltp_ro,2000000,2,340,0.00,9994.30,3.07,714.00,2
wt,oltp_ro,2000000,2,350,0.00,9877.40,3.17,705.40,2
wt,oltp_ro,2000000,2,360,0.00,9875.10,3.12,705.40,2
wt,oltp_ro,2000000,2,370,0.00,10076.51,3.09,719.80,2
wt,oltp_ro,2000000,2,380,0.00,9837.29,3.17,702.60,2
wt,oltp_ro,2000000,2,390,0.00,9891.01,3.15,706.50,2
wt,oltp_ro,2000000,2,400,0.00,9847.40,3.23,703.40,2
wt,oltp_ro,2000000,2,410,0.00,9880.10,3.20,705.70,2
wt,oltp_ro,2000000,2,420,0.00,10059.30,3.05,718.60,2
wt,oltp_ro,2000000,2,430,0.00,9893.70,3.16,706.70,2
wt,oltp_ro,2000000,2,440,0.00,9887.10,3.21,706.20,2
wt,oltp_ro,2000000,2,450,0.00,10039.10,3.11,717.00,2
wt,oltp_ro,2000000,2,460,0.00,10022.30,3.12,715.90,2
wt,oltp_ro,2000000,2,470,0.00,9774.70,3.22,698.20,2
wt,oltp_ro,2000000,2,480,0.00,9818.20,3.21,701.30,2
wt,oltp_ro,2000000,2,490,0.00,9891.50,3.17,706.60,2
wt,oltp_ro,2000000,2,500,0.00,9950.90,3.15,710.70,2
wt,oltp_ro,2000000,2,510,0.00,9926.00,3.12,709.00,2
wt,oltp_ro,2000000,2,520,0.00,9969.60,3.10,712.10,2
wt,oltp_ro,2000000,2,530,0.00,9868.10,3.20,704.90,2
wt,oltp_ro,2000000,2,540,0.00,9921.20,3.14,708.70,2
wt,oltp_ro,2000000,2,550,0.00,9976.40,3.14,712.60,2
wt,oltp_ro,2000000,2,560,0.00,9841.30,3.17,702.90,2
wt,oltp_ro,2000000,2,570,0.00,9922.60,3.10,708.80,2
wt,oltp_ro,2000000,2,580,0.00,9959.80,3.14,711.50,2
wt,oltp_ro,2000000,2,590,0.00,9960.20,3.15,711.30,2
wt,oltp_ro,2000000,1,600,0.00,10086.90,2.93,720.60,2
wt,oltp_ro,2000000,24,10,0.00,72283.31,5.17,5161.14,24
wt,oltp_ro,2000000,24,20,0.00,72785.56,5.06,5199.32,24
wt,oltp_ro,2000000,24,30,0.00,73881.64,4.99,5277.30,24
wt,oltp_ro,2000000,24,40,0.00,73981.25,4.98,5284.30,24
wt,oltp_ro,2000000,24,50,0.00,73334.95,5.03,5238.00,24
wt,oltp_ro,2000000,24,60,0.00,73007.86,5.06,5215.20,24
wt,oltp_ro,2000000,24,70,0.00,74415.45,5.00,5315.00,24
wt,oltp_ro,2000000,24,80,0.00,74026.27,5.01,5287.80,24
wt,oltp_ro,2000000,24,90,0.00,73515.16,5.00,5251.00,24
wt,oltp_ro,2000000,24,100,0.00,73794.73,5.00,5271.00,24
wt,oltp_ro,2000000,24,110,0.00,73707.12,5.00,5265.30,24
wt,oltp_ro,2000000,24,120,0.00,73796.90,5.00,5270.90,24
wt,oltp_ro,2000000,24,130,0.00,74005.78,4.97,5286.10,24
wt,oltp_ro,2000000,24,140,0.00,73835.72,5.00,5274.00,24
wt,oltp_ro,2000000,24,150,0.00,74857.59,4.97,5347.00,24
wt,oltp_ro,2000000,24,160,0.00,73209.59,5.00,5229.10,24
wt,oltp_ro,2000000,24,170,0.00,73462.95,5.00,5247.70,24
wt,oltp_ro,2000000,24,180,0.00,73317.66,5.01,5236.70,24
wt,oltp_ro,2000000,24,190,0.00,73711.70,5.02,5265.20,24
wt,oltp_ro,2000000,24,200,0.00,73256.59,5.01,5232.50,24
wt,oltp_ro,2000000,24,210,0.00,74092.94,5.01,5292.20,24
wt,oltp_ro,2000000,24,220,0.00,73817.61,5.02,5272.70,24
wt,oltp_ro,2000000,24,230,0.00,74827.63,4.98,5344.90,24
wt,oltp_ro,2000000,24,240,0.00,74135.66,4.99,5295.50,24
wt,oltp_ro,2000000,24,250,0.00,74343.30,5.00,5310.40,24
wt,oltp_ro,2000000,24,260,0.00,73930.03,5.01,5280.50,24
wt,oltp_ro,2000000,24,270,0.00,72902.42,5.04,5207.39,24
wt,oltp_ro,2000000,24,280,0.00,73739.95,5.02,5267.20,24
wt,oltp_ro,2000000,24,290,0.00,73527.18,4.98,5251.60,24
wt,oltp_ro,2000000,24,300,0.00,73657.52,5.01,5261.50,24
wt,oltp_ro,2000000,24,310,0.00,73055.72,5.01,5218.30,24
wt,oltp_ro,2000000,24,320,0.00,73560.63,5.03,5254.30,24
wt,oltp_ro,2000000,24,330,0.00,73719.04,5.03,5265.60,24
wt,oltp_ro,2000000,24,340,0.00,73833.79,4.99,5273.90,24
wt,oltp_ro,2000000,24,350,0.00,73100.52,5.03,5221.40,24
wt,oltp_ro,2000000,24,360,0.00,73221.76,5.01,5230.20,24
wt,oltp_ro,2000000,24,370,0.00,73095.59,5.02,5221.10,24
wt,oltp_ro,2000000,24,380,0.00,72700.68,5.04,5193.00,24
wt,oltp_ro,2000000,24,390,0.00,73776.77,5.02,5269.60,24
wt,oltp_ro,2000000,24,400,0.00,73379.00,5.02,5241.50,24
wt,oltp_ro,2000000,24,410,0.00,74126.98,4.97,5294.70,24
wt,oltp_ro,2000000,24,420,0.00,73641.02,5.01,5260.00,24
wt,oltp_ro,2000000,24,430,0.00,73362.48,5.04,5240.10,24
wt,oltp_ro,2000000,24,440,0.00,73063.45,5.03,5218.90,24
