260,1000,15006.50,210106.67,0.00,70014.57,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,1000,15012.36,210172.48,0.00,70161.43,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,1000,14850.31,207903.10,0.00,70329.65,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,1000,14910.59,208762.07,0.00,70456.08,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,1000,14833.03,207619.18,0.00,70287.56,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,100,12207.02,170967.76,0.00,8740.76,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,100,12863.40,180094.84,0.00,8701.61,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,100,15646.25,219043.75,0.00,7532.49,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,100,15794.88,221129.73,0.00,7566.39,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,100,15917.29,222833.62,0.00,7385.14,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,100,15705.87,219889.02,0.00,7669.00,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,100,15924.81,222951.45,0.00,7385.14,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,100,15844.22,221817.40,0.00,7525.73,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,100,15622.08,218707.56,0.00,7636.93,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,100,15191.33,212671.27,0.00,7773.00,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,100,15880.51,222337.58,0.00,7530.24,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,100,15140.76,211961.53,0.00,7715.05,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,100,15777.35,220883.74,0.00,7559.60,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,100,14762.20,206685.86,0.00,7954.25,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,100,15185.99,212588.63,0.00,7687.39,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,100,15335.68,214702.07,0.00,7636.93,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,100,15842.15,221792.63,0.00,7557.34,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,100,15942.46,223189.45,0.00,7411.71,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,100,15269.31,213773.29,0.00,7728.92,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,100,15169.88,212377.89,0.00,7682.79,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,100,15876.34,222272.59,0.00,7389.56,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,100,15981.39,223733.71,0.00,7376.30,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,100,15926.21,222969.58,0.00,7413.93,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,100,15956.38,223394.69,0.00,7376.30,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,100,15848.17,221868.62,0.00,7489.77,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,100,14093.20,197305.87,0.00,7754.41,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,100,13813.60,193389.70,0.00,7761.38,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,100,15264.82,213709.83,0.00,7724.30,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,100,14878.45,208294.35,0.00,7782.32,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,100,15718.67,220063.71,0.00,7678.19,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,10,3168.75,44367.74,0.00,3343.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,10,3177.41,44488.95,0.00,3340.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,10,3168.10,44351.89,0.00,3325.87,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,10,3197.42,44760.54,0.00,3295.15,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,10,3197.89,44770.04,0.00,3305.03,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,10,3188.80,44644.54,0.00,3330.85,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,10,3212.79,44982.81,0.00,3279.41,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,10,3208.11,44909.71,0.00,3296.14,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,10,3195.80,44741.35,0.00,3318.91,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,10,3189.50,44655.95,0.00,3318.91,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,10,3164.00,44294.83,0.00,3352.86,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,10,3173.79,44433.59,0.00,3331.85,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,10,3196.79,44751.69,0.00,3303.05,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,10,3187.41,44627.40,0.00,3314.94,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,10,3185.29,44592.82,0.00,3322.88,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,10,3196.61,44752.59,0.00,3295.15,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,10,3173.10,44421.46,0.00,3347.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,10,3171.91,44406.13,0.00,3352.86,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,10,3191.19,44679.69,0.00,3315.93,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,10,3184.60,44582.92,0.00,3315.93,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,10,3190.99,44676.11,0.00,3320.90,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,10,3206.52,44889.49,0.00,3289.24,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,10,3202.89,44840.20,0.00,3311.96,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,10,3201.21,44818.48,0.00,3320.90,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,10,3198.28,44775.74,0.00,3313.94,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,10,3193.00,44700.44,0.00,3307.01,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,10,3194.31,44721.95,0.00,3340.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,10,3185.41,44595.99,0.00,3361.90,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,10,3200.08,44799.51,0.00,3311.96,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,10,3201.00,44815.67,0.00,3294.16,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,120,11663.70,163371.35,0.00,10605.48,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,120,11692.43,163694.72,0.00,10567.45,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,120,13851.24,193923.49,0.00,10469.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,120,15423.32,215924.83,0.00,9448.21,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,120,15188.42,212631.21,0.00,9098.50,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,120,15370.07,215183.88,0.00,9052.31,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,120,14630.20,204819.95,0.00,9255.07,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,120,15707.69,219909.16,0.00,9098.50,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,120,16111.66,225576.98,0.00,8652.26,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,120,16063.40,224883.64,0.00,8608.34,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,120,15794.11,221114.30,0.00,8955.29,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,120,16112.48,225580.41,0.00,8688.59,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,120,16085.43,225187.29,0.00,8639.32,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,120,16090.12,225262.51,0.00,8641.90,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,120,16166.60,226329.44,0.00,8667.81,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,120,16196.57,226764.91,0.00,8580.04,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,120,16082.01,225142.80,0.00,8667.81,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,120,16124.42,225746.42,0.00,8613.49,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,120,15827.13,221569.85,0.00,8901.83,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,120,15850.28,221901.95,0.00,8931.19,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,120,15497.77,216973.73,0.00,9109.40,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,120,16007.42,224098.15,0.00,8613.49,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,120,16026.96,224384.18,0.00,8719.86,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,120,16048.73,224690.59,0.00,8673.00,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,120,16128.70,225793.42,0.00,8613.49,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,120,15753.50,220544.52,0.00,8968.70,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,120,15815.69,221424.41,0.00,8984.82,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,120,16155.94,226181.63,0.00,8730.30,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,120,14322.31,200510.92,0.00,9305.07,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,120,13914.35,194794.96,0.00,9533.44,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,13,3991.46,55889.04,0.00,3469.25,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,13,4008.51,56119.18,0.00,3451.64,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,13,4008.20,56115.96,0.00,3457.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,13,4000.30,56004.77,0.00,3467.17,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,13,4016.30,56228.93,0.00,3449.57,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,13,4004.30,56059.08,0.00,3458.88,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,13,4005.70,56079.44,0.00,3458.88,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,13,4006.60,56090.16,0.00,3454.74,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,13,4006.90,56097.74,0.00,3450.61,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,13,4027.90,56394.30,0.00,3395.28,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,13,4025.30,56352.10,0.00,3386.14,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,13,4022.69,56320.69,0.00,3389.19,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,13,4010.11,56137.60,0.00,3423.85,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,13,4016.80,56235.21,0.00,3401.38,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,13,4015.50,56219.69,0.00,3426.93,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,13,3990.90,55871.87,0.00,3642.72,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,13,4010.90,56153.82,0.00,3436.18,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,13,4014.90,56202.51,0.00,3410.56,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,13,4034.00,56477.36,0.00,3382.09,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,13,4008.40,56121.92,0.00,3438.23,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,13,4015.80,56218.40,0.00,3419.76,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,13,4030.10,56424.67,0.00,3399.35,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,13,4019.30,56269.41,0.00,3395.28,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,13,4014.80,56206.52,0.00,3413.62,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,13,4032.30,56452.75,0.00,3398.33,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,13,4023.10,56321.43,0.00,3398.33,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,13,4025.00,56348.68,0.00,3391.21,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,13,4023.80,56337.61,0.00,3411.58,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,13,4017.00,56236.83,0.00,3422.83,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,13,4024.10,56336.97,0.00,3399.35,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,145,12306.60,172391.97,0.00,12178.42,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,145,12450.71,174313.33,0.00,12047.88,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,145,15385.44,215399.22,0.00,11661.13,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,145,15232.65,213248.56,0.00,11678.60,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,145,16552.70,231742.05,0.00,10295.80,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,145,16222.91,227126.30,0.00,10243.54,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,145,16242.09,227383.24,0.00,10206.81,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,145,16323.51,228528.68,0.00,10182.40,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,145,16278.10,227896.83,0.00,10209.87,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,145,16140.70,225966.61,0.00,10444.80,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,145,16316.30,228435.72,0.00,10277.33,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,145,16292.20,228095.49,0.00,10274.25,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,145,16232.18,227243.07,0.00,10237.41,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,145,16148.81,226076.57,0.00,10382.46,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,145,15874.60,222237.44,0.00,10713.97,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,145,16160.90,226269.51,0.00,10252.74,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,145,16014.00,224192.25,0.00,10507.52,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,145,16101.50,225423.19,0.00,10222.10,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,145,16119.98,225675.48,0.00,10283.48,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,145,16149.92,226088.42,0.00,10215.98,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,145,16162.00,226275.94,0.00,10212.92,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,145,15265.60,213723.98,0.00,11769.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,145,16210.80,226947.25,0.00,10231.28,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,145,16149.91,226097.01,0.00,10243.54,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,145,16130.09,225831.30,0.00,10317.40,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,145,16116.10,225619.79,0.00,10326.67,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,145,16275.69,227859.97,0.00,10206.81,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,145,16251.62,227515.14,0.00,10191.55,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,145,16172.30,226421.54,0.00,10206.81,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,145,16050.50,224709.20,0.00,10228.22,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,16,4825.52,67565.91,0.00,3498.45,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,16,4839.03,67752.66,0.00,3484.86,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,16,4831.79,67643.97,0.00,3489.04,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,16,4843.02,67799.35,0.00,3483.82,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,16,4834.08,67672.74,0.00,3485.90,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,16,4840.32,67769.71,0.00,3483.82,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,16,4850.87,67911.51,0.00,3470.29,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,16,4852.91,67941.02,0.00,3469.25,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,16,4838.80,67747.04,0.00,3489.04,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,16,4833.70,67672.18,0.00,3486.95,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,16,4844.09,67810.76,0.00,3480.69,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,16,4838.10,67736.46,0.00,3487.99,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,16,4835.50,67697.85,0.00,3483.82,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,16,4848.72,67882.20,0.00,3472.37,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,16,4846.79,67850.63,0.00,3481.73,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,16,4840.09,67766.49,0.00,3498.45,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,16,4845.80,67841.06,0.00,3481.73,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,16,4831.01,67633.75,0.00,3492.17,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,16,4847.60,67864.21,0.00,3483.82,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,16,4848.80,67883.57,0.00,3474.44,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,16,4845.19,67833.48,0.00,3480.69,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,16,4844.31,67817.05,0.00,3483.82,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,16,4851.99,67933.34,0.00,3473.40,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,16,4838.20,67731.01,0.00,3486.95,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,16,4829.70,67618.29,0.00,3500.54,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,16,4820.51,67483.15,0.00,3523.67,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,16,4821.58,67505.21,0.00,3525.78,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,16,4833.51,67671.39,0.00,3521.56,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,16,4830.40,67621.28,0.00,3526.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,16,4833.40,67668.17,0.00,3517.35,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,175,13710.90,192075.80,0.00,13410.69,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,175,13695.30,191730.65,0.00,13374.61,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,175,15061.44,210857.62,0.00,13160.16,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,175,16441.67,230188.79,0.00,12094.86,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,175,16575.29,232046.22,0.00,12178.42,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,175,16659.84,233246.66,0.00,12102.10,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,175,16624.27,232745.07,0.00,12163.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,175,16555.89,231770.42,0.00,12354.66,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,175,16524.22,231343.16,0.00,12142.02,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,175,16356.53,228989.47,0.00,12178.42,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,175,16439.16,230159.08,0.00,12193.01,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,175,16189.10,226641.36,0.00,12251.55,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,175,16024.26,224336.27,0.00,12314.05,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,175,16073.71,225038.09,0.00,12240.55,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,175,15549.40,217673.65,0.00,14022.37,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,175,16294.94,228131.62,0.00,12196.66,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,175,16303.56,228259.40,0.00,12207.62,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,175,16088.28,225227.58,0.00,12233.22,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,175,14590.84,204275.84,0.00,13418.73,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,175,15654.25,219171.45,0.00,12987.97,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,175,16175.78,226458.96,0.00,12225.90,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,175,16228.44,227197.43,0.00,12218.58,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,175,16155.68,226172.26,0.00,12303.00,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,175,16170.85,226383.75,0.00,12182.06,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,175,16079.32,225115.43,0.00,12203.96,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,175,16044.55,224623.76,0.00,12240.55,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,175,16099.75,225387.87,0.00,12303.00,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,175,16063.15,224901.77,0.00,12273.57,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,175,16127.06,225776.52,0.00,12251.55,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,175,16042.42,224597.22,0.00,12222.24,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,1,373.49,5229.81,0.00,2872.99,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,1,366.60,5132.10,0.00,2958.52,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,1,371.30,5197.70,0.00,2877.30,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,1,372.80,5219.40,0.00,2872.13,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,1,371.30,5199.21,0.00,2917.19,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
60,1,373.80,5232.39,0.00,2885.06,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
70,1,372.50,5215.41,0.00,2908.47,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
80,1,375.10,5251.79,0.00,2867.84,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
90,1,372.90,5219.71,0.00,2879.02,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
100,1,372.70,5217.39,0.00,2882.47,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
110,1,373.00,5222.71,0.00,2885.92,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
120,1,366.30,5128.68,0.00,2979.85,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
130,1,352.10,4929.22,0.00,3075.92,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
140,1,356.40,4989.68,0.00,3008.53,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
150,1,356.90,4995.71,0.00,3012.14,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
160,1,353.30,4946.79,0.00,3086.99,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
170,1,371.80,5205.31,0.00,2939.10,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
180,1,375.90,5261.99,0.00,2872.13,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
190,1,376.20,5267.51,0.00,2859.27,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
200,1,374.50,5242.19,0.00,2900.65,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
210,1,373.90,5234.41,0.00,2905.86,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
220,1,377.00,5278.59,0.00,2845.60,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
230,1,377.30,5282.61,0.00,2864.41,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
240,1,376.90,5276.49,0.00,2871.27,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
250,1,376.80,5275.50,0.00,2875.57,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
260,1,375.80,5261.29,0.00,2870.41,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
270,1,375.90,5262.42,0.00,2875.57,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
280,1,376.60,5271.29,0.00,2862.69,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
290,1,376.70,5274.91,0.00,2862.69,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
300,1,374.40,5241.19,0.00,2910.21,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
10,20,5981.34,83756.11,0.00,3553.33,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
20,20,5968.11,83552.89,0.00,3555.46,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
30,20,5979.21,83708.40,0.00,3553.33,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
40,20,5986.60,83812.64,0.00,3545.89,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
50,20,5998.92,83982.14,0.00,3534.24,OLTP-RO-proxy#smblade01-net#mysql57.maxscale.8thr
