tot_inserts	elap_secs	cum_ips	int_ips
290875000	3560	81706.12	87912.09
291694000	3570	81706.20	81736.53
292558000	3580	81718.95	86261.98
293411000	3590	81728.13	85002.49
294241000	3600	81733.50	83677.79
294986000	3610	81711.97	74011.52
295776000	3620	81704.00	78834.45
296605000	3630	81708.78	83450.78
297408000	3640	81703.34	79741.81
298227000	3650	81705.80	82610.45
299094000	3660	81719.07	86552.86
299910000	3670	81717.90	81291.09
300697000	3680	81711.07	79190.98
301533000	3690	81715.04	83167.53
302331000	3700	81709.45	79648.67
303163000	3710	81713.27	83125.19
303995000	3720	81717.04	83116.88
304860000	3730	81731.36	87092.23
305682000	3740	81732.41	82126.09
306525000	3750	81738.37	83955.78
307296000	3760	81725.53	76923.08
307755000	3770	81632.08	46237.53
307959000	3780	81469.71	20363.35
308745000	3790	81461.84	78490.11
309562000	3800	81461.73	81423.16
310393000	3810	81467.36	83618.43
311212000	3820	81468.15	81769.17
312069000	3830	81478.84	85554.56
312869000	3840	81475.81	80313.22
312921000	3850	81277.27	5189.62
313214000	3860	81142.26	29250.27
314109000	3870	81163.04	89152.31
314900000	3880	81159.52	79786.16
315711000	3890	81158.41	80728.65
316554000	3900	81166.03	84123.34
317392000	3910	81174.36	84450.27
318207000	3920	81174.80	81345.44
319000000	3930	81169.74	79189.14
319869000	3940	81183.67	86640.08
320733000	3950	81198.15	86939.02
321536000	3960	81195.55	80171.73
322367000	3970	81199.59	82793.66
323172000	3980	81197.28	80283.24
323992000	3990	81200.86	82636.30
324765000	4000	81190.74	77161.11
325522000	4010	81176.69	75563.98
326360000	4020	81182.93	83682.84
327139000	4030	81175.91	78338.70
327954000	4040	81176.33	81345.44
328763000	4050	81175.49	80835.33
329571000	4060	81173.56	80398.01
330361000	4070	81167.98	78905.31
331135000	4080	81160.12	77937.77
331899000	4090	81147.45	76004.78
332725000	4100	81152.24	83123.68
333537000	4110	81151.57	80876.49
334362000	4120	81155.14	82623.94
335156000	4130	81150.22	79130.95
336001000	4140	81158.58	84618.47
336841000	4150	81164.94	83790.52
336892000	4160	80981.71	5089.82
337105000	4170	80840.20	21478.27
337944000	4180	80847.05	83699.12
338786000	4190	80853.94	83714.46
339579000	4200	80851.83	79963.70
340374000	4210	80847.76	79143.85
341181000	4220	80847.24	80627.44
341985000	4230	80845.76	80223.51
342779000	4240	80842.81	79591.02
343576000	4250	80841.09	80108.55
344402000	4260	80844.53	82303.71
345263000	4270	80856.37	85885.29
346075000	4280	80857.98	81550.67
346905000	4290	80862.68	82867.41
347709000	4300	80861.26	80255.54
348479000	4310	80852.45	77061.65
349275000	4320	80849.10	79409.42
350096000	4330	80851.71	81977.03
350898000	4340	80851.87	80920.19
351709000	4350	80851.23	80576.25
352486000	4360	80845.39	78287.15
353308000	4370	80847.94	81954.14
354088000	4380	80841.27	77929.86
354823000	4390	80823.92	73250.95
355589000	4400	80814.18	76538.77
356379000	4410	80811.49	79621.04
357196000	4420	80812.64	81317.81
358001000	4430	80811.59	80347.34
358826000	4440	80816.48	82997.99
359671000	4450	80824.58	84415.58
360484000	4460	80825.08	81048.75
360961000	4470	80750.13	47476.86
360961000	4480	80571.27	0.00
361365000	4490	80481.34	40295.23
362214000	4500	80490.52	84595.46
363016000	4510	80490.94	80684.10
363843000	4520	80495.26	82436.20
364702000	4530	80506.76	85694.33
365541000	4540	80514.02	83799.44
366313000	4550	80508.33	77901.11
367122000	4560	80508.93	80778.83
367945000	4570	80512.46	82119.34
368761000	4580	80514.45	81420.87
369553000	4590	80511.36	79097.17
370367000	4600	80514.22	81833.72
371203000	4610	80520.58	83441.46
371995000	4620	80517.35	79034.03
372784000	4630	80513.46	78718.95
373557000	4640	80507.58	77766.60
374396000	4650	80515.15	84034.46
375208000	4660	80516.38	81086.48
376021000	4670	80517.66	81113.44
376845000	4680	80521.30	82219.12
377649000	4690	80522.16	80926.02
378454000	4700	80521.46	80195.26
379229000	4710	80515.61	77756.60
379991000	4720	80506.38	76161.92
380812000	4730	80509.15	81813.65
381612000	4740	80508.72	80305.16
382445000	4750	80514.41	83208.47
383233000	4760	80510.64	78721.28
384067000	4770	80516.55	83325.01
384874000	4780	80516.53	80506.78
384939000	4790	80361.67	6487.03
385094000	4800	80226.26	15473.69
385914000	4810	80230.75	82395.50
386773000	4820	80241.73	85498.16
387548000	4830	80237.33	78101.38
388323000	4840	80231.06	77214.31
389144000	4850	80234.52	81903.43
389898000	4860	80225.71	75923.87
390726000	4870	80230.06	82330.71
391531000	4880	80231.55	80961.48
392363000	4890	80236.65	82712.00
393172000	4900	80237.61	80706.30
393967000	4910	80237.24	80052.36
394753000	4920	80233.75	78521.48
395566000	4930	80235.14	80919.68
396333000	4940	80228.85	77108.68
397094000	4950	80220.02	75872.38
397920000	4960	80225.64	83023.42
398717000	4970	80223.63	79232.53
399550000	4980	80230.76	83794.39
400350000	4990	80229.75	79728.92
401156000	5000	80229.72	80214.97
401938000	5010	80227.05	78878.35
402716000	5020	80221.90	77644.71
403491000	5030	80216.28	77399.38
404289000	5040	80214.70	79426.69
405099000	5050	80217.61	81694.40
405912000	5060	80218.62	80726.84
406731000	5070	80222.84	82369.51
407581000	5080	80231.36	84526.65
408378000	5090	80230.17	79628.33
408852000	5100	80166.87	47724.53
408852000	5110	80009.68	0.00
409501000	5120	79979.91	64796.33
410297000	5130	79978.49	79251.29
411117000	5140	79983.60	82627.97
411898000	5150	79979.77	78014.18
412681000	5160	79976.30	78190.53
413508000	5170	79982.11	82990.47
414270000	5180	79974.29	75941.80
415064000	5190	79972.38	78989.26
415877000	5200	79976.07	81906.11
416681000	5210	79976.62	80263.55
417494000	5220	79978.90	81162.02
418294000	5230	79978.68	79864.23
419075000	5240	79975.92	78524.03
419861000	5250	79973.07	78482.28
420653000	5260	79971.41	79105.07
421416000	5270	79963.66	75905.29
422241000	5280	79969.83	83249.24
423062000	5290	79973.57	81944.31
423857000	5300	79972.29	79301.75
424642000	5310	79968.95	78202.83
425451000	5320	79971.63	81404.71
426195000	5330	79960.62	74125.73
426972000	5340	79957.02	78027.72
427740000	5350	79950.98	76730.94
428590000	5360	79960.00	84771.12
429400000	5370	79961.62	80830.26
430208000	5380	79964.03	81263.20
431040000	5390	79969.84	83091.98
431877000	5400	79976.20	83391.45
432670000	5410	79974.77	79204.95
432748000	5420	79842.67	7856.57
432931000	5430	79729.01	18259.83
433723000	5440	79727.23	78766.78
434494000	5450	79723.58	77721.77
435311000	5460	79726.98	81577.63
436162000	5470	79736.56	84955.58
436952000	5480	79734.98	78873.80
437751000	5490	79734.92	79700.75
438523000	5500	79731.30	77728.55
439377000	5510	79740.99	85051.29
440222000	5520	79748.92	84096.34
441070000	5530	79758.80	85243.26
441866000	5540	79758.77	79743.54
442689000	5550	79763.18	82201.36
443516000	5560	79767.72	82272.18
444273000	5570	79760.96	75988.76
445045000	5580	79755.92	76961.42
445841000	5590	79756.46	80056.32
446625000	5600	79753.38	78041.01
447440000	5610	79757.28	81950.73
448256000	5620	79760.02	81291.09
449109000	5630	79770.18	85496.64
449908000	5640	79770.70	80060.12
450670000	5650	79763.46	75707.90
451459000	5660	79762.64	79296.48
452239000	5670	79759.08	77751.20
453023000	5680	79756.17	78110.99
453824000	5690	79757.88	80737.83
454630000	5700	79758.82	80294.88
455457000	5710	79763.33	82321.32
456263000	5720	79765.97	81282.78
457071000	5730	79767.20	80470.07
457147000	5740	79641.22	7586.34
457147000	5750	79502.47	0.00
457890000	5760	79494.68	74974.77
458710000	5770	79499.12	82057.44
459505000	5780	79498.91	79380.93
460313000	5790	79500.65	80502.14
461142000	5800	79507.09	83249.65
461988000	5810	79515.43	84338.55
462765000	5820	79512.15	77606.87
463595000	5830	79517.69	82735.25
464406000	5840	79521.28	81622.38
465235000	5850	79526.56	82602.63
466056000	5860	79530.60	81887.09
466882000	5870	79535.69	82517.48
467663000	5880	79534.35	78737.78
468436000	5890	79530.34	77176.52
469241000	5900	79531.74	80355.36
470054000	5910	79534.03	80879.43
470832000	5920	79531.95	78293.25
471645000	5930	79534.72	81170.13
472431000	5940	79532.70	78341.47
473247000	5950	79536.05	81526.63
474028000	5960	79534.78	78769.54
474802000	5970	79530.58	77037.92
475554000	5980	79523.10	75064.88
476339000	5990	79521.53	78586.45
477067000	6000	79509.84	72531.63
477861000	6010	79510.41	79855.17
478648000	6020	79508.76	78519.41
479498000	6030	79518.29	85272.87
480298000	6040	79518.54	79665.41
481145000	6050	79526.92	84581.59
481628000	6060	79476.41	48679.70
481628000	6070	79345.26	0.00
482177000	6080	79304.89	54834.20
483023000	6090	79313.14	84313.33
483847000	6100	79318.97	82889.05
484728000	6110	79332.73	87687.87
485580000	6120	79342.06	85029.94
486402000	6130	79347.78	82879.61
487244000	6140	79355.31	83956.53
488050000	6150	79357.09	80447.15
488897000	6160	79365.49	84522.50
489749000	6170	79375.70	85697.04
490579000	6180	79381.27	82809.54
491388000	6190	79383.57	80803.04
492226000	6200	79390.52	83691.20
492991000	6210	79385.75	76431.21
493794000	6220	79386.92	80107.74
494606000	6230	79390.14	81403.51
495447000	6240	79398.35	84539.61
496312000	6250	79409.16	86121.07
497140000	6260	79415.20	83207.72
497968000	6270	79420.35	82642.98
498764000	6280	79420.44	79472.84
499553000	6290	79419.50	78829.05
500344000	6300	79418.77	78965.76
500428000	6310	79307.01	8452.40
501021000	6320	79275.09	59175.73
501820000	6330	79275.80	79724.61
502670000	6340	79284.59	84838.81
503552000	6350	79298.47	88085.49
504384000	6360	79305.51	83811.83
505229000	6370	79313.25	84222.07
505716000	6380	79265.12	48641.63
505716000	6390	79140.84	0.00
506394000	6400	79122.90	67678.18
507213000	6410	79128.13	82502.27
508078000	6420	79139.85	86664.66
508913000	6430	79145.97	83051.52
509744000	6440	79151.64	82785.42
510610000	6450	79164.30	87395.30
511404000	6460	79164.28	79146.73
512225000	6470	79168.32	81772.91
513076000	6480	79177.36	85014.99
513903000	6490	79182.63	82592.63
514706000	6500	79185.12	80817.23
515501000	6510	79185.50	79428.51
516317000	6520	79188.95	81429.00
517098000	6530	79186.94	77881.93
517906000	6540	79190.47	81517.35
518737000	6550	79195.93	82752.44
519561000	6560	79200.71	82325.91
520358000	6570	79201.90	79987.96
521133000	6580	79199.38	77538.77
521959000	6590	79204.32	82451.59
522778000	6600	79208.12	81703.91
523566000	6610	79207.33	78689.83
524377000	6620	79210.97	81630.60
524808000	6630	79156.18	42983.94
525614000	6640	79158.25	80527.53
526487000	6650	79169.94	86900.26
527331000	6660	79178.34	84790.03
528208000	6670	79190.48	87228.96
529034000	6680	79196.58	83299.72
529548000	6690	79154.70	51256.48
529548000	6700	79036.32	0.00
530173000	6710	79012.25	62807.76
531006000	6720	79018.09	82918.57
531824000	6730	79022.80	82202.79
532635000	6740	79025.72	80986.62
533452000	6750	79029.43	81528.79
534298000	6760	79037.16	84229.39
535077000	6770	79036.23	78401.77
535854000	6780	79033.63	77282.67
536653000	6790	79035.52	80325.73
537498000	6800	79043.07	84146.58
538307000	6810	79045.50	80698.25
539153000	6820	79053.61	84574.63
539979000	6830	79059.70	83240.96
540778000	6840	79060.82	79828.15
541591000	6850	79064.00	81235.01
542343000	6860	79058.19	75087.37
543157000	6870	79061.45	81294.32
543962000	6880	79063.16	80235.22
544762000	6890	79064.94	80289.04
545532000	6900	79061.67	76815.64
546338000	6910	79064.78	81225.44
547150000	6920	79067.08	80651.57
547897000	6930	79061.43	75128.23
548370000	6940	79015.46	47215.01
548853000	6950	78971.05	48208.40
549648000	6960	78971.64	79380.93
550529000	6970	78984.53	87941.70
551352000	6980	78990.24	82997.18
552230000	6990	79002.71	87703.53
553051000	7000	79006.88	81911.60
553537000	7010	78963.31	48517.52
553537000	7020	78850.60	0.00
553921000	7030	78792.90	38342.49
554753000	7040	78799.39	83375.09
555604000	7050	78808.21	85006.49
556416000	7060	78812.38	81772.41
557194000	7070	78810.69	77621.47
558036000	7080	78817.96	83948.16
558805000	7090	78815.78	77263.14
559642000	7100	78822.49	83574.64
560444000	7110	78824.00	79888.44
561259000	7120	78828.46	82016.71
562077000	7130	78832.52	81726.45
562945000	7140	78843.23	86445.57
563731000	7150	78842.72	78482.28
564520000	7160	78843.38	79312.42
565298000	7170	78841.53	77520.92
566088000	7180	78841.59	78889.55
566936000	7190	78849.95	84850.91
567763000	7200	78854.91	82411.56
568578000	7210	78859.40	82115.87
569379000	7220	78860.95	79980.03
570199000	7230	78864.61	81486.63
570965000	7240	78861.70	76753.51
571716000	7250	78857.02	75454.64
572225000	7260	78818.37	50833.92
572917000	7270	78804.62	68869.43
573721000	7280	78807.70	81064.73
574538000	7290	78811.46	81545.06
575367000	7300	78816.86	82742.79
576205000	7310	78823.47	83641.08
577005000	7320	78825.78	80523.40
577130000	7330	78734.96	12461.37
577130000	7340	78627.53	0.00
577931000	7350	78629.03	79725.29
578778000	7360	78638.15	85400.28
579575000	7370	78638.73	79059.62
580376000	7380	78641.33	80567.29
581185000	7390	78643.96	80577.69
582004000	7400	78648.26	81826.36
582808000	7410	78651.16	80804.02
583621000	7420	78654.35	81008.37
584406000	7430	78654.88	79053.37
585236000	7440	78660.56	82875.69
586101000	7450	78670.38	85924.31
586932000	7460	78676.99	83635.27
587724000	7470	78676.88	78594.82
588510000	7480	78677.67	79273.83
589285000	7490	78675.50	77060.75
590062000	7500	78674.04	77583.62
590891000	7510	78680.24	83358.47
591722000	7520	78685.99	82992.11
592530000	7530	78688.49	80566.36
593330000	7540	78690.75	80402.01
594168000	7550	78697.29	83616.04
595002000	7560	78702.97	82968.56
595778000	7570	78702.33	78217.92
596293000	7580	78666.30	51428.00
596611000	7590	78604.22	31698.56
597438000	7600	78609.31	82460.86
598254000	7610	78614.02	82216.62
599142000	7620	78627.16	88605.07
600001000	7630	78636.49	85737.10
600826000	7640	78641.21	82228.65
601613000	7650	78641.23	78652.81
601716000	7660	78552.86	10386.21
602119000	7670	78502.74	40203.51
602974000	7680	78511.75	85414.59
603793000	7690	78515.75	81573.71
604592000	7700	78518.27	80471.35
605467000	7710	78529.39	87047.35
606273000	7720	78532.44	80891.21
607111000	7730	78538.99	83582.69
607948000	7740	78545.39	83482.94
608773000	7750	78551.32	83182.09
609633000	7760	78560.36	85521.08
610477000	7770	78568.30	84755.98
611303000	7780	78573.38	82517.48
612124000	7790	78577.73	81960.67
612942000	7800	78581.41	81433.55
613702000	7810	78578.88	76589.74
614502000	7820	78580.59	79912.10
615379000	7830	78591.78	87307.12
616209000	7840	78597.10	82751.74
617046000	7850	78604.51	84460.14
617858000	7860	78607.12	80643.56
618685000	7870	78612.98	83249.45
619469000	7880	78612.25	78041.01
620202000	7890	78605.43	73234.09
620319000	7900	78520.57	11680.14
620842000	7910	78487.27	52221.67
621626000	7920	78487.65	78786.05
622485000	7930	78497.06	85960.17
623342000	7940	78505.76	85375.57
624165000	7950	78511.13	82805.11
624992000	7960	78515.91	82296.75
625788000	7970	78517.12	79480.78
626617000	7980	78523.41	83576.97
627528000	7990	78539.03	90981.72
628530000	8000	78565.74	99830.63
629514000	8010	78590.33	98233.00
630513000	8020	78616.69	99680.70
631530000	8030	78646.13	102427.23
632547000	8040	78674.48	101365.49
633515000	8050	78696.74	96548.97
634473000	8060	78718.64	96465.61
635454000	8070	78742.33	97777.33
636459000	8080	78769.09	100329.44
637466000	8090	78795.88	100368.78
638486000	8100	78825.12	102626.02
639680000	8110	78874.98	119185.47
640000000	8116	78851.13	49147.60
