tot_inserts	elap_secs	cum_ips	int_ips
486603000	8270	58839.03	63798.07
487164000	8280	58835.67	56060.76
487813000	8290	58843.42	65298.32
488350000	8300	58837.17	53657.07
488983000	8310	58842.39	63173.65
489504000	8320	58834.09	51954.53
490127000	8330	58838.77	62758.13
490694000	8340	58836.09	56609.42
491320000	8350	58840.49	62506.24
491849000	8360	58833.23	52778.61
492479000	8370	58838.58	63335.68
492993000	8380	58829.62	51338.39
493572000	8390	58828.42	57830.60
494119000	8400	58823.23	54482.07
494688000	8410	58820.80	56786.43
495289000	8420	58822.84	60548.06
495884000	8430	58823.12	59062.93
496421000	8440	58817.48	54029.58
497037000	8450	58820.57	61421.88
497636000	8460	58821.73	59798.34
498240000	8470	58823.54	60357.75
498804000	8480	58820.63	56354.92
499324000	8490	58813.06	52350.75
499914000	8500	58813.09	58841.13
500493000	8510	58811.97	57853.72
501019000	8520	58804.59	52536.96
501573000	8530	58800.54	55355.72
502106000	8540	58794.04	53246.75
502713000	8550	58796.53	60937.66
503228000	8560	58787.89	51412.60
503841000	8570	58790.75	61238.76
504296000	8580	58775.19	45450.00
504862000	8590	58773.07	56941.65
505460000	8600	58774.04	59609.25
506009000	8610	58768.94	54421.09
506584000	8620	58768.10	58039.77
507192000	8630	58770.36	60708.94
507825000	8640	58775.52	63230.45
508474000	8650	58782.54	64841.64
509107000	8660	58788.32	63823.35
509737000	8670	58793.13	62955.93
510357000	8680	58796.71	61900.96
510980000	8690	58800.64	62200.48
511608000	8700	58805.42	62976.33
512189000	8710	58804.36	57885.82
512777000	8720	58804.28	58729.52
513364000	8730	58803.96	58524.43
513999000	8740	58809.66	63819.10
514622000	8750	58813.41	62070.34
515239000	8760	58817.17	62134.94
515803000	8770	58814.36	56354.92
516442000	8780	58820.00	63753.37
516930000	8790	58808.40	48654.04
517564000	8800	58814.08	63840.50
518116000	8810	58809.92	55155.88
518763000	8820	58816.27	64378.11
519300000	8830	58810.33	53582.12
519921000	8840	58814.21	62255.64
520399000	8850	58801.58	47661.78
521026000	8860	58806.38	63084.82
521584000	8870	58802.94	55755.40
522166000	8880	58801.99	57968.13
522715000	8890	58797.49	54806.83
523292000	8900	58796.38	57804.05
523859000	8910	58793.93	56615.08
524447000	8920	58794.36	59178.74
525061000	8930	58797.21	61344.79
525671000	8940	58799.37	60714.64
526219000	8950	58794.85	54756.20
526788000	8960	58792.69	56860.20
527139000	8970	58766.74	35350.99
527725000	8980	58766.45	58506.39
528303000	8990	58765.28	57719.19
528877000	9000	58763.69	57336.93
529442000	9010	58761.10	56432.28
530014000	9020	58759.86	57632.24
530494000	9030	58747.80	47894.63
531061000	9040	58745.45	56626.39
531665000	9050	58747.11	60243.37
532290000	9060	58751.21	62456.28
532916000	9070	58755.81	62952.53
533552000	9080	58761.03	63485.73
534180000	9090	58765.17	62500.00
534787000	9100	58767.25	60657.54
535404000	9110	58770.74	61966.46
536010000	9120	58772.63	60491.12
536635000	9130	58776.51	62300.64
537265000	9140	58781.63	63488.86
537713000	9150	58766.30	44768.66
538301000	9160	58766.27	58735.39
538919000	9170	58769.53	61756.77
539424000	9180	58760.37	50379.09
540058000	9190	58765.37	63349.32
540612000	9200	58761.58	55289.42
541239000	9210	58766.42	63263.04
541732000	9220	58756.04	49211.42
542332000	9230	58757.29	59910.13
542876000	9240	58752.29	54150.91
543368000	9250	58741.91	49165.58
543999000	9260	58746.56	63043.26
544502000	9270	58738.05	50782.43
545118000	9280	58740.89	61360.69
545695000	9290	58739.72	57653.88
546323000	9300	58743.80	62518.67
546902000	9310	58743.38	58343.41
547512000	9320	58745.63	60835.74
548015000	9330	58736.52	50254.77
548624000	9340	58738.69	60760.25
549162000	9350	58733.34	53740.89
549739000	9360	58732.59	58030.78
550230000	9370	58722.07	48909.25
550855000	9380	58726.53	62934.25
551396000	9390	58721.56	54062.16
551999000	9400	58723.19	60251.80
552545000	9410	58718.67	54485.58
553124000	9420	58717.42	57543.23
553671000	9430	58713.52	55024.65
554242000	9440	58711.67	56963.29
554867000	9450	58715.59	62418.86
555487000	9460	58718.99	61925.69
556121000	9470	58724.44	63917.73
556765000	9480	58730.26	64226.59
557377000	9490	58732.82	61157.19
558000000	9500	58736.52	62250.20
558630000	9510	58740.87	62867.98
559239000	9520	58743.57	61323.13
559854000	9530	58746.19	61230.59
560448000	9540	58746.81	59334.73
561074000	9550	58750.74	62493.76
561681000	9560	58753.04	60962.14
562287000	9570	58754.83	60466.97
562914000	9580	58758.90	62649.88
563541000	9590	58762.89	62574.85
564148000	9600	58765.37	61164.85
564776000	9610	58769.44	62662.14
565398000	9620	58772.94	62131.66
565975000	9630	58772.01	57873.62
566565000	9640	58772.19	58952.84
567189000	9650	58775.81	62250.60
567784000	9660	58776.77	59708.98
568366000	9670	58776.12	58147.67
568969000	9680	58777.56	60167.63
569594000	9690	58781.15	62238.60
570203000	9700	58783.57	61138.44
570787000	9710	58782.89	58126.80
571392000	9720	58784.59	60439.56
571997000	9730	58786.88	61030.97
572601000	9740	58788.46	60327.61
573182000	9750	58787.71	58053.56
573775000	9760	58787.89	58963.91
574352000	9770	58787.23	58136.02
574939000	9780	58786.85	58413.77
575528000	9790	58787.31	59243.61
576125000	9800	58788.20	59658.24
576714000	9810	58788.20	58788.30
577282000	9820	58785.98	56618.82
577891000	9830	58788.09	60857.40
578511000	9840	58791.27	61907.14
579129000	9850	58794.75	62248.19
579733000	9860	58796.14	60159.36
580344000	9870	58798.69	61326.91
580979000	9880	58803.30	63341.65
581611000	9890	58807.71	63155.79
582252000	9900	58813.01	64055.16
582873000	9910	58816.25	62019.37
583496000	9920	58819.64	62169.44
584103000	9930	58822.02	61201.86
584737000	9940	58826.51	63273.45
585360000	9950	58829.91	62206.69
585981000	9960	58833.15	62056.56
586588000	9970	58834.74	60410.03
587193000	9980	58836.51	60603.03
587809000	9990	58839.23	61550.76
588427000	10000	58842.14	61744.43
589021000	10010	58843.23	59945.50
589638000	10020	58845.77	61380.82
590254000	10030	58848.47	61550.76
590817000	10040	58846.30	56651.24
591396000	10050	58845.24	57790.20
591978000	10060	58844.45	58049.07
592585000	10070	58846.09	60494.32
593191000	10080	58847.79	60557.61
593789000	10090	58848.69	59752.20
594362000	10100	58847.62	57756.27
594939000	10110	58846.25	57470.12
595510000	10120	58844.72	57294.80
596111000	10130	58845.67	59795.05
596694000	10140	58845.41	58581.19
597275000	10150	58844.61	58036.16
597884000	10160	58846.56	60820.93
598482000	10170	58847.37	59668.73
599091000	10180	58849.32	60833.08
599661000	10190	58847.89	57384.48
600203000	10200	58843.24	54113.42
600788000	10210	58842.76	58354.11
601373000	10220	58842.30	58371.58
601971000	10230	58843.57	60148.86
602573000	10240	58844.82	60121.84
603196000	10250	58848.09	62188.06
603822000	10260	58851.56	62400.32
604438000	10270	58854.19	61550.76
605048000	10280	58856.67	61423.82
605662000	10290	58858.89	61124.94
606275000	10300	58861.21	61251.00
606892000	10310	58864.27	62034.99
607512000	10320	58867.21	61888.60
608138000	10330	58870.75	62524.97
608749000	10340	58872.81	60990.22
609353000	10350	58874.24	60351.72
609972000	10360	58877.05	61782.61
610579000	10370	58878.93	60833.83
611183000	10380	58880.81	60838.03
611773000	10390	58880.82	58899.87
612378000	10400	58882.25	60355.15
612982000	10410	58883.56	60249.38
613607000	10420	58887.24	62725.81
614191000	10430	58886.62	58248.55
614743000	10440	58882.87	54980.08
615359000	10450	58885.99	62178.26
615954000	10460	58886.54	59458.38
616564000	10470	58888.22	60636.18
617153000	10480	58888.07	58729.68
617742000	10490	58888.59	59446.91
618349000	10500	58890.21	60578.84
618946000	10510	58890.89	59610.58
619567000	10520	58893.82	61957.50
620176000	10530	58895.66	60839.16
620631000	10540	58883.39	45853.07
621238000	10550	58885.05	60639.36
621830000	10560	58885.19	59028.82
622405000	10570	58883.58	57196.86
622955000	10580	58880.34	55426.79
623506000	10590	58876.63	54957.11
624100000	10600	58877.03	59299.19
624702000	10610	58878.23	60157.89
625123000	10620	58862.40	42070.55
625673000	10630	58858.70	54934.08
626204000	10640	58853.24	53062.86
626763000	10650	58850.89	56322.42
627342000	10660	58849.85	57749.85
627920000	10670	58848.82	57753.80
628501000	10680	58848.08	58059.36
629081000	10690	58847.17	57878.46
629662000	10700	58846.87	58515.46
630233000	10710	58845.20	57060.06
630817000	10720	58844.66	58271.80
631412000	10730	58845.16	59375.31
631989000	10740	58844.01	57613.58
632582000	10750	58844.35	59211.18
633147000	10760	58842.64	56990.11
633708000	10770	58839.90	55898.76
634287000	10780	58838.97	57842.16
634860000	10790	58837.43	57174.22
635405000	10800	58833.33	54423.81
635962000	10810	58830.85	56132.22
636546000	10820	58830.42	58359.15
637137000	10830	58830.47	58888.00
637709000	10840	58828.92	57154.28
638264000	10850	58825.77	55411.34
638829000	10860	58823.59	56460.48
639409000	10870	58822.79	57953.64
639958000	10880	58819.14	54861.60
640000000	10885	58792.70	7487.97
